Cohesion,Phi,Unit_weight,Pe,Ps,FSs,FSgmp,slope_angle,slope_height
14.6125,38.205,15.6835,51.848,66.0528,2.47076,2.50249,90.0,15.0
11.8894,37.2209,18.4296,82.2877,67.8137,1.98697,1.98557,90.0,15.0
1.66672,26.034,15.8563,51.4866,11.6157,0.929772,0.929711,90.0,3.0
7.94807,20.8371,14.5263,59.5053,20.7139,1.00218,1.00237,90.0,9.0
12.5823,21.2334,13.5891,98.0865,11.5049,0.981031,0.983557,90.0,6.0
9.07181,10.3694,12.4736,72.1563,9.31306,0.540538,0.540686,75.0,9.0
6.22483,34.0418,20.3006,49.458,57.5467,1.8908,1.88919,60.0,15.0
1.86866,31.4155,21.7124,73.7103,57.3333,1.40222,1.40094,75.0,12.0
1.02399,24.6545,15.0477,51.286,18.4143,0.882155,0.883219,75.0,6.0
12.8125,10.3322,12.5376,21.1871,8.422,1.53619,1.53693,75.0,3.0
17.8357,21.6977,12.492,5.14463,50.5831,2.47585,2.54562,75.0,12.0
8.93443,18.5894,19.4847,92.8772,31.089,0.865401,0.866648,90.0,9.0
1.23136,38.4537,21.248,79.1574,15.3506,1.1544,1.15654,60.0,15.0
14.9183,25.5784,17.3877,22.0419,19.4402,2.80902,2.81013,75.0,3.0
4.46943,34.2729,17.6495,14.7164,26.5731,1.36767,1.36995,75.0,15.0
6.57066,32.4389,18.9302,25.8661,61.1738,2.04779,2.07655,60.0,15.0
2.05596,41.5565,17.6392,69.0546,42.0208,1.93632,1.93784,75.0,12.0
7.51795,22.2503,17.5864,18.8627,123.604,2.0281,2.124,90.0,15.0
16.1357,23.9068,21.4996,25.3797,16.7607,2.21676,2.21723,90.0,3.0
8.36573,36.2023,19.3368,42.4027,37.447,2.89136,2.88939,90.0,3.0
17.3137,13.5439,17.9714,87.4307,58.7872,0.985647,0.985653,75.0,12.0
10.4471,14.9426,14.1041,88.437,7.64211,0.586525,0.584835,60.0,15.0
13.032,24.1064,20.4171,39.392,13.6606,1.09888,1.09886,75.0,9.0
19.4092,24.8657,13.1556,9.91778,23.5756,1.66909,1.67776,75.0,15.0
1.59786,31.8694,21.8841,52.6537,56.6612,1.49524,1.49768,75.0,12.0
3.84925,17.3764,16.2543,36.3943,9.64653,0.826032,0.826237,75.0,3.0
13.7628,22.4875,16.6545,71.013,95.669,1.79234,1.80731,60.0,15.0
16.102,40.4448,16.6969,74.2531,66.2108,2.65376,2.64918,90.0,12.0
16.76,24.1957,20.581,43.8615,45.954,1.45988,1.46348,75.0,12.0
9.59265,39.3936,21.5751,36.87,100.866,2.80309,2.89421,90.0,15.0
15.8756,30.7657,13.3968,58.9429,20.4835,1.49356,1.49501,60.0,15.0
14.7228,20.7007,15.1904,29.1501,74.5324,1.86334,1.90548,60.0,15.0
6.13197,24.2893,20.9301,85.8293,2.82493,0.80339,0.801645,75.0,3.0
0.915762,28.8093,15.1089,14.3942,16.2321,0.990769,0.991284,75.0,12.0
1.16554,26.7243,12.4955,64.7596,54.4778,1.46868,1.46664,60.0,15.0
16.4905,32.1883,20.7354,15.7014,45.1897,2.01946,2.05882,90.0,12.0
1.27545,16.5826,12.5625,63.1805,44.6181,0.768887,0.768603,75.0,12.0
18.3966,18.5989,21.785,61.3088,72.5423,1.31834,1.33468,90.0,12.0
5.16076,10.6353,16.9542,96.4006,37.0211,0.525162,0.526342,75.0,9.0
17.5166,28.882,17.055,25.1934,3.49223,1.20065,1.19728,60.0,15.0
6.45066,19.7054,16.9507,56.8731,4.46445,0.853581,0.855486,90.0,3.0
0.402428,25.9282,12.6645,16.6947,24.6992,1.47854,1.51077,75.0,6.0
18.6812,12.4442,21.7824,46.966,10.7498,1.19933,1.20528,75.0,3.0
5.89159,23.7221,12.5946,27.0412,47.2234,1.5541,1.59556,90.0,12.0
1.25342,19.776,21.5563,90.6145,2.77372,0.481364,0.483952,75.0,9.0
3.87079,31.1104,15.2923,90.5338,32.9139,1.34304,1.3443,90.0,6.0
19.5523,31.522,16.6567,73.9837,14.5421,1.68079,1.68105,90.0,6.0
3.84362,22.0095,16.5144,56.3741,54.8022,1.11038,1.11103,90.0,12.0
5.27942,16.5241,12.6365,74.0263,39.0133,1.10442,1.10307,90.0,3.0
6.70529,27.4963,21.6857,29.7593,38.0041,1.15161,1.15174,90.0,15.0
18.8505,31.9493,21.868,86.46,79.8596,2.00196,2.00048,90.0,12.0
12.6541,18.3354,13.076,60.7849,3.81645,0.865903,0.861365,75.0,9.0
0.323985,21.1655,16.9643,51.5325,64.644,1.21624,1.21988,90.0,9.0
5.47308,37.3221,18.0709,54.8066,19.0983,1.37503,1.37872,60.0,15.0
13.7442,30.7939,19.6297,84.9542,20.5318,1.21979,1.22249,75.0,12.0
13.3784,16.4898,19.7643,25.3268,22.546,0.799572,0.799506,90.0,15.0
0.0459144,20.7633,12.802,93.3934,38.0514,0.804077,0.804543,90.0,6.0
9.50145,34.9409,18.4921,85.6953,52.1824,1.962,1.96242,90.0,9.0
4.28106,39.523,16.3653,52.4971,15.9074,1.85294,1.85566,75.0,3.0
3.68016,37.5189,17.1092,62.3801,49.7016,1.83605,1.83412,90.0,12.0
11.9964,41.8279,13.5452,70.7009,43.9768,2.46774,2.46715,75.0,12.0
9.50817,38.4471,14.7945,54.0983,38.6867,2.33252,2.3326,90.0,9.0
11.5809,12.0994,13.7772,80.0405,7.16897,0.535918,0.535436,75.0,15.0
4.78664,40.8494,14.8505,55.3564,19.7184,1.8531,1.85619,75.0,6.0
9.1462,15.5194,16.8026,94.6532,25.5631,0.658543,0.659567,60.0,15.0
11.7395,20.1438,13.805,1.44689,27.7143,2.56747,2.63897,75.0,6.0
10.1575,24.5984,21.998,64.9146,13.7553,0.889647,0.891966,75.0,12.0
17.8237,28.6715,13.4518,64.0897,56.8228,2.63939,2.63026,90.0,6.0
9.96093,16.7861,15.0547,50.6826,25.8721,1.15036,1.14986,75.0,6.0
4.80162,16.4182,17.623,74.5996,48.257,0.953714,0.953086,90.0,6.0
11.1505,35.0826,21.1128,56.3014,38.3388,1.63287,1.63255,75.0,12.0
2.81936,42.696,20.2091,78.9778,9.41349,1.48842,1.49623,90.0,12.0
19.9303,20.9636,21.7674,43.9358,31.135,1.381,1.3803,75.0,9.0
1.98842,21.8215,15.7449,35.1313,10.8168,0.64478,0.644492,75.0,15.0
4.12797,41.6225,16.7713,94.8542,27.4028,1.73568,1.74329,75.0,6.0
14.6207,15.6295,21.5254,59.4287,47.1041,1.08525,1.08558,90.0,9.0
0.12516,24.4789,15.6574,82.0855,9.85816,0.61187,0.616372,75.0,6.0
15.2125,22.7429,13.3632,38.237,64.8323,1.75541,1.79877,90.0,15.0
12.7375,10.4359,19.1864,20.1458,19.8849,1.68902,1.69133,75.0,3.0
0.155785,41.2972,20.0994,75.7158,4.14452,1.07106,1.08333,75.0,3.0
3.57391,28.0767,20.0125,85.3843,36.1279,1.20467,1.205,90.0,6.0
14.1705,16.8721,15.9248,78.1109,113.543,1.36497,1.39546,90.0,15.0
8.42412,26.5245,13.8945,23.201,66.1603,2.53431,2.63303,90.0,9.0
9.80735,32.4636,16.1516,55.7819,15.0068,1.18967,1.19265,75.0,15.0
10.2726,20.5512,20.2316,73.4311,124.411,1.44956,1.50194,90.0,15.0
14.7996,36.6452,21.6,41.0891,51.7305,2.92184,2.99223,90.0,6.0
10.2106,32.9489,14.4312,86.2179,22.6082,1.53894,1.5394,90.0,6.0
3.16765,10.1258,12.7428,26.8207,5.15292,0.457107,0.456417,75.0,6.0
18.3448,11.0918,19.0527,14.1277,30.8705,1.23025,1.23603,75.0,9.0
11.6657,31.8857,19.8029,61.7615,37.8908,1.72642,1.72673,90.0,9.0
13.5412,27.8422,19.4098,85.8899,62.3217,1.59027,1.58942,75.0,12.0
1.38597,13.2447,16.5583,55.4324,6.08714,0.418611,0.418246,75.0,3.0
19.2868,14.4553,15.0584,67.3979,11.4692,1.01451,1.01422,75.0,6.0
12.9592,38.3408,20.7885,11.8054,25.8911,2.19743,2.22137,75.0,9.0
16.2371,36.03,18.1117,19.7745,64.0587,2.93928,3.01525,75.0,12.0
8.3417,38.4017,12.0365,68.8429,24.3875,2.01867,2.02354,75.0,6.0
14.9338,17.895,18.0419,87.2419,63.243,1.16881,1.16815,60.0,15.0
8.32811,16.0343,13.1672,57.9405,0.278457,0.636554,0.634987,75.0,9.0
4.1053,28.9281,17.6976,29.0063,3.95797,1.11256,1.11125,75.0,3.0
1.14581,40.1889,19.4737,33.3309,5.43046,1.39324,1.39335,90.0,3.0
17.7208,33.4269,12.1977,30.9563,3.28808,1.8773,1.87717,75.0,6.0
13.4772,12.362,19.6043,78.6206,17.7877,0.907593,0.908617,90.0,3.0
2.57826,39.9203,19.4648,35.0249,38.0663,2.07395,2.07394,75.0,9.0
13.0744,26.1017,13.844,4.97665,76.4543,2.91133,3.04331,90.0,12.0
13.6351,28.4356,21.3118,76.786,10.3047,1.34117,1.34353,75.0,3.0
19.6012,41.3592,19.2742,73.2053,6.19744,1.74554,1.74705,90.0,12.0
14.0059,30.83,19.5949,65.254,8.69971,1.56548,1.56707,90.0,3.0
4.58109,33.3449,15.4164,19.1712,26.6084,1.77087,1.7828,75.0,9.0
0.725058,20.6325,14.8847,32.207,105.919,1.73264,1.82616,90.0,12.0
5.76249,37.6319,19.7162,71.7944,6.3439,1.30467,1.31213,90.0,12.0
17.3172,20.3863,12.3391,95.5209,119.931,1.78046,1.81296,90.0,15.0
2.88396,36.7681,19.2588,50.4738,37.8777,1.4895,1.49064,90.0,15.0
2.71178,41.665,14.693,5.0455,16.4702,1.72699,1.72838,75.0,12.0
6.49442,33.933,19.8947,9.72175,91.0012,2.91331,3.04953,90.0,12.0
10.7249,22.0194,20.7222,10.2617,12.6908,1.31853,1.31983,75.0,6.0
11.9013,40.5524,13.6943,44.5039,12.7407,2.45695,2.45762,90.0,3.0
3.26643,14.2948,13.4275,40.4293,7.88985,0.459025,0.459357,75.0,15.0
14.3609,13.4667,18.6195,2.38044,22.8343,0.861633,0.863282,60.0,15.0
1.22394,43.4024,12.3208,78.3031,59.2419,2.87308,2.8658,90.0,6.0
3.73358,29.0707,16.8478,53.9257,4.25557,0.920562,0.924219,90.0,15.0
8.36208,43.651,12.4129,76.1815,33.6308,2.35938,2.36155,75.0,9.0
14.1068,36.2191,15.9706,80.4319,48.0746,2.09342,2.09352,60.0,15.0
17.9503,22.0869,18.7556,64.6038,2.05957,0.977714,0.977043,75.0,9.0
4.26318,19.2664,21.3932,44.6038,8.78004,0.685502,0.689244,75.0,6.0
11.5679,38.5419,12.9986,81.9275,8.18751,1.70901,1.71437,90.0,3.0
19.3121,15.3546,18.8051,98.9467,21.9057,0.733494,0.733245,75.0,15.0
9.03339,17.1148,12.8306,57.138,17.2272,0.803613,0.801421,90.0,12.0
10.2157,11.8421,15.1492,19.2008,118.903,1.33707,1.39101,90.0,15.0
18.7435,37.2158,13.8752,82.6027,16.7999,2.18925,2.19452,90.0,3.0
7.40811,21.1746,15.4868,18.0497,30.9917,1.7029,1.7451,90.0,6.0
7.57093,38.1455,18.8243,49.5899,56.1436,2.1236,2.132,90.0,12.0
10.694,43.7429,14.7281,82.2598,9.61676,1.74588,1.75142,75.0,6.0
0.18374,12.1093,21.4036,10.0388,11.5725,0.382646,0.382854,75.0,6.0
15.3944,32.2517,17.5448,46.1735,16.8365,2.26864,2.26883,90.0,3.0
1.07329,10.2392,15.243,94.9897,3.43405,0.251973,0.254916,75.0,6.0
7.78391,40.4235,17.6955,92.9398,97.3832,2.63416,2.6439,75.0,15.0
5.48794,11.1891,18.941,81.4674,55.7214,0.639445,0.639753,90.0,9.0
9.69331,29.8417,15.7207,76.6738,52.0861,1.64607,1.6454,75.0,12.0
7.12045,34.9092,14.3878,97.7807,19.3375,1.4838,1.48837,75.0,3.0
18.2375,10.4187,19.2057,67.1634,3.91066,0.648749,0.648594,75.0,9.0
5.9233,19.1826,18.6875,14.654,7.0673,0.89838,0.898123,90.0,6.0
8.8616,14.0637,18.5394,87.2135,38.5107,0.675058,0.675115,75.0,12.0
11.2831,44.3445,17.417,87.8707,21.9815,1.87602,1.87299,75.0,12.0
1.66984,39.7554,20.2728,83.9236,15.407,1.38472,1.3897,75.0,3.0
12.1824,33.4785,13.4522,36.7231,23.813,1.72285,1.72163,75.0,12.0
1.95493,15.8969,12.0885,25.7961,36.3166,1.40099,1.46386,90.0,3.0
7.9416,40.6789,19.3831,95.1644,31.6976,1.86082,1.86599,90.0,6.0
0.613087,15.0962,13.0696,31.3151,42.0591,0.652621,0.654076,90.0,15.0
6.11448,19.2853,12.2922,50.8447,47.0968,1.46835,1.47222,90.0,6.0
2.49449,30.1157,20.497,74.7384,114.11,2.00583,2.07181,90.0,12.0
9.81187,44.4922,17.7806,96.3429,34.3021,2.24883,2.25042,90.0,6.0
5.28143,41.6323,14.3671,46.0886,28.0838,2.34129,2.33999,90.0,6.0
6.3101,24.2049,15.3357,4.18154,39.5327,1.36851,1.39559,75.0,15.0
16.2543,14.2726,18.9931,15.8401,24.9878,2.45741,2.49681,90.0,3.0
11.7451,12.3774,21.3495,60.6871,70.6982,0.855737,0.866969,90.0,12.0
7.32463,13.2923,16.42,98.1641,37.1764,0.67908,0.67679,90.0,9.0
0.564404,22.5343,12.7622,37.4387,3.32533,0.616594,0.617071,75.0,3.0
16.0279,43.1559,16.1944,90.4757,9.41222,1.8132,1.81847,75.0,6.0
6.80914,24.3024,13.405,50.0093,2.03076,0.976624,0.977878,75.0,3.0
9.53337,38.8331,15.7765,98.7025,46.8644,2.14374,2.1468,75.0,9.0
11.0083,26.6366,17.6849,18.6529,84.1942,2.09057,2.15219,75.0,15.0
11.0994,37.7651,17.812,18.1814,19.481,2.36258,2.36798,90.0,6.0
19.6471,35.5992,17.7691,74.8262,46.1081,2.24727,2.2466,90.0,9.0
11.8337,19.2985,12.3155,3.5997,31.0383,2.69795,2.78391,90.0,6.0
11.3475,42.6442,21.1728,46.8414,24.7315,1.896,1.90171,90.0,12.0
16.052,11.1425,13.7007,72.7062,14.8448,0.849827,0.850099,75.0,6.0
19.0407,12.0323,21.6678,4.26919,20.7543,2.70757,2.75222,90.0,3.0
2.22519,14.0733,13.9278,83.6884,59.1526,0.713099,0.712556,75.0,12.0
4.16865,11.1091,20.9751,10.2839,77.6931,0.787227,0.806868,60.0,15.0
6.99611,33.7622,13.0547,60.9189,12.1985,1.53657,1.53877,75.0,3.0
1.26258,11.3702,13.5786,14.4216,24.3254,0.565664,0.573541,75.0,9.0
10.2594,29.9143,17.572,17.6367,17.9551,1.29433,1.29449,60.0,15.0
3.4132,13.5575,19.9567,92.4158,99.989,0.718706,0.727189,90.0,15.0
9.48862,29.5295,13.7109,54.5791,25.6502,1.38519,1.38642,60.0,15.0
18.8539,12.2033,18.7035,59.8981,63.2641,1.22272,1.23817,90.0,9.0
12.0297,30.5321,19.7366,85.1794,12.3516,1.23086,1.23123,75.0,6.0
0.0108922,25.8283,13.0337,93.2177,32.6797,0.94675,0.948219,60.0,15.0
2.73986,19.0357,20.3062,80.3911,50.9474,0.954407,0.954272,90.0,6.0
0.437457,19.508,12.5192,33.5347,21.4508,0.701835,0.702189,90.0,12.0
1.75312,26.8861,19.9623,58.3383,135.682,1.91014,1.98845,90.0,15.0
19.2172,14.6841,20.0669,33.4336,10.0605,0.974202,0.973807,90.0,9.0
4.66807,43.6154,12.2552,84.389,55.8393,2.89475,2.88617,90.0,6.0
13.6024,15.6784,13.7677,44.8775,25.6889,1.13772,1.13807,90.0,9.0
1.55916,35.6544,13.1313,38.0793,72.9474,2.44797,2.52522,75.0,15.0
5.43185,17.6948,16.316,11.3076,17.1426,1.12775,1.1398,75.0,6.0
3.06933,18.0887,14.399,75.9219,56.1477,0.960631,0.960301,60.0,15.0
7.01512,31.5557,14.0961,81.3783,22.6801,1.24995,1.2515,60.0,15.0
17.6757,12.1759,17.9086,98.6477,64.6961,0.929814,0.928842,75.0,12.0
3.84785,30.1731,18.9618,84.3517,44.6156,1.182,1.18329,90.0,15.0
8.99146,13.5892,13.6975,29.5615,26.5533,1.24694,1.24938,75.0,6.0
6.21373,22.4037,18.5461,57.8924,10.0699,0.964521,0.9705,75.0,3.0
11.8337,19.2985,12.3155,3.5997,51.7305,2.46804,2.57238,90.0,9.0
2.07431,20.3418,12.4574,30.4065,26.2525,1.38321,1.38651,90.0,3.0
6.08167,33.6691,15.996,95.4644,35.0669,1.40133,1.40396,75.0,12.0
7.24197,21.9998,13.4569,40.1661,53.4224,1.48178,1.50181,75.0,12.0
19.2732,13.7916,18.8008,19.6429,10.2605,0.773524,0.774234,75.0,15.0
10.7875,32.6827,21.4685,22.6216,66.772,2.16888,2.2264,90.0,12.0
10.071,19.3825,18.6136,48.7681,48.4901,1.12451,1.12457,75.0,12.0
1.88024,11.5829,16.9326,79.0379,12.6465,0.387627,0.387581,90.0,6.0
7.78391,40.4235,17.6955,92.9398,97.3832,2.9262,2.91574,60.0,15.0
5.23729,43.2368,13.8552,87.942,10.0702,1.47974,1.48654,75.0,6.0
0.954355,16.8518,21.0481,32.6611,8.84088,0.570016,0.567808,90.0,9.0
4.45917,12.8601,18.0861,65.7881,46.7031,0.638913,0.639037,60.0,15.0
5.66577,17.2842,20.4471,75.7508,99.8671,1.09505,1.11881,90.0,12.0
14.532,27.8488,17.0041,89.6164,41.7262,1.40084,1.40104,75.0,12.0
7.23512,26.6202,19.6584,35.52,29.4684,2.01361,2.00812,90.0,3.0
11.2275,34.4969,21.6395,7.42783,13.49,2.98316,3.01934,75.0,3.0
0.443822,12.278,16.4435,69.1895,30.2393,0.381899,0.382364,75.0,15.0
6.72901,11.326,13.5294,48.2385,54.785,0.91853,0.926362,90.0,9.0
18.6494,18.2062,13.4703,69.8762,12.1368,0.96118,0.961414,75.0,12.0
9.75139,31.5911,19.1268,5.5992,46.4297,1.94966,1.97776,60.0,15.0
15.3121,33.6054,21.8927,22.391,10.733,2.38013,2.4016,75.0,3.0
14.3319,17.0414,14.6693,26.3863,4.19095,1.515,1.51492,90.0,3.0
1.8326,20.2646,19.755,82.818,25.3035,0.673068,0.679327,90.0,12.0
10.6636,28.4622,17.6289,18.9078,24.8281,1.38772,1.38789,75.0,12.0
18.5031,40.6125,16.65,34.4569,10.6291,2.29284,2.29311,75.0,6.0
18.6104,31.4939,12.9872,53.4002,2.24211,1.73695,1.73781,75.0,3.0
10.1477,20.6219,16.0351,15.1428,50.2396,1.83765,1.87607,90.0,9.0
12.9954,23.8029,17.9522,21.9673,28.5538,2.77057,2.81065,90.0,3.0
8.8031,21.7404,19.355,69.2863,63.6179,1.25933,1.25859,60.0,15.0
13.2927,29.0944,16.5712,9.44702,23.1297,1.94748,1.96151,75.0,9.0
14.3804,24.2142,19.1119,87.7432,9.34249,0.964396,0.968254,75.0,9.0
9.17192,33.0305,12.6825,70.1649,12.2799,1.30084,1.30237,75.0,9.0
1.24815,39.1908,19.6695,9.20404,18.2615,1.76969,1.7696,90.0,9.0
6.09463,15.6866,12.0909,30.2735,91.3852,1.54572,1.60425,60.0,15.0
14.1705,16.8721,15.9248,78.1109,75.6953,1.41026,1.41478,90.0,9.0
5.44077,27.2185,15.9753,72.5196,43.6964,1.40555,1.40512,75.0,9.0
15.6446,19.0283,21.9532,71.2698,81.9915,1.3154,1.31314,60.0,15.0
5.67701,34.5477,12.834,36.7679,17.93,2.1454,2.14564,90.0,3.0
4.82985,44.4046,12.9029,40.1952,0.144127,1.62618,1.6276,90.0,6.0
17.6345,39.8652,21.3123,58.4762,26.4867,1.82204,1.82397,60.0,15.0
16.677,27.9955,19.1697,46.372,64.7491,1.69412,1.7143,90.0,15.0
3.41923,23.6599,16.8215,81.7081,67.3984,1.24846,1.24641,75.0,12.0
14.2548,14.3043,21.2636,5.81988,45.4711,1.01793,1.02866,60.0,15.0
15.9848,27.3154,15.4594,36.3794,55.4253,1.84358,1.86519,75.0,15.0
11.3027,23.1887,14.2403,1.39226,50.5715,2.56285,2.67026,90.0,9.0
16.3316,25.4302,15.5817,27.2992,72.3733,2.24138,2.28108,60.0,15.0
2.27719,16.3449,21.5128,27.4498,129.258,1.19317,1.24513,90.0,15.0
13.0884,12.1271,13.5975,28.4798,15.1349,0.796808,0.797354,75.0,12.0
9.24128,30.5944,19.2446,33.3953,137.385,2.73734,2.84161,90.0,15.0
7.6084,44.5361,13.6665,87.3091,19.0534,1.81115,1.81658,75.0,9.0
16.1421,13.3976,15.2681,88.3205,6.66498,0.707757,0.708066,75.0,9.0
19.8963,21.8231,21.475,67.2415,6.8151,1.31906,1.32119,75.0,3.0
4.97064,10.2171,16.6633,11.1828,89.7277,0.875265,0.905179,75.0,15.0
6.29676,36.4748,18.4025,73.6702,48.5138,1.61714,1.61709,75.0,15.0
13.3381,16.4382,19.7271,54.3626,1.38567,0.761953,0.762858,90.0,9.0
13.0527,40.2611,17.7665,59.7334,55.5745,2.49975,2.49714,75.0,12.0
3.75542,35.4645,12.3702,66.9522,18.8373,1.30366,1.30617,90.0,15.0
19.1904,13.274,14.5659,15.7542,10.9168,1.22976,1.22977,75.0,9.0
16.3465,24.446,19.5885,51.9603,14.0204,1.2025,1.20409,90.0,9.0
5.50283,34.0039,13.4607,88.3465,0.0788143,0.992857,0.999572,75.0,9.0
3.19005,19.207,15.9874,7.51916,2.52287,0.575126,0.569549,60.0,15.0
14.5414,13.7106,20.2851,59.0106,79.1402,0.973295,0.983031,75.0,15.0
14.3143,30.0062,18.064,77.061,60.719,1.58544,1.58682,90.0,15.0
11.5353,11.1901,21.2566,66.2029,47.97,0.662402,0.663781,90.0,12.0
13.8056,22.276,15.1019,92.731,16.3837,1.10697,1.10599,90.0,6.0
1.80029,13.0372,18.8483,13.8903,38.7494,0.698322,0.715112,90.0,9.0
1.85337,11.9719,16.3686,2.20936,26.2339,0.477578,0.479971,90.0,15.0
0.000721058,36.9668,19.4427,89.9408,12.7346,1.03533,1.0454,75.0,3.0
4.39638,33.6777,17.9976,14.9096,18.8436,1.30582,1.30621,75.0,12.0
7.41898,20.8986,14.645,70.3998,12.6696,0.877491,0.880992,75.0,6.0
1.91766,21.1473,18.2779,22.9823,8.5369,0.870891,0.871443,90.0,3.0
8.91921,37.7124,14.1535,91.7242,45.3316,1.86279,1.86728,90.0,12.0
4.17387,16.2522,19.3151,83.6766,3.04483,0.562365,0.563738,90.0,3.0
15.1728,10.3271,19.5803,20.2289,53.5012,1.16978,1.18948,90.0,9.0
4.98252,15.1421,16.7403,95.7718,11.5525,0.583108,0.581375,75.0,3.0
4.73653,15.574,18.4467,66.5928,15.8802,0.625486,0.628256,75.0,6.0
15.9808,16.5041,16.0845,65.7419,14.4928,1.05577,1.05649,90.0,6.0
0.658785,30.1791,16.2945,10.7891,55.1597,1.69084,1.73698,75.0,15.0
8.27466,21.3721,19.9687,58.9911,53.8385,0.998523,1.0001,90.0,15.0
15.691,40.3673,15.2522,27.1635,20.8163,1.94957,1.94928,90.0,15.0
8.92725,26.1624,16.5741,55.6328,7.33843,1.19918,1.20131,75.0,3.0
9.454,15.7403,16.0519,22.1184,0.275697,1.07531,1.071,90.0,3.0
11.9833,34.9785,20.802,26.133,98.2712,2.60573,2.68582,90.0,15.0
6.69573,17.9035,21.2658,62.1265,75.4992,1.18114,1.18354,90.0,9.0
3.33859,32.6234,17.0061,93.1416,67.0459,1.78137,1.78068,60.0,15.0
2.57354,12.5739,14.493,60.4289,3.0901,0.426762,0.428074,90.0,6.0
11.305,15.9338,18.1734,24.6002,52.8446,1.72821,1.77755,90.0,6.0
6.71215,43.2512,19.5627,88.4841,16.2711,1.63623,1.64336,90.0,12.0
3.98394,22.2274,18.2601,73.0674,83.5175,1.16587,1.18163,90.0,15.0
0.923583,29.7716,21.182,18.2644,8.52034,1.09104,1.09132,75.0,3.0
8.12376,19.8313,14.9816,55.5549,0.43453,0.792869,0.794181,90.0,9.0
4.0468,14.7447,15.0005,27.6499,57.3283,0.995067,1.01757,75.0,12.0
5.00908,12.8399,20.9329,72.5232,9.76211,0.446354,0.448033,75.0,9.0
5.18253,13.6974,16.1451,85.0166,47.5052,0.693507,0.694155,60.0,15.0
11.5618,39.0078,17.019,99.9658,64.3829,2.08543,2.08441,75.0,15.0
8.07326,24.7637,17.8771,95.3682,44.2065,1.10139,1.10164,75.0,12.0
12.3231,33.2769,14.7813,13.0116,50.0404,2.66721,2.73378,75.0,12.0
4.61649,26.077,15.3779,48.8339,41.5547,1.6208,1.61795,90.0,6.0
12.1242,17.2185,16.2376,33.8395,15.1165,0.821218,0.82011,60.0,15.0
13.0218,44.9334,17.377,81.1232,28.09,1.90511,1.90997,75.0,15.0
7.80814,30.9673,20.0948,53.3763,1.79157,0.976215,0.973982,75.0,12.0
1.46422,43.7713,15.1162,50.3454,7.43875,1.55924,1.56465,90.0,6.0
17.9163,37.6687,14.4846,80.2766,21.3439,1.72304,1.72552,75.0,12.0
5.38856,23.9777,14.8483,43.1308,76.628,1.58341,1.62,75.0,15.0
10.4545,10.7918,19.5723,34.3605,9.41683,0.602429,0.602378,90.0,9.0
9.53337,38.8331,15.7765,98.7025,112.475,2.92492,2.9806,90.0,12.0
6.05959,23.3926,13.5708,38.847,106.179,2.20172,2.30507,90.0,12.0
19.416,37.2786,19.7344,10.1502,35.0981,2.04878,2.07002,75.0,15.0
15.0035,27.3918,21.7752,66.7739,0.887463,1.10209,1.09932,75.0,6.0
0.788914,41.2676,14.0298,4.79928,4.1267,1.73376,1.73653,90.0,3.0
6.85722,19.6362,12.0977,67.735,20.9148,0.836925,0.839763,90.0,12.0
2.43165,36.3993,12.9553,87.2857,18.885,1.32924,1.33716,90.0,6.0
15.0544,10.8402,20.5557,19.7164,7.90578,1.3874,1.38871,90.0,3.0
5.47308,37.3221,18.0709,54.8066,28.6474,1.48252,1.48512,90.0,15.0
1.21068,12.9333,14.6112,48.6137,2.32011,0.349589,0.35091,75.0,9.0
9.55218,14.2104,21.9671,9.68877,19.9028,1.74595,1.77516,75.0,3.0
15.691,40.3673,15.2522,27.1635,2.77551,2.37395,2.37347,75.0,3.0
12.3176,15.4731,20.1813,79.172,5.65819,0.801324,0.800992,75.0,3.0
11.6254,25.1637,15.1948,89.6925,58.234,1.30786,1.30938,90.0,15.0
5.68631,23.6999,14.0826,92.6655,27.4067,1.13993,1.14227,90.0,3.0
0.840848,14.1587,18.4967,44.7516,28.7227,0.454962,0.455235,75.0,15.0
10.4339,27.7541,12.07,20.5171,11.6668,1.76969,1.77025,90.0,6.0
14.8183,20.2523,18.9061,56.2806,19.1261,1.51601,1.517,90.0,3.0
4.39638,33.6777,17.9976,14.9096,32.3034,1.57321,1.57363,90.0,12.0
0.299977,32.1778,21.3798,7.55691,29.8539,1.27452,1.27432,90.0,12.0
3.83556,26.2557,17.3609,40.0749,102.352,2.05766,2.14785,90.0,12.0
17.9669,19.5252,17.3398,45.2637,17.0441,1.04099,1.04098,75.0,12.0
16.7497,11.9317,17.9106,6.32328,7.3451,2.33773,2.3419,75.0,3.0
18.2524,21.3292,18.5219,8.97955,6.35571,2.48303,2.48421,75.0,3.0
1.91067,33.1714,19.9279,92.7617,51.6594,1.6129,1.61134,90.0,6.0
7.99205,35.807,14.1918,30.8446,3.26934,1.64649,1.64753,75.0,3.0
18.6452,24.7166,16.2855,20.2825,8.75761,2.46148,2.46525,90.0,3.0
0.725058,20.6325,14.8847,32.207,26.4798,0.997369,0.993702,75.0,6.0
3.16309,26.6903,14.1243,76.7263,11.9093,0.846048,0.845249,75.0,12.0
8.23677,35.9218,15.8736,36.3284,32.1551,1.77036,1.77147,90.0,12.0
0.18374,12.1093,21.4036,10.0388,38.5749,0.54954,0.559824,90.0,9.0
18.1336,38.0843,18.8131,65.6614,64.58,2.54841,2.54574,75.0,12.0
