,Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,Unnamed: 7,slope_angle,slope_height
1178,12.8489,22.0188,15.0617,34.7418,47.7309,1.78824,1.81711,,90.0,9.0
1179,18.7085,39.9592,14.9366,11.8207,25.0574,3.01934,3.0581,,90.0,9.0
1180,7.86558,41.5689,17.9391,0.500229,2.08935,1.73636,1.73311,,90.0,9.0
1181,13.6757,12.3356,18.4685,97.6262,66.3634,0.93748,0.938015,,90.0,9.0
1182,11.0029,15.9368,12.3132,22.0788,68.6441,1.96153,2.02687,,90.0,9.0
1183,19.3287,32.393,21.0231,19.3959,62.0595,2.87369,2.96431,,90.0,9.0
1184,0.738963,30.0847,20.0195,87.7185,50.4231,1.26101,1.26007,,90.0,9.0
1185,16.8738,13.32,19.935,23.2544,10.4058,0.906667,0.906401,,90.0,9.0
1186,8.82023,33.7543,14.5858,14.3638,28.1726,2.16397,2.20855,,90.0,9.0
1187,9.13514,39.5714,16.9957,74.1525,54.0534,2.45518,2.45427,,90.0,9.0
1188,15.9611,44.1665,16.3473,53.5927,54.0648,3.38688,3.38238,,90.0,9.0
1189,1.64518,42.6154,17.0174,65.4498,80.6539,3.06821,3.14814,,90.0,9.0
1190,15.1728,10.3271,19.5803,20.2289,53.5012,1.16978,1.18948,,90.0,9.0
1191,11.7202,22.9502,17.7422,61.5709,99.1682,2.02013,2.09745,,90.0,9.0
1192,11.4096,30.6879,12.8715,0.0119755,68.9002,4.24241,4.49491,,90.0,9.0
1193,13.2386,10.2244,12.3848,45.6608,73.8456,1.33147,1.37047,,90.0,9.0
1194,17.935,26.5818,13.9981,92.4461,71.8941,2.05381,2.05112,,90.0,9.0
1195,1.00251,14.7996,15.4782,0.720644,6.65385,0.504811,0.505026,,90.0,9.0
1196,4.8561,21.4185,17.7531,65.8467,73.4452,1.37324,1.38385,,90.0,9.0
1197,9.0225,35.5976,17.4259,99.3627,1.41743,1.31041,1.30697,,90.0,9.0
1198,3.67958,22.8546,18.1537,24.8648,33.7914,1.12979,1.14121,,90.0,9.0
1199,3.61605,15.6392,20.8173,73.1675,43.5375,0.726711,0.727735,,90.0,9.0
1200,17.1336,21.9685,19.7975,99.0809,95.1065,1.70097,1.70515,,90.0,9.0
1201,4.94026,30.2371,17.2768,98.131,94.6814,1.98256,1.99987,,90.0,9.0
1202,0.386658,25.5328,15.2013,18.4657,8.63648,0.90211,0.905588,,90.0,9.0
1203,11.0234,36.8777,20.0859,83.2974,23.1785,1.65382,1.6531,,90.0,9.0
1204,6.47414,19.2461,15.3337,89.3254,49.0947,1.04372,1.04412,,90.0,9.0
1205,8.41872,35.2394,19.6064,77.1969,82.3721,2.41048,2.42157,,90.0,9.0
1206,8.70079,20.2773,16.6254,15.9858,82.6313,2.17239,2.27899,,90.0,9.0
1207,18.4062,14.2021,18.5158,58.8165,36.5396,1.1035,1.10403,,90.0,9.0
1208,10.5041,44.142,15.3208,44.9182,81.7019,4.22232,4.37695,,90.0,9.0
1209,0.111397,38.6918,21.295,59.8277,97.0589,2.82647,2.93913,,90.0,9.0
1210,2.40731,12.5031,15.2318,0.552409,50.2919,1.07079,1.11137,,90.0,9.0
1211,2.49636,23.9989,18.5969,71.3791,11.5424,0.829138,0.832003,,90.0,9.0
1212,5.44077,27.2185,15.9753,72.5196,87.3929,1.94591,2.00984,,90.0,9.0
1213,13.5412,27.8422,19.4098,85.8899,89.031,2.03431,2.04916,,90.0,9.0
1214,17.8046,19.0394,17.3174,56.2046,61.3286,1.64636,1.65845,,90.0,9.0
1215,5.26984,31.8591,21.131,30.7836,48.9453,1.8189,1.84984,,90.0,9.0
1216,6.69747,23.5676,15.1562,3.50769,48.3198,2.12779,2.1978,,90.0,9.0
1217,5.83404,19.0758,19.9541,18.9847,50.513,1.27357,1.30622,,90.0,9.0
1218,17.4399,30.677,15.4127,81.3273,81.2221,2.48274,2.49696,,90.0,9.0
1219,6.55452,31.3845,21.2056,17.5672,51.4953,2.05542,2.11026,,90.0,9.0
1220,4.851,38.1067,17.1131,66.0412,12.1366,1.50719,1.50949,,90.0,9.0
1221,8.00162,18.4966,14.0438,88.5104,24.3156,0.857088,0.855677,,90.0,9.0
1222,10.8307,10.6544,14.9346,22.0183,23.8327,0.91022,0.916794,,90.0,9.0
1223,13.846,20.9432,16.2882,70.4631,36.607,1.24077,1.24108,,90.0,9.0
1224,19.4559,25.2119,18.2873,79.2511,95.5714,2.19851,2.2378,,90.0,9.0
1225,19.4043,28.8166,16.606,39.825,12.1123,1.55637,1.55593,,90.0,9.0
1226,11.9317,23.8651,18.6258,28.7224,84.5845,2.30112,2.39578,,90.0,9.0
1227,10.6889,15.6072,17.3317,42.8868,73.2954,1.39521,1.44351,,90.0,9.0
1228,16.943,16.9244,16.2516,73.2642,67.224,1.46385,1.46051,,90.0,9.0
1229,13.5226,44.4805,17.0873,84.6994,37.3411,2.47118,2.47055,,90.0,9.0
1230,19.5119,41.5062,17.9276,39.9825,10.1063,2.15648,2.15946,,90.0,9.0
1231,16.9891,23.4019,19.7491,20.2089,69.8586,2.31904,2.369,,90.0,9.0
1232,18.823,24.8481,16.5328,99.2682,14.9689,1.20242,1.20002,,90.0,9.0
1233,3.29912,38.6402,12.3032,24.7647,9.49322,1.65732,1.66011,,90.0,9.0
1234,4.89265,17.798,15.5914,20.0124,6.67711,0.726655,0.72882,,90.0,9.0
1235,8.30738,19.3493,20.0774,33.3479,69.5482,1.48972,1.53624,,90.0,9.0
1236,1.43546,44.9238,16.9249,63.519,34.4537,2.05285,2.05309,,90.0,9.0
1237,7.2602,22.2912,17.7048,62.3211,50.8664,1.27781,1.27473,,90.0,9.0
1238,5.37164,40.6403,19.0961,19.0099,32.5756,2.18161,2.22594,,90.0,9.0
1239,17.0405,15.1757,13.3537,8.00002,86.6114,2.65444,2.79821,,90.0,9.0
1240,16.7095,25.0792,15.4653,64.8588,16.6661,1.30001,1.30225,,90.0,9.0
1241,2.33212,20.9787,20.9104,20.4289,13.2772,0.808617,0.807817,,90.0,9.0
1242,0.846444,28.9968,15.2587,32.7466,27.5606,1.32298,1.32202,,90.0,9.0
1243,7.80594,31.1286,12.909,45.9151,60.552,2.40001,2.45595,,90.0,9.0
1244,7.70001,30.0433,18.9528,43.1694,1.05887,1.15033,1.14739,,90.0,9.0
1245,11.7395,20.1438,13.805,1.44689,92.381,3.1945,3.42417,,90.0,9.0
1246,6.91809,19.5598,18.3789,15.3681,25.7846,1.05961,1.0696,,90.0,9.0
1247,2.46689,36.0107,15.9978,65.5734,87.78,2.66888,2.75822,,90.0,9.0
1248,5.40537,18.3837,14.0371,3.81223,11.6382,0.923622,0.927797,,90.0,9.0
1249,1.90299,23.5112,13.7416,56.8146,16.6113,0.880425,0.883677,,90.0,9.0
1250,8.74101,11.1489,16.0387,43.9636,16.3034,0.634947,0.63491,,90.0,9.0
1251,7.3872,31.8022,19.8339,82.3635,20.8062,1.31212,1.30894,,90.0,9.0
1252,14.1473,31.4419,14.8472,18.5914,92.7587,3.99429,4.22688,,90.0,9.0
1253,19.2547,35.9773,13.2001,24.9613,73.8832,4.3447,4.55818,,90.0,9.0
1254,11.2701,14.852,12.549,36.4002,89.5128,1.83755,1.9263,,90.0,9.0
1255,7.99173,40.5246,18.1559,37.5951,95.7025,3.9655,4.15463,,90.0,9.0
1256,1.48507,15.888,16.4526,94.6005,33.9373,0.56942,0.56962,,90.0,9.0
1257,0.719895,40.2953,12.149,69.1018,81.5655,3.05842,3.13781,,90.0,9.0
1258,14.4189,17.7269,12.9376,95.3558,6.35622,0.845391,0.846472,,90.0,9.0
1259,6.21373,22.4037,18.5461,57.8924,50.3497,1.23995,1.23924,,90.0,9.0
1260,14.7549,42.5947,15.3842,62.5442,80.1335,3.72063,3.8347,,90.0,9.0
1261,4.58109,33.3449,15.4164,19.1712,53.2168,2.55722,2.64681,,90.0,9.0
1262,1.29875,24.1015,19.9606,28.1344,60.3432,1.45546,1.49757,,90.0,9.0
1263,4.95959,24.2569,14.2023,74.9852,32.5938,1.12551,1.12261,,90.0,9.0
1264,12.4847,17.8381,15.3046,91.32,45.0517,1.10663,1.10707,,90.0,9.0
1265,15.0378,44.6501,19.6434,62.5733,29.4187,2.44347,2.44137,,90.0,9.0
1266,19.0306,13.8701,18.286,95.5594,40.2272,0.972764,0.973182,,90.0,9.0
1267,2.85605,33.4745,17.7742,29.08,14.2073,1.36769,1.3739,,90.0,9.0
1268,19.9748,34.6968,21.6329,11.0073,81.6669,3.70387,3.87719,,90.0,9.0
1269,16.8298,39.0743,18.6238,44.3831,64.1211,3.13129,3.20799,,90.0,9.0
1270,10.1879,27.5751,12.9966,30.9768,85.0283,3.02655,3.16214,,90.0,9.0
1271,16.7716,17.0773,14.8022,88.0965,8.86141,0.876692,0.877475,,90.0,9.0
1272,6.27553,42.7053,12.3934,53.0685,1.48381,1.68799,1.68904,,90.0,9.0
1273,10.4605,12.7428,13.0171,31.9055,72.9796,1.50053,1.55392,,90.0,9.0
1274,4.15469,44.8847,18.3306,25.4703,16.7789,2.13561,2.13537,,90.0,9.0
1275,11.7015,22.6214,19.5066,13.6928,23.3421,1.31401,1.32663,,90.0,9.0
1276,19.1622,17.8553,15.1748,43.5673,83.8104,2.09986,2.16017,,90.0,9.0
1277,12.2632,16.0248,18.6646,59.3455,7.4132,0.757058,0.75671,,90.0,9.0
1278,9.454,15.7403,16.0519,22.1184,0.689242,0.75188,0.749637,,90.0,9.0
1279,15.3967,36.2732,20.808,10.4958,66.6982,3.42116,3.5077,,90.0,9.0
1280,8.93443,18.5894,19.4847,92.8772,31.089,0.865401,0.866648,,90.0,9.0
1281,17.619,11.9185,16.502,62.5803,77.8729,1.32477,1.34125,,90.0,9.0
1282,18.512,40.0084,21.4581,90.2161,8.82776,1.7668,1.76843,,90.0,9.0
1283,10.8961,19.6098,13.7625,67.416,80.4622,1.66764,1.69281,,90.0,9.0
1284,15.7462,15.8743,14.4821,51.4596,96.0532,1.85732,1.93003,,90.0,9.0
1285,15.944,28.255,12.0996,74.9083,17.4079,1.47836,1.48108,,90.0,9.0
1286,0.854105,32.6706,15.1648,89.2892,74.4706,1.90938,1.90809,,90.0,9.0
1287,17.0906,30.4671,19.1635,96.195,56.0654,1.86269,1.86305,,90.0,9.0
1288,1.24189,13.1648,20.3784,57.6169,80.2349,0.789023,0.805751,,90.0,9.0
1289,13.2809,22.5625,13.3178,80.9832,77.6516,1.82676,1.8331,,90.0,9.0
1290,9.89491,34.6201,17.1898,78.8759,71.5947,2.33633,2.32984,,90.0,9.0
1291,15.3476,30.2619,12.8453,3.15612,96.4123,5.14009,5.48515,,90.0,9.0
1292,4.16865,11.1091,20.9751,10.2839,77.6931,0.9908,1.02756,,90.0,9.0
1293,11.4907,26.206,21.9423,34.6774,39.5089,1.49726,1.50549,,90.0,9.0
1294,7.64844,17.0108,20.1939,95.9833,71.0456,1.02425,1.02348,,90.0,9.0
1295,10.6501,43.9326,18.138,44.303,98.28,4.40277,4.58376,,90.0,9.0
1296,18.384,27.813,14.0414,56.3377,26.1607,1.71142,1.71573,,90.0,9.0
1297,19.1341,23.5388,15.0216,98.6736,66.1304,1.76793,1.76584,,90.0,9.0
1298,6.58685,11.4838,16.4825,4.86583,9.87431,0.648834,0.649644,,90.0,9.0
1299,5.07701,26.1675,15.1073,97.2779,75.337,1.56914,1.56582,,90.0,9.0
1300,2.2983,11.5687,17.4404,37.0494,44.6277,0.627278,0.63882,,90.0,9.0
1301,4.14786,40.0182,21.0428,83.2177,50.8246,2.06998,2.06793,,90.0,9.0
1302,18.3506,20.7755,18.3206,23.267,18.9905,1.37677,1.37705,,90.0,9.0
1303,2.9792,28.1877,14.1668,3.08373,43.1079,2.2171,2.29799,,90.0,9.0
1304,17.8361,43.8291,18.4564,23.9273,61.6516,4.0578,4.19887,,90.0,9.0
1305,3.43708,42.0284,20.7436,31.7063,1.66339,1.61053,1.60937,,90.0,9.0
1306,12.1888,12.6275,19.9314,44.3669,61.2488,1.07816,1.09134,,90.0,9.0
1307,8.20331,34.1574,14.3536,11.965,10.5769,1.62433,1.62393,,90.0,9.0
1308,6.6337,11.722,21.5927,11.925,37.138,0.78153,0.792835,,90.0,9.0
1309,7.12561,44.7863,21.8703,29.4638,41.104,2.55423,2.59753,,90.0,9.0
1310,16.0039,26.2496,15.6225,70.3037,77.2189,2.16932,2.18976,,90.0,9.0
1311,6.94371,12.187,15.5244,60.5498,37.6312,0.745326,0.745341,,90.0,9.0
1312,5.21927,27.382,13.229,40.4698,22.5225,1.33464,1.33849,,90.0,9.0
1313,16.0821,21.6109,14.6411,39.5901,49.2102,1.89331,1.91182,,90.0,9.0
1314,13.6716,29.8353,14.0757,90.1052,37.4671,1.6498,1.65087,,90.0,9.0
1315,15.1154,16.9394,18.6205,98.5628,66.9276,1.20239,1.20223,,90.0,9.0
1316,19.6176,24.9174,13.1109,45.7376,12.346,1.49397,1.49692,,90.0,9.0
1317,6.51166,27.4507,16.0765,19.3639,33.0666,1.62939,1.65732,,90.0,9.0
1318,8.79595,25.9203,14.1761,34.5955,4.90994,1.13538,1.13737,,90.0,9.0
1319,15.3944,32.2517,17.5448,46.1735,42.0911,2.11708,2.11487,,90.0,9.0
1320,1.12309,31.5656,14.9634,11.0979,45.6309,2.19383,2.27561,,90.0,9.0
1321,15.4588,23.868,13.9694,99.7321,80.831,1.83182,1.82786,,90.0,9.0
1322,9.30617,41.706,12.6942,57.9635,30.165,2.37143,2.3723,,90.0,9.0
1323,13.6351,28.4356,21.3118,76.786,51.5236,1.61035,1.60801,,90.0,9.0
1324,1.22394,43.4024,12.3208,78.3031,98.7364,3.65585,3.80551,,90.0,9.0
1325,15.9808,16.5041,16.0845,65.7419,24.1546,1.03757,1.03799,,90.0,9.0
1326,4.19115,21.6004,15.6959,39.7185,49.5711,1.3137,1.33333,,90.0,9.0
1327,18.2497,35.3651,21.2252,93.8762,0.379396,1.45307,1.45463,,90.0,9.0
1328,12.0805,20.6136,14.1603,44.7676,30.9153,1.37689,1.37648,,90.0,9.0
1329,5.53157,10.7806,17.0671,33.0841,66.9694,0.907848,0.934512,,90.0,9.0
1330,5.41932,29.959,15.2252,28.1796,24.7572,1.45946,1.45779,,90.0,9.0
1331,12.8094,14.7014,13.5692,49.0366,5.62937,0.814893,0.815164,,90.0,9.0
1332,16.6138,36.3452,20.8127,52.4766,71.3564,2.79144,2.84465,,90.0,9.0
1333,15.0831,19.1844,17.7005,44.7169,4.81328,0.95869,0.958428,,90.0,9.0
1334,8.26432,33.8031,15.1611,11.1479,69.8087,3.59667,3.73501,,90.0,9.0
1335,12.9749,28.3959,20.3606,45.3009,84.095,2.36196,2.43657,,90.0,9.0
1336,0.818907,25.2363,13.6832,66.1352,94.789,1.86106,1.94069,,90.0,9.0
1337,16.5369,44.7135,21.0174,13.9391,57.5348,3.92457,4.04307,,90.0,9.0
1338,9.73014,44.0919,19.2495,46.7556,83.6571,3.82324,3.93241,,90.0,9.0
1339,18.9554,23.5637,15.8649,83.6599,10.3724,1.15433,1.15578,,90.0,9.0
1340,3.34121,21.082,14.9417,72.637,29.3874,0.897929,0.900786,,90.0,9.0
1341,13.8536,18.551,21.3336,88.8157,54.3516,1.12031,1.12005,,90.0,9.0
1342,15.1828,33.2921,16.3551,91.1801,78.6963,2.41973,2.41419,,90.0,9.0
1343,19.0056,12.7732,13.8853,40.4938,0.02394,0.913904,0.907718,,90.0,9.0
1344,6.04249,29.6907,20.3775,91.0613,6.58958,1.05241,1.05492,,90.0,9.0
1345,5.25851,30.4072,20.1004,66.3825,41.5593,1.48569,1.48255,,90.0,9.0
1346,16.9326,13.9653,21.791,16.4875,54.2207,1.39658,1.42053,,90.0,9.0
1347,3.9918,13.8229,13.3756,90.2531,32.752,0.625471,0.629671,,90.0,9.0
1348,15.9909,40.4784,19.4922,35.826,57.1218,3.15028,3.18403,,90.0,9.0
1349,15.7637,14.3487,16.1803,79.501,78.4218,1.31521,1.31519,,90.0,9.0
1350,2.79826,11.6707,16.8344,24.4182,80.6645,1.01747,1.06503,,90.0,9.0
1351,1.72609,26.1469,18.2934,66.0016,95.8576,1.82042,1.89509,,90.0,9.0
1352,13.3038,38.2366,20.4067,59.0209,78.3335,2.90027,2.95614,,90.0,9.0
1353,8.87231,27.0754,13.0249,51.1149,6.62349,1.16109,1.1613,,90.0,9.0
1354,4.49771,17.6094,16.593,60.2494,54.6983,1.04995,1.04912,,90.0,9.0
1355,15.8554,40.5775,18.0267,70.4316,15.9951,1.94386,1.94701,,90.0,9.0
1356,14.3174,16.3721,21.0085,66.084,76.5355,1.31045,1.32517,,90.0,9.0
1357,17.0646,16.2768,14.9707,17.0387,39.6744,1.7601,1.7858,,90.0,9.0
1358,2.96246,30.4568,12.437,98.9708,37.5869,1.25918,1.25955,,90.0,9.0
1359,13.752,34.2883,14.3514,49.3786,17.6188,1.72863,1.73213,,90.0,9.0
1360,1.26836,14.7493,12.8699,33.7535,10.6228,0.542778,0.543804,,90.0,9.0
1361,18.7006,41.6856,21.0463,55.0626,61.8415,3.0227,3.06233,,90.0,9.0
1362,12.1963,12.8099,13.0453,69.3407,25.8176,0.853218,0.853639,,90.0,9.0
1363,15.904,17.8515,13.5875,23.415,43.7459,1.87094,1.90711,,90.0,9.0
1364,18.047,15.2067,17.6708,45.832,55.4939,1.44861,1.45782,,90.0,9.0
1365,4.84377,11.891,16.9013,81.5079,67.3628,0.752072,0.751199,,90.0,9.0
1366,12.9651,33.736,21.9217,36.1979,12.0423,1.55985,1.55617,,90.0,9.0
1367,17.5948,24.5703,13.8798,29.5035,20.6475,1.74233,1.74251,,90.0,9.0
1368,15.6513,28.1318,16.5001,83.0542,69.1003,2.02987,2.02574,,90.0,9.0
1369,10.9072,43.212,17.9228,80.0293,29.2956,2.15726,2.15603,,90.0,9.0
1370,11.1092,30.4393,16.9676,79.8689,91.7828,2.33147,2.38399,,90.0,9.0
1371,15.7155,29.3698,14.8285,63.3614,47.356,2.05474,2.05636,,90.0,9.0
1372,9.12259,20.2702,12.8793,75.2179,11.4045,0.899102,0.895287,,90.0,9.0
1373,7.18015,42.0464,15.6778,58.4296,93.8419,3.78096,3.92669,,90.0,9.0
1374,13.5074,34.6483,12.7109,10.009,72.5663,4.56873,4.88235,,90.0,9.0
1375,19.8181,23.4615,18.5861,89.2437,15.9189,1.15631,1.15959,,90.0,9.0
1376,13.5004,24.086,18.9129,57.5995,1.19357,1.03491,1.03365,,90.0,9.0
1377,14.0919,19.4535,18.2119,3.24455,45.2908,1.8781,1.92482,,90.0,9.0
1378,3.4756,28.4136,14.054,78.2973,27.2719,1.18688,1.19044,,90.0,9.0
1379,5.79433,39.5337,14.9699,55.644,98.7858,3.66218,3.8341,,90.0,9.0
1380,18.2715,42.5039,17.2099,38.2775,84.4639,4.39496,4.56702,,90.0,9.0
1381,9.90526,33.9634,16.2282,11.1304,15.9241,1.75842,1.75908,,90.0,9.0
1382,2.34119,37.4291,13.0136,1.04526,1.25921,1.46539,1.46134,,90.0,9.0
1383,8.55343,33.636,14.3783,7.88471,49.8403,3.1693,3.2649,,90.0,9.0
1384,3.40128,39.1644,12.1222,7.60305,70.6881,4.75379,5.07792,,90.0,9.0
1385,10.419,36.909,12.0734,78.2355,88.6954,3.11099,3.17679,,90.0,9.0
1386,5.25121,34.534,21.089,7.49827,93.6319,3.55284,3.70703,,90.0,9.0
1387,10.6978,29.4603,21.5911,26.6557,22.126,1.41313,1.41304,,90.0,9.0
1388,0.915762,28.8093,15.1089,14.3942,23.1887,1.35604,1.35601,,90.0,9.0
1389,16.0772,20.5084,14.3263,47.8584,4.19399,1.07148,1.07145,,90.0,9.0
1390,11.0387,20.807,20.6578,41.5066,66.1016,1.55116,1.58101,,90.0,9.0
1391,19.8786,22.3791,20.4401,51.193,50.4159,1.68074,1.67747,,90.0,9.0
1392,14.5673,36.849,18.6151,22.8972,78.975,3.7,3.81767,,90.0,9.0
1393,17.2409,23.4218,21.9102,95.5676,96.7809,1.76947,1.77765,,90.0,9.0
1394,13.3452,30.958,14.0094,17.3028,71.2172,3.5247,3.6991,,90.0,9.0
1395,11.1825,34.4465,18.0921,65.9553,49.7042,2.09773,2.09739,,90.0,9.0
1396,17.1735,30.9308,12.2472,73.5476,71.5159,2.63054,2.64943,,90.0,9.0
1397,11.2831,44.3445,17.417,87.8707,31.4022,2.24644,2.24444,,90.0,9.0
1398,11.6996,14.8155,14.307,55.8153,67.9566,1.35361,1.37473,,90.0,9.0
1399,1.13519,25.2436,21.0793,68.8184,64.9849,1.33478,1.33405,,90.0,9.0
1400,11.6568,41.4096,17.1452,26.7255,26.8357,2.35725,2.35629,,90.0,9.0
1401,0.691831,15.2383,20.4672,26.1444,62.3341,0.906384,0.934162,,90.0,9.0
1402,8.65814,30.4874,15.5235,69.2675,5.90971,1.20465,1.20135,,90.0,9.0
1403,6.59504,39.6245,19.8155,68.7865,35.2041,1.94277,1.94328,,90.0,9.0
1404,10.3224,36.7188,19.9719,53.9691,4.41958,1.50482,1.50567,,90.0,9.0
1405,14.8095,37.9878,17.43,95.9643,95.7848,2.94079,2.96491,,90.0,9.0
1406,8.2205,16.934,13.7701,54.7055,1.28935,0.720766,0.721511,,90.0,9.0
1407,7.55912,27.2777,13.0915,42.3957,24.3601,1.45686,1.45718,,90.0,9.0
1408,11.4151,27.9832,20.0119,42.3147,89.4148,2.43299,2.4923,,90.0,9.0
1409,9.15795,37.7922,14.5336,54.6182,24.0978,1.92278,1.9188,,90.0,9.0
1410,12.2061,19.8532,17.326,37.0643,97.9464,2.09932,2.20594,,90.0,9.0
1411,0.202857,10.5252,19.1669,29.8732,47.7494,0.508084,0.519335,,90.0,9.0
1412,18.4812,20.4102,21.77,48.9484,77.9927,1.78623,1.82748,,90.0,9.0
1413,10.7628,18.6567,21.1061,84.0667,85.5699,1.30998,1.31005,,90.0,9.0
1414,5.48794,11.1891,18.941,81.4674,55.7214,0.639445,0.639753,,90.0,9.0
1415,11.6169,38.98,12.2246,90.4983,16.422,1.7518,1.75169,,90.0,9.0
1416,16.4576,33.9403,18.7016,74.3781,60.6879,2.32435,2.32495,,90.0,9.0
1417,3.71324,15.0728,18.59,66.3393,55.3683,0.837022,0.837175,,90.0,9.0
1418,12.6954,20.4489,20.5114,89.7318,17.0559,0.916846,0.919384,,90.0,9.0
1419,9.18333,42.926,12.18,83.0909,52.9416,2.7945,2.7943,,90.0,9.0
1420,7.45678,26.7433,16.2349,40.0824,9.42052,1.13787,1.13972,,90.0,9.0
1421,11.6775,38.1374,16.8256,18.4922,68.4105,3.72958,3.89411,,90.0,9.0
1422,6.99134,32.8484,15.822,33.9229,27.0306,1.65568,1.65451,,90.0,9.0
1423,5.80575,12.6424,21.8245,60.5187,79.5661,0.869298,0.883356,,90.0,9.0
1424,9.74221,39.893,12.0195,74.4251,61.8306,2.86479,2.85706,,90.0,9.0
1425,8.81201,27.1566,18.5123,41.9224,81.1224,2.25358,2.27892,,90.0,9.0
1426,5.42394,18.8341,15.0151,10.8088,98.2569,2.32929,2.48936,,90.0,9.0
1427,6.62285,27.9789,18.0218,16.799,71.839,2.46873,2.56236,,90.0,9.0
1428,3.70179,22.4999,13.9003,23.6518,52.0052,1.655,1.70378,,90.0,9.0
1429,2.52691,36.1457,15.6084,86.6327,12.2403,1.30673,1.31058,,90.0,9.0
1430,3.5468,31.0614,13.7505,4.36181,29.3429,1.99562,2.04902,,90.0,9.0
1431,17.5903,31.0708,15.1846,69.6831,81.1422,2.67289,2.72923,,90.0,9.0
1432,2.9153,23.6284,17.2362,72.9716,18.3325,0.878924,0.876519,,90.0,9.0
1433,2.72772,28.3518,20.1899,28.6508,12.7778,1.093,1.09779,,90.0,9.0
1434,0.3581,34.7864,14.3087,0.0655395,0.892363,1.23757,1.2396,,90.0,9.0
1435,0.482833,37.173,20.0484,31.6832,4.0838,1.3219,1.32302,,90.0,9.0
1436,17.2646,31.7908,17.483,3.77909,39.5983,2.82977,2.893,,90.0,9.0
1437,9.21402,11.6475,21.9545,5.61649,79.7506,1.24851,1.30215,,90.0,9.0
1438,11.2941,36.7403,18.5579,64.8907,40.3297,2.05906,2.05951,,90.0,9.0
1439,3.86522,31.5699,18.9762,83.8153,73.9991,1.87025,1.86877,,90.0,9.0
1440,3.75181,33.6951,19.9321,40.8423,12.9019,1.3265,1.32671,,90.0,9.0
1441,6.40654,21.8978,21.7197,34.7985,63.3603,1.44897,1.47336,,90.0,9.0
1442,10.0207,25.8783,15.4378,1.49557,63.0711,2.89823,3.03919,,90.0,9.0
1443,2.25187,40.4304,13.3691,32.1147,67.9353,3.5121,3.66685,,90.0,9.0
1444,13.3149,19.1707,20.1478,99.7678,55.6113,1.12681,1.12643,,90.0,9.0
1445,15.2667,36.9465,21.8889,72.1351,30.0622,1.87573,1.87947,,90.0,9.0
1446,4.5906,32.1906,14.2004,85.9604,78.9286,2.11576,2.12597,,90.0,9.0
1447,12.5915,41.5264,14.4541,28.2447,58.8273,3.83223,3.96652,,90.0,9.0
1448,5.82302,27.7987,17.6638,45.6079,44.6833,1.53249,1.54065,,90.0,9.0
1449,8.64672,20.6002,18.7761,46.9552,2.16323,0.833284,0.835884,,90.0,9.0
1450,18.7683,35.8749,12.5934,79.4297,52.5781,2.64147,2.64008,,90.0,9.0
1451,3.5989,24.3443,13.2513,5.55115,91.6153,3.15429,3.37199,,90.0,9.0
1452,19.3747,17.0619,20.565,55.875,43.9894,1.29798,1.29689,,90.0,9.0
1453,6.60444,28.9182,14.0957,3.47653,34.6879,2.23495,2.30069,,90.0,9.0
1454,12.3822,42.6634,19.8255,29.4352,97.1884,4.49667,4.72152,,90.0,9.0
1455,16.065,14.7858,19.0195,37.8213,80.2587,1.57086,1.61064,,90.0,9.0
1456,4.77868,38.5357,21.0876,62.3708,23.9553,1.662,1.66858,,90.0,9.0
1457,16.4384,40.7029,16.5873,65.2723,1.90004,1.78661,1.79337,,90.0,9.0
1458,1.10453,43.2655,14.1382,54.8225,63.1638,3.00932,3.0679,,90.0,9.0
1459,14.7458,12.2181,13.4939,40.2135,91.7738,1.67418,1.74236,,90.0,9.0
1460,14.9474,37.7761,12.4403,50.5219,41.3222,2.77998,2.77947,,90.0,9.0
1461,18.0032,29.3452,20.7524,26.0771,82.8463,2.89522,2.98304,,90.0,9.0
1462,10.826,42.541,17.6895,88.7939,22.3376,1.95145,1.95544,,90.0,9.0
1463,13.5185,13.3937,20.7587,42.9909,8.14058,0.719642,0.719414,,90.0,9.0
1464,3.6029,39.289,18.1417,97.4011,27.9776,1.48969,1.49331,,90.0,9.0
1465,15.8242,20.7365,14.9558,41.1892,43.2114,1.69493,1.71472,,90.0,9.0
1466,15.2695,12.9483,12.065,6.76155,66.6047,2.26248,2.35756,,90.0,9.0
1467,7.06857,16.0158,16.3422,27.0929,40.6165,1.10753,1.12663,,90.0,9.0
1468,19.6905,31.1698,20.488,61.7011,4.73122,1.43616,1.43378,,90.0,9.0
1469,0.216761,26.1906,20.9888,36.5056,81.8594,1.76825,1.83004,,90.0,9.0
1470,7.74739,40.4194,12.395,7.16011,11.5154,2.10214,2.1021,,90.0,9.0
1471,16.7525,30.5004,18.0039,25.5761,77.4182,3.08678,3.23009,,90.0,9.0
1472,11.3904,34.3382,21.1622,50.3631,47.7685,2.07473,2.07427,,90.0,9.0
1473,13.4432,37.8779,15.4454,16.8747,34.3186,2.79708,2.84633,,90.0,9.0
1474,4.39638,33.6777,17.9976,14.9096,26.9195,1.64633,1.6514,,90.0,9.0
