,Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,Unnamed: 7,slope_angle,slope_height
683,11.6934,18.5002,16.8754,47.0154,0.495796,1.17842,1.17607,,30.0,9.0
684,14.8183,20.2523,18.9061,56.2806,4.78152,1.42159,1.4174,,30.0,9.0
685,11.1306,21.8832,14.4795,25.5543,5.69059,1.72978,1.72932,,30.0,9.0
686,8.07632,27.2874,18.7239,20.8311,7.76364,1.89958,1.90372,,30.0,9.0
687,16.0311,18.111,21.0653,29.1082,2.11739,1.36964,1.37168,,30.0,9.0
688,13.1065,19.1577,20.6391,43.7084,1.67486,1.24791,1.24235,,30.0,9.0
689,15.5133,27.975,17.2517,14.8293,4.93475,2.25382,2.25285,,30.0,9.0
690,4.64747,41.9186,12.4819,0.183559,6.49474,3.3934,3.39535,,30.0,9.0
691,16.8716,19.7491,21.5802,92.7823,5.30279,1.2773,1.27494,,30.0,9.0
692,4.95095,26.0814,13.6326,0.370811,9.58683,2.19732,2.19729,,30.0,9.0
693,3.35436,35.4085,16.2657,80.8143,3.46011,1.61623,1.62106,,30.0,9.0
694,7.54407,40.4406,20.7909,37.7467,8.56706,2.67991,2.68119,,30.0,9.0
695,15.2637,22.9058,13.1735,59.061,6.61435,1.75077,1.75522,,30.0,9.0
696,2.12648,44.3661,15.8155,59.2802,9.52685,2.76005,2.76417,,30.0,9.0
697,8.83014,35.1511,13.0878,89.3601,7.47328,1.9956,1.99979,,30.0,9.0
698,0.732577,31.8772,14.8385,17.496,3.20034,1.56788,1.57182,,30.0,9.0
699,12.0522,28.8533,19.5225,93.4602,8.52415,1.69847,1.70457,,30.0,9.0
700,17.084,21.9897,20.064,9.75964,8.22864,2.01813,2.02,,30.0,9.0
701,5.76249,37.6319,19.7162,71.7944,0.528658,1.70373,1.70442,,30.0,9.0
702,12.7142,13.6129,21.3981,77.7771,3.80345,0.909775,0.91177,,30.0,9.0
703,8.77736,24.8714,13.2666,52.4305,4.34175,1.52207,1.52562,,30.0,9.0
704,1.51431,33.0262,19.6148,70.8147,6.40239,1.586,1.59026,,30.0,9.0
705,4.97396,11.9424,21.2695,9.1713,3.29575,0.75318,0.750941,,30.0,9.0
706,3.28214,32.0631,18.4262,43.6764,9.11827,1.90628,1.90635,,30.0,9.0
707,10.5246,13.7046,20.4358,5.76169,3.87752,1.11746,1.11791,,30.0,9.0
708,0.501409,29.1999,20.5282,11.7686,4.85656,1.46007,1.45778,,30.0,9.0
709,17.601,32.9725,14.1733,63.1021,7.24739,2.40347,2.40406,,30.0,9.0
710,19.2491,26.8137,14.5097,66.6285,3.32293,1.87911,1.87879,,30.0,9.0
711,3.97562,28.8965,20.1278,2.58598,4.1352,1.64219,1.64214,,30.0,9.0
712,7.97505,14.485,17.5894,48.9354,8.34796,1.03123,1.03222,,30.0,9.0
713,1.17579,26.9666,20.9558,46.2425,8.32085,1.39659,1.39609,,30.0,9.0
714,18.8461,14.3666,19.2204,54.0232,2.0521,1.20746,1.20562,,30.0,9.0
715,11.6723,16.6692,17.6472,61.8761,3.60142,1.10685,1.10374,,30.0,9.0
716,13.3415,26.5197,21.6756,53.8295,5.50984,1.67654,1.67706,,30.0,9.0
717,11.8503,20.704,21.5471,37.9278,8.37882,1.4924,1.49579,,30.0,9.0
718,7.81645,40.395,20.1841,45.6242,8.4436,2.62424,2.62547,,30.0,9.0
719,14.0981,15.4277,18.9347,61.9645,8.954,1.22287,1.22356,,30.0,9.0
720,18.6237,30.6219,19.6482,19.2775,6.21761,2.48022,2.47948,,30.0,9.0
721,7.35643,20.2574,12.3456,52.1815,3.6589,1.22086,1.2215,,30.0,9.0
722,3.30896,30.5626,20.7206,65.6823,1.08678,1.29446,1.29255,,30.0,9.0
723,1.45109,34.4732,14.5816,75.9802,9.49495,1.83585,1.83415,,30.0,9.0
724,17.9713,42.8198,15.2172,71.714,1.5717,2.59582,2.59674,,30.0,9.0
725,11.7167,25.4613,17.7142,34.1934,2.76225,1.63309,1.6337,,30.0,9.0
726,15.7726,27.6031,18.09,65.2296,7.43623,1.89654,1.89987,,30.0,9.0
727,19.1969,31.5809,17.8676,33.1782,9.69506,2.70946,2.71415,,30.0,9.0
728,1.25688,44.2405,21.4857,24.5754,7.70879,2.73518,2.73697,,30.0,9.0
729,15.807,24.5163,14.0319,15.5458,9.89651,2.53039,2.53155,,30.0,9.0
730,15.1992,14.5839,15.3103,38.5476,3.3117,1.29618,1.29721,,30.0,9.0
731,5.37388,13.3627,13.6574,99.5711,2.50715,0.657272,0.657235,,30.0,9.0
732,9.2498,39.0453,20.4637,42.5827,9.84549,2.68603,2.6848,,30.0,9.0
733,1.82809,38.0773,18.8459,39.4981,6.25713,2.08394,2.08546,,30.0,9.0
734,1.22414,26.3285,18.9759,79.8211,2.07972,1.0226,1.02184,,30.0,9.0
735,8.8455,25.387,21.6538,73.7747,6.81243,1.42422,1.42888,,30.0,9.0
736,18.9511,20.4343,16.1324,9.93094,0.330547,1.83512,1.83459,,30.0,9.0
737,3.4444,11.45,17.121,86.5333,0.619913,0.50776,0.507641,,30.0,9.0
738,15.3509,29.432,13.4733,70.334,6.80501,2.02429,2.02665,,30.0,9.0
739,18.747,21.842,19.6338,92.6106,5.81427,1.45828,1.4593,,30.0,9.0
740,1.19075,15.1667,20.7568,10.2024,7.26488,0.836729,0.837302,,30.0,9.0
741,17.7208,33.4269,12.1977,30.9563,1.09603,2.47671,2.47614,,30.0,9.0
742,11.5793,20.321,15.089,51.1466,5.48049,1.43258,1.43436,,30.0,9.0
743,0.667039,40.3152,17.9182,19.8289,9.21148,2.63468,2.63671,,30.0,9.0
744,0.631436,39.6377,17.6862,91.6285,9.66717,2.05551,2.05435,,30.0,9.0
745,0.905344,20.1324,18.8762,8.22684,8.98175,1.20049,1.20084,,30.0,9.0
746,16.0381,36.1864,15.4036,71.6334,1.553,2.11879,2.11691,,30.0,9.0
747,14.6125,38.205,15.6835,51.848,4.40352,2.51473,2.51515,,30.0,9.0
748,4.7091,44.769,14.6945,93.4123,9.45465,2.60481,2.60604,,30.0,9.0
749,6.28032,36.1043,20.1377,42.2216,9.30293,2.31048,2.31283,,30.0,9.0
750,13.8166,43.9464,16.5564,90.9159,5.08487,2.59611,2.60002,,30.0,9.0
751,0.0643159,24.0639,15.9111,66.4374,7.49259,1.10712,1.10679,,30.0,9.0
752,18.0052,43.3328,20.6512,53.1173,5.62952,2.96908,2.9679,,30.0,9.0
753,7.01512,31.5557,14.0961,81.3783,2.26801,1.5215,1.52162,,30.0,9.0
754,8.38277,24.5229,21.5545,60.2152,0.640052,1.21619,1.21964,,30.0,9.0
755,17.6757,12.1759,17.9086,98.6477,9.2423,1.02893,1.03141,,30.0,9.0
756,14.2348,29.5091,16.7115,9.84801,2.51153,2.19067,2.19155,,30.0,9.0
757,13.3312,15.7035,13.2778,93.3242,9.9556,1.17067,1.17132,,30.0,9.0
758,2.89522,28.6877,12.931,85.257,2.72919,1.21578,1.21379,,30.0,9.0
759,13.8357,15.4015,21.0845,50.9087,6.33193,1.17108,1.17339,,30.0,9.0
760,12.8069,13.6871,14.0445,99.7805,7.94722,0.986515,0.989641,,30.0,9.0
761,6.14572,43.9923,14.7408,74.1661,3.0857,2.28099,2.28627,,30.0,9.0
762,2.52212,43.6133,16.1397,80.1867,8.30244,2.43232,2.43532,,30.0,9.0
763,16.362,40.7302,18.87,25.6942,0.575378,2.58881,2.59285,,30.0,9.0
764,0.174329,35.4119,19.3963,66.1913,9.99089,1.88197,1.88405,,30.0,9.0
765,1.35198,22.7074,19.0018,59.6992,4.7796,1.01488,1.01852,,30.0,9.0
766,0.299977,32.1778,21.3798,7.55691,2.48783,1.4475,1.45157,,30.0,9.0
767,9.02773,21.1972,17.2192,80.3595,5.82414,1.21285,1.21393,,30.0,9.0
768,1.7196,34.6184,17.4745,78.343,5.68602,1.62801,1.63231,,30.0,9.0
769,14.7181,16.9829,14.7366,83.5339,8.94455,1.29001,1.29101,,30.0,9.0
770,11.941,38.094,13.1882,72.7262,1.39831,2.06964,2.07017,,30.0,9.0
771,19.6958,31.1572,18.7889,12.5717,8.49712,2.8335,2.83693,,30.0,9.0
772,18.5181,11.773,12.4495,29.359,6.09027,1.58777,1.58587,,30.0,9.0
773,8.88336,15.4532,12.9716,87.0304,7.00215,0.98358,0.983426,,30.0,9.0
774,9.62095,29.3123,15.9327,38.6071,8.96813,2.10756,2.11223,,30.0,9.0
775,4.37615,34.2027,17.4473,44.095,8.31269,2.07635,2.07738,,30.0,9.0
776,0.894762,14.9402,17.3524,11.5637,1.48691,0.643707,0.644367,,30.0,9.0
777,1.1414,12.3158,17.9858,29.9448,7.10083,0.658361,0.661722,,30.0,9.0
778,10.7122,23.8333,14.7732,42.1794,6.21247,1.68707,1.68999,,30.0,9.0
779,8.34427,37.4473,21.2842,78.738,2.4703,1.86486,1.8671,,30.0,9.0
780,0.908062,16.1508,15.0041,70.7582,1.4047,0.599539,0.600243,,30.0,9.0
781,7.03052,43.599,13.9173,82.479,3.43439,2.26966,2.27439,,30.0,9.0
782,17.8988,36.2518,19.9791,0.643403,0.797195,2.55737,2.55319,,30.0,9.0
783,9.2192,15.2459,16.4351,16.079,1.86546,1.12576,1.12719,,30.0,9.0
784,1.51714,22.9679,15.9149,12.641,7.53933,1.39674,1.39418,,30.0,9.0
785,11.8927,13.3033,17.306,61.8306,8.51508,1.06262,1.06094,,30.0,9.0
786,15.9758,30.2219,12.7668,62.6059,7.22011,2.20842,2.21178,,30.0,9.0
787,18.1957,42.3649,18.6856,24.9863,4.23278,3.14771,3.14961,,30.0,9.0
788,9.85978,24.8324,14.4098,97.8621,4.93719,1.33659,1.33673,,30.0,9.0
789,6.14291,10.1075,19.0655,60.8476,8.63408,0.690517,0.691698,,30.0,9.0
790,6.26884,13.2126,12.4992,96.1176,0.00865972,0.653538,0.653068,,30.0,9.0
791,15.3121,33.6054,21.8927,22.391,5.36649,2.3673,2.3689,,30.0,9.0
792,15.0598,17.9803,15.3608,35.7635,4.6336,1.52472,1.52643,,30.0,9.0
793,12.5209,41.551,16.2715,53.9977,1.54958,2.40152,2.40246,,30.0,9.0
794,12.8649,24.675,21.1997,93.0043,0.320999,1.27121,1.27163,,30.0,9.0
795,7.73227,34.5012,21.0599,60.3013,3.76634,1.81657,1.81841,,30.0,9.0
796,2.93319,34.9642,15.1141,16.9423,7.6217,2.32065,2.32237,,30.0,9.0
797,8.53324,32.4346,17.791,51.9519,6.87008,1.9899,1.99175,,30.0,9.0
798,12.4796,34.8551,21.4174,35.506,7.11515,2.36169,2.3627,,30.0,9.0
799,7.18895,41.5857,20.2065,59.9601,5.859,2.3949,2.39588,,30.0,9.0
800,12.4369,14.5868,17.8708,38.1273,5.56996,1.18509,1.18793,,30.0,9.0
801,16.5594,35.9976,17.6128,78.5416,7.34267,2.34261,2.34701,,30.0,9.0
802,16.7625,44.4158,17.1908,96.8214,9.48101,2.94736,2.95203,,30.0,9.0
803,3.0147,16.6877,12.9267,49.5759,6.85465,0.951511,0.95233,,30.0,9.0
804,19.1949,28.4951,14.2483,38.6592,0.686489,2.07502,2.07431,,30.0,9.0
805,10.4666,11.8993,13.2052,5.96986,0.530655,1.15704,1.15703,,30.0,9.0
806,11.4958,24.0013,15.3578,66.8636,3.2102,1.43428,1.43137,,30.0,9.0
807,14.6632,15.1918,21.6964,61.2703,0.358962,1.01795,1.01835,,30.0,9.0
808,4.15699,32.5031,16.2127,89.0525,9.16902,1.72232,1.72524,,30.0,9.0
809,1.48016,22.3325,15.3581,68.2941,5.57748,1.02091,1.02185,,30.0,9.0
810,7.88896,19.0968,14.6525,12.2343,9.87428,1.68669,1.68748,,30.0,9.0
811,12.0861,16.5609,14.0581,28.6261,3.08242,1.36599,1.36204,,30.0,9.0
812,15.9689,28.9904,17.9313,61.2441,6.90234,1.99373,1.99597,,30.0,9.0
813,5.05539,19.7266,16.1565,85.3279,2.33749,0.908475,0.912596,,30.0,9.0
814,15.8864,38.8455,21.8312,42.0637,7.46412,2.73541,2.73736,,30.0,9.0
815,11.6839,29.8792,15.0711,2.76548,8.01914,2.69374,2.69319,,30.0,9.0
816,2.53251,27.5818,21.7483,55.4907,5.22714,1.32089,1.3259,,30.0,9.0
817,11.5353,11.1901,21.2566,66.2029,3.9975,0.807781,0.811107,,30.0,9.0
818,0.954355,16.8518,21.0481,32.6611,0.884088,0.6628,0.662869,,30.0,9.0
819,12.5055,37.4872,13.5274,7.69883,9.74595,3.64838,3.64984,,30.0,9.0
820,11.305,15.9338,18.1734,24.6002,8.80743,1.37741,1.38176,,30.0,9.0
821,8.27466,21.3721,19.9687,58.9911,3.58923,1.18037,1.18256,,30.0,9.0
822,19.5897,34.644,13.6472,78.4407,2.91217,2.21319,2.21183,,30.0,9.0
823,14.3609,13.4667,18.6195,2.38044,2.28343,1.30168,1.30224,,30.0,9.0
824,3.68712,32.4278,15.2287,46.5222,5.27185,1.75362,1.75582,,30.0,9.0
825,8.59992,15.376,12.27,31.7591,2.78893,1.15172,1.15206,,30.0,9.0
826,13.4721,19.8063,14.22,49.3205,7.9048,1.60469,1.6079,,30.0,9.0
827,13.7887,31.507,15.2794,16.2347,3.11858,2.34424,2.34564,,30.0,9.0
828,10.7203,44.2576,20.8648,31.367,6.32124,3.01479,3.01213,,30.0,9.0
829,0.840848,14.1587,18.4967,44.7516,2.87227,0.593876,0.593691,,30.0,9.0
830,7.27699,24.2186,18.2804,99.1082,2.44278,1.13519,1.13608,,30.0,9.0
831,0.978302,21.0658,20.4598,70.5101,2.54612,0.826029,0.824166,,30.0,9.0
832,17.3345,14.2658,16.1253,51.9229,4.36735,1.28456,1.28554,,30.0,9.0
833,2.2021,18.5313,12.8231,37.3703,6.78713,1.05877,1.06257,,30.0,9.0
834,5.52515,21.3125,13.9649,56.7082,7.24087,1.27451,1.27387,,30.0,9.0
835,0.859496,24.5846,16.6666,38.6324,2.97889,1.0679,1.07123,,30.0,9.0
836,1.3619,16.8112,16.4043,63.3116,0.98829,0.647228,0.64771,,30.0,9.0
837,14.9899,21.8712,14.8702,17.8309,1.90045,1.78758,1.78286,,30.0,9.0
838,2.589,10.3164,18.6323,24.0985,1.17388,0.51879,0.52128,,30.0,9.0
839,0.529951,17.7504,16.7992,35.9771,0.300812,0.648481,0.647273,,30.0,9.0
840,0.478473,23.3693,20.4767,33.1219,2.00258,0.940271,0.939766,,30.0,9.0
841,18.7763,42.6757,19.2405,5.01357,2.61406,3.23724,3.23833,,30.0,9.0
842,19.0876,35.1252,14.735,55.8216,6.77972,2.64401,2.64603,,30.0,9.0
843,4.0111,19.9397,21.6562,64.9966,5.44162,0.982993,0.98677,,30.0,9.0
844,15.0338,22.1105,19.8351,93.5301,6.11278,1.37096,1.3708,,30.0,9.0
845,8.48054,20.3781,21.5078,70.5824,8.27915,1.21556,1.21508,,30.0,9.0
846,10.7106,24.0492,18.311,77.4661,0.709419,1.25039,1.25194,,30.0,9.0
847,10.4037,37.1299,14.3008,56.122,4.00682,2.22391,2.22514,,30.0,9.0
848,17.8637,19.7209,19.7201,86.2548,3.27992,1.30463,1.29961,,30.0,9.0
849,14.7484,43.848,21.4144,23.9914,8.63974,3.41236,3.40988,,30.0,9.0
850,11.5545,21.1237,15.6505,56.896,6.85698,1.47027,1.47364,,30.0,9.0
851,16.6657,17.779,13.2382,27.6938,4.71879,1.76715,1.76424,,30.0,9.0
852,16.9557,17.5893,18.1372,53.0233,7.61657,1.46759,1.47034,,30.0,9.0
853,1.65881,23.0,15.3419,52.9718,5.94006,1.1269,1.13224,,30.0,9.0
854,19.2732,13.7916,18.8008,19.6429,1.02605,1.36769,1.36338,,30.0,9.0
855,19.4595,11.544,16.0895,80.6465,5.38827,1.09216,1.09289,,30.0,9.0
856,11.3995,11.9814,19.005,68.2485,9.37791,0.9426,0.941525,,30.0,9.0
857,12.7416,11.1335,13.995,37.1506,6.26247,1.14644,1.1489,,30.0,9.0
858,0.0195445,28.089,19.8136,9.8114,5.12947,1.39916,1.39895,,30.0,9.0
859,12.2646,36.8191,13.9609,10.9901,7.23506,3.2096,3.20516,,30.0,9.0
860,11.54,32.3405,21.8671,66.7233,7.12234,1.94282,1.94329,,30.0,9.0
861,7.92734,23.0271,20.8675,55.2722,3.72662,1.25226,1.25362,,30.0,9.0
862,15.7241,17.1404,20.4122,16.8407,7.24392,1.56092,1.56239,,30.0,9.0
863,18.4934,44.6945,15.9401,77.7385,4.21357,2.87688,2.87605,,30.0,9.0
864,16.734,12.5373,14.9502,15.6673,0.0949704,1.34738,1.34689,,30.0,9.0
865,18.6132,34.5931,21.7695,77.6698,1.47276,1.99487,1.99459,,30.0,9.0
866,2.70514,17.7636,17.3556,52.152,7.83108,0.965594,0.967391,,30.0,9.0
867,2.64232,18.4021,13.6625,13.6605,7.21268,1.22962,1.22876,,30.0,9.0
868,18.9945,11.5098,19.253,38.9505,5.63557,1.22245,1.2231,,30.0,9.0
869,9.03339,17.1148,12.8306,57.138,1.4356,1.05401,1.05069,,30.0,9.0
870,13.4186,23.2083,20.6719,6.57109,8.12765,1.93206,1.93301,,30.0,9.0
871,17.3787,31.2695,17.0267,60.1148,2.85808,2.01333,2.01374,,30.0,9.0
872,19.0691,41.5407,13.1287,64.639,9.34239,3.25313,3.25414,,30.0,9.0
873,19.0223,38.8557,12.1039,43.6325,4.47257,3.02182,3.02065,,30.0,9.0
874,4.51607,21.0116,18.2833,10.5193,4.05898,1.24321,1.24277,,30.0,9.0
875,17.7144,22.9294,17.8317,47.8069,3.3139,1.67624,1.67505,,30.0,9.0
876,1.42619,22.4395,13.3212,61.6892,1.9982,0.909258,0.907695,,30.0,9.0
877,0.336077,28.3095,12.9534,47.563,0.794791,1.04498,1.04372,,30.0,9.0
878,0.573922,37.297,18.5759,33.5526,7.09882,2.06638,2.06931,,30.0,9.0
879,19.3121,15.3546,18.8051,98.9467,2.19057,1.10136,1.09723,,30.0,9.0
880,7.23512,26.6202,19.6584,35.52,7.36711,1.67605,1.67722,,30.0,9.0
881,3.3013,22.732,21.6076,90.7757,8.79457,1.11419,1.11883,,30.0,9.0
882,1.76447,17.4057,12.7247,78.4919,7.36516,0.832544,0.832402,,30.0,9.0
883,15.7654,11.073,19.808,34.8911,3.82115,1.05991,1.06168,,30.0,9.0
884,15.6526,25.465,15.4251,23.7239,3.29385,2.00571,2.00674,,30.0,9.0
885,8.44801,16.6994,14.0578,67.4593,9.95716,1.16998,1.17082,,30.0,9.0
886,19.1295,29.439,13.5763,57.6622,1.08292,1.99403,1.99371,,30.0,9.0
887,6.22144,38.6241,16.6286,27.1316,5.62562,2.46097,2.46378,,30.0,9.0
888,15.7807,43.2179,19.5608,45.0843,6.36985,3.04461,3.04845,,30.0,9.0
889,11.6715,33.0429,14.9011,55.9133,6.98999,2.20091,2.20505,,30.0,9.0
890,10.3132,30.8508,21.6723,2.02948,1.62209,1.86916,1.86423,,30.0,9.0
891,6.07795,10.9487,19.7629,45.4936,1.6722,0.653247,0.650988,,30.0,9.0
892,10.2441,11.1553,17.0427,98.3967,3.03044,0.714926,0.715384,,30.0,9.0
893,18.8413,17.197,17.4543,33.4543,2.41689,1.51394,1.50977,,30.0,9.0
894,5.28143,41.6323,14.3671,46.0886,4.68064,2.42587,2.42704,,30.0,9.0
895,0.286223,43.8814,17.0831,24.9496,0.704028,1.94441,1.94486,,30.0,9.0
896,10.9416,10.1262,14.4406,39.2303,4.12104,0.943533,0.944097,,30.0,9.0
897,1.57236,18.3103,15.1545,63.6504,0.728951,0.705886,0.705411,,30.0,9.0
898,12.361,14.6501,17.8732,60.9897,8.46513,1.13814,1.1386,,30.0,9.0
899,0.511879,12.4409,17.6344,69.9086,1.33124,0.447887,0.447731,,30.0,9.0
900,5.86571,20.0473,18.3966,2.19656,5.10604,1.35411,1.35388,,30.0,9.0
901,17.6885,34.8297,12.2529,69.3927,3.31848,2.27937,2.277,,30.0,9.0
902,1.89326,26.5632,20.0446,63.6859,4.96426,1.21672,1.22003,,30.0,9.0
903,6.99499,25.3431,14.9655,28.2062,4.85335,1.62776,1.63109,,30.0,9.0
904,5.35091,44.3554,12.2446,18.2082,7.71862,3.52922,3.53011,,30.0,9.0
905,12.7628,25.0094,12.1269,0.966422,9.02505,2.78137,2.78088,,30.0,9.0
906,5.65314,29.1408,15.9383,39.468,6.77198,1.78055,1.78419,,30.0,9.0
907,14.4377,19.5858,15.7301,0.0262072,2.02736,1.76431,1.76428,,30.0,9.0
908,14.9835,29.4947,16.5057,23.4843,0.525919,1.96981,1.97039,,30.0,9.0
909,8.14545,32.7334,12.2962,16.2856,9.80081,2.85176,2.85305,,30.0,9.0
910,7.30102,20.5968,16.9462,93.1131,5.90886,1.08794,1.08748,,30.0,9.0
911,6.13197,24.2893,20.9301,85.8293,1.41246,1.0963,1.09594,,30.0,9.0
912,8.29952,40.8425,21.9082,25.0646,2.68974,2.33726,2.33812,,30.0,9.0
913,5.20269,12.3008,17.151,8.28042,5.09784,0.902133,0.900328,,30.0,9.0
914,16.4763,19.7536,17.6795,0.446496,8.69523,2.08545,2.08608,,30.0,9.0
915,18.2375,10.4187,19.2057,67.1634,0.782131,0.941428,0.940815,,30.0,9.0
916,10.4339,27.7541,12.07,20.5171,1.94446,1.94746,1.94604,,30.0,9.0
917,4.48314,43.4574,16.959,26.9029,7.46095,2.94109,2.94205,,30.0,9.0
918,2.06585,20.9717,13.2457,80.2298,1.80734,0.83235,0.833142,,30.0,9.0
919,8.1655,27.6229,18.5783,80.5867,7.11046,1.52941,1.53537,,30.0,9.0
920,13.1897,24.0173,17.7984,62.4199,1.76519,1.43525,1.43168,,30.0,9.0
921,19.6769,24.3628,15.8671,29.8905,9.80923,2.3718,2.36808,,30.0,9.0
922,18.5528,33.8775,16.465,17.0903,0.907804,2.47317,2.47378,,30.0,9.0
923,15.1213,41.5964,12.2149,0.218627,6.16371,4.20588,4.20646,,30.0,9.0
924,12.2239,13.7566,17.9341,97.3202,2.60223,0.862103,0.863953,,30.0,9.0
925,17.409,18.925,15.4286,57.1642,1.15395,1.40426,1.40015,,30.0,9.0
926,3.91107,28.9269,12.9769,18.351,4.88952,1.81,1.8116,,30.0,9.0
927,18.9029,11.5545,13.0185,20.3409,4.96776,1.62709,1.62691,,30.0,9.0
928,16.3787,18.9102,21.6194,76.2913,1.98066,1.21279,1.20791,,30.0,9.0
929,18.3927,26.6874,13.1148,10.3457,7.10235,2.85101,2.85369,,30.0,9.0
930,14.6496,22.6636,12.0838,2.16948,0.485149,2.06433,2.06325,,30.0,9.0
931,11.8894,37.2209,18.4296,82.2877,4.52092,2.083,2.08575,,30.0,9.0
932,18.4232,44.7094,20.1695,65.1951,8.59234,3.21493,3.21612,,30.0,9.0
933,1.98688,31.8999,15.9889,6.05767,4.1158,1.79354,1.79375,,30.0,9.0
934,3.87482,41.8779,12.0268,1.23638,9.17063,3.74905,3.75042,,30.0,9.0
935,8.27169,39.4641,19.1906,0.99212,6.13639,2.84228,2.84219,,30.0,9.0
936,2.69002,39.009,15.6757,96.3786,6.65726,1.90932,1.91068,,30.0,9.0
937,10.8029,15.5935,20.8199,34.4028,8.29909,1.2043,1.20459,,30.0,9.0
938,14.7427,42.1265,12.178,54.1236,5.91176,3.02137,3.02808,,30.0,9.0
939,5.99507,14.6315,12.3467,97.4961,5.7315,0.790339,0.790303,,30.0,9.0
940,17.0375,15.3907,12.9179,97.1173,4.09321,1.14854,1.15049,,30.0,9.0
941,4.1053,28.9281,17.6976,29.0063,1.97899,1.4338,1.43931,,30.0,9.0
942,15.4099,18.8487,12.959,67.8064,4.09542,1.40369,1.40591,,30.0,9.0
943,13.412,33.2519,20.7662,67.0645,1.76726,1.8305,1.83295,,30.0,9.0
944,12.4481,32.3658,18.517,17.5127,5.17474,2.31801,2.31964,,30.0,9.0
945,13.6116,24.9907,18.9085,13.944,2.01078,1.75733,1.75293,,30.0,9.0
946,12.7346,31.756,15.5672,12.5596,6.42309,2.60739,2.6057,,30.0,9.0
947,1.09317,19.7706,21.9003,99.1255,7.42338,0.851855,0.853909,,30.0,9.0
948,18.184,10.8502,20.1904,58.6052,5.70138,1.04694,1.04798,,30.0,9.0
949,15.7083,39.1709,14.7161,17.7735,9.77287,3.67145,3.66863,,30.0,9.0
950,1.01367,28.6811,14.8553,48.4253,3.69523,1.29545,1.29796,,30.0,9.0
951,6.43309,42.2043,14.2904,51.2044,2.66897,2.30179,2.30158,,30.0,9.0
952,8.63561,27.1475,15.5561,92.8084,1.06735,1.28861,1.2882,,30.0,9.0
953,4.60198,40.8981,16.9971,29.0206,4.85501,2.44439,2.44264,,30.0,9.0
954,0.861873,30.0577,18.714,11.9014,0.881575,1.26993,1.26801,,30.0,9.0
955,11.5809,12.0994,13.7772,80.0405,0.716897,0.834395,0.834216,,30.0,9.0
956,5.13108,24.371,17.4909,69.8361,9.98284,1.40662,1.41328,,30.0,9.0
957,19.32,28.1942,19.2969,92.849,1.93455,1.67242,1.67532,,30.0,9.0
958,12.4124,26.4313,13.6876,77.4376,2.53182,1.51757,1.52029,,30.0,9.0
959,7.27068,36.8643,16.1976,73.445,9.71459,2.25979,2.25954,,30.0,9.0
960,8.40976,13.9993,21.0834,42.6836,3.94798,0.901956,0.901435,,30.0,9.0
961,3.50518,21.5767,21.8435,58.2945,3.48766,1.00147,1.00337,,30.0,9.0
962,16.6962,15.4605,21.1224,70.231,2.10203,1.09818,1.09684,,30.0,9.0
963,19.3531,24.5572,13.3357,5.85618,7.14452,2.82147,2.82313,,30.0,9.0
964,14.3457,32.9852,18.6834,67.3198,1.47125,1.85922,1.86267,,30.0,9.0
965,13.1005,10.0225,18.9672,26.9919,4.01228,0.974647,0.975003,,30.0,9.0
966,7.95973,18.6882,14.6653,11.4387,4.64452,1.43911,1.44292,,30.0,9.0
967,19.7731,12.0025,20.8305,31.4532,7.87455,1.32266,1.31733,,30.0,9.0
968,2.23679,37.7194,20.5162,51.551,9.86569,2.21036,2.21349,,30.0,9.0
969,15.4236,33.1419,13.1333,11.604,4.54915,2.90974,2.91289,,30.0,9.0
970,17.1623,15.278,13.758,68.1137,3.58784,1.26752,1.27068,,30.0,9.0
971,2.36116,21.3332,15.6804,35.6593,9.9771,1.31157,1.31762,,30.0,9.0
972,1.89026,16.652,20.3721,89.5649,9.4884,0.799443,0.800602,,30.0,9.0
973,3.52605,21.1113,13.8522,70.1957,5.68246,1.06004,1.05892,,30.0,9.0
974,0.725058,20.6325,14.8847,32.207,8.82661,1.16366,1.16571,,30.0,9.0
975,8.96378,15.8294,16.781,48.1174,6.12008,1.10164,1.10264,,30.0,9.0
976,15.6029,37.3754,15.7798,77.1263,4.10829,2.26987,2.26977,,30.0,9.0
977,16.5684,44.9222,15.9518,54.991,4.30372,3.05331,3.05145,,30.0,9.0
978,16.9779,19.9616,16.1669,50.66,6.31348,1.62925,1.62846,,30.0,9.0
979,0.0487678,44.9779,15.5761,94.6207,4.92314,2.09442,2.09578,,30.0,9.0
980,7.01111,18.579,18.505,62.5148,5.73856,1.07109,1.07016,,30.0,9.0
981,12.1201,11.2026,17.7494,96.3234,0.670484,0.739133,0.738863,,30.0,9.0
982,5.15497,12.7615,18.2294,96.4811,0.86774,0.598642,0.599842,,30.0,9.0
983,4.24505,33.9762,19.5089,1.33264,4.9107,2.06769,2.0686,,30.0,9.0
984,2.37408,19.3647,15.8456,61.1928,7.92876,1.01258,1.0172,,30.0,9.0
985,14.456,43.4392,21.2585,73.3161,2.58835,2.48463,2.48345,,30.0,9.0
