,Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,Unnamed: 7,slope_angle,slope_height
1070,4.8985,17.0209,16.1798,63.5898,46.7951,0.863101,0.862348,,75.0,12.0
1071,3.90489,24.4932,17.5912,33.2117,65.5105,1.54286,1.5782,,75.0,12.0
1072,4.34584,15.3015,12.8757,31.2601,8.90972,0.576246,0.575999,,75.0,12.0
1073,6.42247,35.6096,14.7791,29.5818,3.10803,1.20119,1.20358,,75.0,12.0
1074,16.5545,29.99,15.1763,15.2873,62.3608,2.79549,2.872,,75.0,12.0
1075,5.62229,11.2983,17.0761,52.5167,22.0035,0.491197,0.491223,,75.0,12.0
1076,11.8263,23.9814,14.0124,83.5645,29.7348,1.12637,1.12721,,75.0,12.0
1077,0.86769,15.6739,19.6393,5.88293,45.0367,0.772421,0.790043,,75.0,12.0
1078,8.5874,20.1404,20.936,70.2499,10.1418,0.702077,0.701882,,75.0,12.0
1079,13.1696,19.9946,15.6936,2.93611,23.0746,1.33661,1.34456,,75.0,12.0
1080,18.7644,21.1576,20.2998,72.0088,31.798,1.08884,1.08883,,75.0,12.0
1081,2.39715,21.2367,20.0273,40.5995,35.1951,0.828304,0.828377,,75.0,12.0
1082,9.19688,21.8566,15.6858,23.5921,49.9877,1.52587,1.55706,,75.0,12.0
1083,8.24616,21.0396,18.6074,86.7708,13.1589,0.731107,0.73247,,75.0,12.0
1084,9.40503,42.7662,19.0486,88.1861,11.9956,1.58094,1.58264,,75.0,12.0
1085,3.58506,40.226,15.2499,86.9704,17.8675,1.42521,1.42741,,75.0,12.0
1086,11.9347,33.9261,14.1457,75.8501,9.46056,1.266,1.27075,,75.0,12.0
1087,9.74753,12.4007,20.1138,23.1468,56.2301,0.915957,0.928164,,75.0,12.0
1088,11.2964,27.6101,18.3718,44.9452,26.6984,1.25382,1.25394,,75.0,12.0
1089,13.1576,42.8938,16.9772,16.1999,45.9705,3.0699,3.13237,,75.0,12.0
1090,6.51592,20.73,20.4147,45.556,27.2442,0.832386,0.832543,,75.0,12.0
1091,1.5279,11.6903,14.0727,11.2715,68.723,0.937013,0.975778,,75.0,12.0
1092,4.27473,39.0514,13.9153,4.95488,3.90225,1.37341,1.37716,,75.0,12.0
1093,12.4054,32.7595,21.1693,61.4938,20.7839,1.30131,1.30475,,75.0,12.0
1094,0.236464,43.1834,20.2054,85.3763,28.4698,1.6149,1.62202,,75.0,12.0
1095,12.575,43.9686,13.2806,8.73831,63.1661,4.66699,4.85201,,75.0,12.0
1096,16.3687,32.3101,15.8995,79.9185,65.3298,2.15728,2.15423,,75.0,12.0
1097,14.4153,36.5664,20.9917,37.9486,22.6602,1.61572,1.61612,,75.0,12.0
1098,9.33049,35.5615,19.4826,69.5691,9.6249,1.21056,1.21195,,75.0,12.0
1099,12.9067,21.2251,19.2348,51.8366,16.8907,0.918557,0.918302,,75.0,12.0
1100,4.99619,17.8457,14.5633,81.2211,37.0316,0.779614,0.779982,,75.0,12.0
1101,10.0516,39.7847,19.6835,8.69028,61.2926,3.02642,3.1133,,75.0,12.0
1102,6.45847,12.6756,20.139,38.4114,36.1369,0.629533,0.629555,,75.0,12.0
1103,6.39016,19.8952,18.7793,11.0253,16.847,0.816115,0.816077,,75.0,12.0
1104,12.5952,30.3637,17.1553,97.7388,69.9624,1.8218,1.81968,,75.0,12.0
1105,11.0266,18.0414,21.0182,42.4936,41.3339,0.968123,0.975584,,75.0,12.0
1106,0.143141,17.1662,12.5547,21.7848,44.1073,0.933251,0.956117,,75.0,12.0
1107,0.194938,17.4625,15.7654,78.7162,20.843,0.493046,0.496033,,75.0,12.0
1108,10.1383,33.5033,21.8751,78.0963,16.4253,1.1846,1.18992,,75.0,12.0
1109,19.6424,14.9332,13.5907,22.151,5.43932,1.01643,1.00997,,75.0,12.0
1110,8.06773,39.5984,21.2283,41.16,58.5671,2.32037,2.34704,,75.0,12.0
1111,17.138,12.3831,19.1752,5.46108,42.5954,1.17524,1.18379,,75.0,12.0
1112,5.73838,27.6806,15.297,51.7394,41.2001,1.38969,1.38871,,75.0,12.0
1113,11.6634,30.4756,16.4014,78.7538,13.4936,1.14428,1.14963,,75.0,12.0
1114,0.970204,20.2965,17.0746,33.6229,53.8754,1.04491,1.06481,,75.0,12.0
1115,19.687,25.7584,15.1896,61.0413,19.966,1.3225,1.32254,,75.0,12.0
1116,4.90057,22.9907,16.6582,82.6833,37.9478,0.944775,0.945311,,75.0,12.0
1117,10.9087,17.8006,20.1282,33.2951,44.0774,1.05222,1.06099,,75.0,12.0
1118,7.84628,36.2,14.9982,76.7453,10.8899,1.30391,1.30391,,75.0,12.0
1119,13.0853,25.0346,20.5631,19.6064,27.3771,1.24771,1.25443,,75.0,12.0
1120,3.39354,13.78,18.3434,20.4781,10.7584,0.484747,0.484779,,75.0,12.0
1121,6.18818,32.9767,19.2022,87.387,14.3128,1.11739,1.12136,,75.0,12.0
1122,2.76189,38.018,20.4363,93.427,22.3132,1.3127,1.31504,,75.0,12.0
1123,6.05959,23.3926,13.5708,38.847,61.9375,1.65401,1.68907,,75.0,12.0
1124,1.92749,19.7364,16.2006,30.5923,60.6521,1.18418,1.21134,,75.0,12.0
1125,14.3804,24.2142,19.1119,87.7432,13.0795,0.934836,0.938108,,75.0,12.0
1126,16.7243,37.7341,13.3609,71.3307,8.72012,1.54558,1.54952,,75.0,12.0
1127,17.4812,32.7362,12.3621,29.6083,64.0822,3.16822,3.26139,,75.0,12.0
1128,6.3507,40.7715,14.607,68.5289,59.9173,2.52855,2.52427,,75.0,12.0
1129,12.6092,29.5907,15.8377,41.2311,19.5332,1.35502,1.35492,,75.0,12.0
1130,3.06933,18.0887,14.399,75.9219,39.3034,0.769127,0.769213,,75.0,12.0
1131,13.7701,23.706,14.2795,61.7253,15.97,1.07813,1.07864,,75.0,12.0
1132,4.08328,11.7705,17.3265,61.8807,15.401,0.427617,0.425451,,75.0,12.0
1133,13.7222,40.7895,18.4817,7.41108,50.9389,3.08682,3.1564,,75.0,12.0
1134,0.741927,36.3042,12.1825,85.7563,4.41229,0.941199,0.944642,,75.0,12.0
1135,17.2205,24.156,15.7477,40.5238,3.33927,1.07864,1.07458,,75.0,12.0
1136,4.54352,20.7204,18.2971,57.413,11.3058,0.662588,0.664465,,75.0,12.0
1137,11.7776,22.4911,19.6955,87.658,51.6634,1.1678,1.16819,,75.0,12.0
1138,8.60156,11.4288,18.3685,60.0593,46.4414,0.680921,0.684859,,75.0,12.0
1139,15.7994,42.9174,18.1969,46.642,54.9833,2.87781,2.88719,,75.0,12.0
1140,12.3231,33.2769,14.7813,13.0116,50.0404,2.66721,2.73378,,75.0,12.0
1141,15.2734,15.918,14.13,13.5276,13.7621,1.07154,1.07233,,75.0,12.0
1142,1.36454,11.3972,13.6549,74.8863,20.6985,0.380045,0.381557,,75.0,12.0
1143,18.5732,37.834,15.7881,59.5598,33.4982,2.08215,2.08104,,75.0,12.0
1144,10.4849,44.736,14.1267,69.8157,52.8047,2.84526,2.84204,,75.0,12.0
1145,2.57013,29.3798,16.1148,14.9328,30.0084,1.31973,1.3358,,75.0,12.0
1146,10.3722,36.3737,17.2869,83.1365,22.8432,1.42547,1.4289,,75.0,12.0
1147,5.6813,33.0169,20.2553,0.615133,47.8505,2.0319,2.07863,,75.0,12.0
1148,13.7141,24.9621,19.8558,29.6306,22.6009,1.18094,1.18138,,75.0,12.0
1149,0.326039,33.947,17.6682,7.98401,53.3984,2.1148,2.18094,,75.0,12.0
1150,8.25622,14.5627,14.6226,37.0112,60.019,1.12512,1.14459,,75.0,12.0
1151,13.8888,20.3882,18.0182,19.7569,19.8313,1.07331,1.07818,,75.0,12.0
1152,12.7641,12.023,18.2993,20.2766,54.8848,1.05199,1.07101,,75.0,12.0
1153,12.1443,10.8556,16.2768,63.4166,28.0998,0.651543,0.651094,,75.0,12.0
1154,10.9236,44.4411,17.3022,42.1571,56.5014,3.01882,3.04994,,75.0,12.0
1155,2.17471,11.8095,16.4886,35.4547,11.4045,0.388043,0.387023,,75.0,12.0
1156,10.3863,35.2071,19.9838,8.20645,19.354,1.55803,1.55803,,75.0,12.0
1157,18.41,32.6582,21.3092,22.2331,27.6407,1.68238,1.68292,,75.0,12.0
1158,8.73799,24.1494,13.3474,80.8482,17.5994,0.932345,0.936083,,75.0,12.0
1159,17.5967,10.2059,16.94,9.63526,31.859,1.06147,1.06696,,75.0,12.0
1160,19.6529,18.6608,16.7598,63.0872,33.3019,1.14441,1.15021,,75.0,12.0
1161,5.61017,36.9747,21.3229,72.6003,50.0945,1.70845,1.70718,,75.0,12.0
1162,10.0595,17.1203,17.7588,51.0054,38.8197,0.942316,0.942942,,75.0,12.0
1163,4.32984,33.2558,13.4594,59.9021,56.7199,1.97516,1.97274,,75.0,12.0
1164,13.1416,13.4314,14.2655,2.47916,4.99701,0.864416,0.8594,,75.0,12.0
1165,2.26409,32.7133,17.9625,63.7146,19.3197,1.1196,1.12699,,75.0,12.0
1166,12.6803,11.7072,20.925,39.9645,22.2515,0.646025,0.645644,,75.0,12.0
1167,5.36698,33.2097,17.2439,51.793,40.5549,1.57189,1.57147,,75.0,12.0
1168,18.8155,34.3803,19.1383,94.7943,24.2506,1.47328,1.47559,,75.0,12.0
1169,10.4932,43.3031,20.7683,98.276,42.4448,2.03141,2.03444,,75.0,12.0
1170,13.2339,13.0135,16.7923,1.56197,8.52139,0.818311,0.814654,,75.0,12.0
1171,1.5806,24.0715,16.188,71.9684,16.9825,0.757912,0.756839,,75.0,12.0
1172,16.3376,37.084,12.9481,24.1774,53.0531,3.25154,3.33332,,75.0,12.0
1173,3.83852,26.5716,17.0364,88.6228,13.6462,0.84308,0.842663,,75.0,12.0
1174,19.0324,41.3308,19.4245,47.5249,15.9922,1.83778,1.84112,,75.0,12.0
1175,14.8739,44.3041,20.2826,15.1915,45.7304,2.93911,2.98604,,75.0,12.0
1176,6.79873,40.6321,12.4681,24.7872,19.2212,1.90814,1.9082,,75.0,12.0
1177,2.57826,39.9203,19.4648,35.0249,53.2928,2.20151,2.22929,,75.0,12.0
1178,12.8489,22.0188,15.0617,34.7418,33.4116,1.35239,1.35767,,75.0,12.0
1179,18.7085,39.9592,14.9366,11.8207,17.5402,2.24705,2.25978,,75.0,12.0
1180,7.86558,41.5689,17.9391,0.500229,1.46255,1.51384,1.51323,,75.0,12.0
1181,13.6757,12.3356,18.4685,97.6262,46.4544,0.728793,0.72894,,75.0,12.0
1182,11.0029,15.9368,12.3132,22.0788,48.0509,1.44262,1.47339,,75.0,12.0
1183,19.3287,32.393,21.0231,19.3959,43.4417,2.08182,2.10714,,75.0,12.0
1184,0.738963,30.0847,20.0195,87.7185,35.2962,1.07377,1.07744,,75.0,12.0
1185,16.8738,13.32,19.935,23.2544,7.28408,0.742273,0.741749,,75.0,12.0
1186,8.82023,33.7543,14.5858,14.3638,19.7208,1.617,1.61605,,75.0,12.0
1187,9.13514,39.5714,16.9957,74.1525,37.8374,1.86189,1.86277,,75.0,12.0
1188,15.9611,44.1665,16.3473,53.5927,37.8453,2.54468,2.5389,,75.0,12.0
1189,1.64518,42.6154,17.0174,65.4498,56.4577,2.32406,2.32083,,75.0,12.0
1190,15.1728,10.3271,19.5803,20.2289,37.4509,0.872181,0.877364,,75.0,12.0
1191,11.7202,22.9502,17.7422,61.5709,69.4177,1.54108,1.54879,,75.0,12.0
1192,11.4096,30.6879,12.8715,0.0119755,48.2302,2.92076,3.01393,,75.0,12.0
1193,13.2386,10.2244,12.3848,45.6608,51.6919,1.03447,1.04361,,75.0,12.0
1194,17.935,26.5818,13.9981,92.4461,50.3258,1.65542,1.65514,,75.0,12.0
1195,1.00251,14.7996,15.4782,0.720644,4.6577,0.429731,0.429644,,75.0,12.0
1196,4.8561,21.4185,17.7531,65.8467,51.4117,1.05285,1.05233,,75.0,12.0
1197,9.0225,35.5976,17.4259,99.3627,0.992201,1.14424,1.1523,,75.0,12.0
1198,3.67958,22.8546,18.1537,24.8648,23.654,0.884136,0.884288,,75.0,12.0
1199,3.61605,15.6392,20.8173,73.1675,30.4763,0.56537,0.56626,,75.0,12.0
1200,17.1336,21.9685,19.7975,99.0809,66.5746,1.3481,1.34722,,75.0,12.0
1201,4.94026,30.2371,17.2768,98.131,66.277,1.56383,1.56298,,75.0,12.0
1202,0.386658,25.5328,15.2013,18.4657,6.04553,0.697497,0.700798,,75.0,12.0
1203,11.0234,36.8777,20.0859,83.2974,16.2249,1.3426,1.34458,,75.0,12.0
1204,6.47414,19.2461,15.3337,89.3254,34.3663,0.814447,0.81478,,75.0,12.0
1205,8.41872,35.2394,19.6064,77.1969,57.6605,1.85106,1.84986,,75.0,12.0
1206,8.70079,20.2773,16.6254,15.9858,57.8419,1.55103,1.58268,,75.0,12.0
1207,18.4062,14.2021,18.5158,58.8165,25.5777,0.856189,0.858096,,75.0,12.0
1208,10.5041,44.142,15.3208,44.9182,57.1913,3.13308,3.16936,,75.0,12.0
1209,0.111397,38.6918,21.295,59.8277,67.9413,2.06549,2.07536,,75.0,12.0
1210,2.40731,12.5031,15.2318,0.552409,35.2043,0.730198,0.746019,,75.0,12.0
1211,2.49636,23.9989,18.5969,71.3791,8.07968,0.709256,0.709177,,75.0,12.0
1212,5.44077,27.2185,15.9753,72.5196,61.175,1.50831,1.50602,,75.0,12.0
1213,13.5412,27.8422,19.4098,85.8899,62.3217,1.59027,1.58942,,75.0,12.0
1214,17.8046,19.0394,17.3174,56.2046,42.93,1.25836,1.25842,,75.0,12.0
1215,5.26984,31.8591,21.131,30.7836,34.2617,1.36388,1.36466,,75.0,12.0
1216,6.69747,23.5676,15.1562,3.50769,33.8239,1.47044,1.49637,,75.0,12.0
1217,5.83404,19.0758,19.9541,18.9847,35.3591,0.921189,0.931646,,75.0,12.0
1218,17.4399,30.677,15.4127,81.3273,56.8555,1.96975,1.96793,,75.0,12.0
1219,6.55452,31.3845,21.2056,17.5672,36.0467,1.47227,1.48656,,75.0,12.0
1220,4.851,38.1067,17.1131,66.0412,8.49563,1.2864,1.28988,,75.0,12.0
1221,8.00162,18.4966,14.0438,88.5104,17.0209,0.708687,0.712693,,75.0,12.0
1222,10.8307,10.6544,14.9346,22.0183,16.6829,0.688094,0.689098,,75.0,12.0
1223,13.846,20.9432,16.2882,70.4631,25.6249,1.00819,1.00832,,75.0,12.0
1224,19.4559,25.2119,18.2873,79.2511,66.9,1.72449,1.72259,,75.0,12.0
1225,19.4043,28.8166,16.606,39.825,8.47859,1.32891,1.32819,,75.0,12.0
1226,11.9317,23.8651,18.6258,28.7224,59.2091,1.67167,1.70123,,75.0,12.0
1227,10.6889,15.6072,17.3317,42.8868,51.3068,1.05315,1.0642,,75.0,12.0
1228,16.943,16.9244,16.2516,73.2642,47.0568,1.13749,1.13703,,75.0,12.0
1229,13.5226,44.4805,17.0873,84.6994,26.1388,1.95295,1.95745,,75.0,12.0
1230,19.5119,41.5062,17.9276,39.9825,7.07443,1.77497,1.77575,,75.0,12.0
1231,16.9891,23.4019,19.7491,20.2089,48.901,1.67279,1.69783,,75.0,12.0
1232,18.823,24.8481,16.5328,99.2682,10.4782,1.02477,1.02762,,75.0,12.0
1233,3.29912,38.6402,12.3032,24.7647,6.64526,1.31453,1.31683,,75.0,12.0
1234,4.89265,17.798,15.5914,20.0124,4.67398,0.625878,0.626127,,75.0,12.0
1235,8.30738,19.3493,20.0774,33.3479,48.6838,1.095,1.1066,,75.0,12.0
1236,1.43546,44.9238,16.9249,63.519,24.1176,1.78888,1.79767,,75.0,12.0
1237,7.2602,22.2912,17.7048,62.3211,35.6065,0.99286,0.99522,,75.0,12.0
1238,5.37164,40.6403,19.0961,19.0099,22.8029,1.70472,1.70504,,75.0,12.0
1239,17.0405,15.1757,13.3537,8.00002,60.628,1.91612,1.97074,,75.0,12.0
1240,16.7095,25.0792,15.4653,64.8588,11.6662,1.11504,1.11295,,75.0,12.0
1241,2.33212,20.9787,20.9104,20.4289,9.29406,0.634884,0.632567,,75.0,12.0
1242,0.846444,28.9968,15.2587,32.7466,19.2924,1.04392,1.04437,,75.0,12.0
1243,7.80594,31.1286,12.909,45.9151,42.3864,1.84337,1.84137,,75.0,12.0
1244,7.70001,30.0433,18.9528,43.1694,0.741211,0.958003,0.955737,,75.0,12.0
1245,11.7395,20.1438,13.805,1.44689,64.6667,2.21109,2.29205,,75.0,12.0
1246,6.91809,19.5598,18.3789,15.3681,18.0492,0.826187,0.826192,,75.0,12.0
1247,2.46689,36.0107,15.9978,65.5734,61.446,2.01804,2.01439,,75.0,12.0
1248,5.40537,18.3837,14.0371,3.81223,8.14674,0.753247,0.75291,,75.0,12.0
1249,1.90299,23.5112,13.7416,56.8146,11.6279,0.739716,0.738176,,75.0,12.0
1250,8.74101,11.1489,16.0387,43.9636,11.4123,0.53195,0.532526,,75.0,12.0
1251,7.3872,31.8022,19.8339,82.3635,14.5644,1.10838,1.11235,,75.0,12.0
1252,14.1473,31.4419,14.8472,18.5914,64.9311,2.85383,2.94372,,75.0,12.0
1253,19.2547,35.9773,13.2001,24.9613,51.7183,3.18651,3.25482,,75.0,12.0
1254,11.2701,14.852,12.549,36.4002,62.659,1.38822,1.41949,,75.0,12.0
1255,7.99173,40.5246,18.1559,37.5951,66.9917,2.84001,2.91159,,75.0,12.0
1256,1.48507,15.888,16.4526,94.6005,23.7561,0.503334,0.505211,,75.0,12.0
1257,0.719895,40.2953,12.149,69.1018,57.0958,2.35006,2.34357,,75.0,12.0
1258,14.4189,17.7269,12.9376,95.3558,4.44936,0.747194,0.747667,,75.0,12.0
1259,6.21373,22.4037,18.5461,57.8924,35.2448,0.962801,0.964582,,75.0,12.0
1260,14.7549,42.5947,15.3842,62.5442,56.0934,2.88124,2.8772,,75.0,12.0
1261,4.58109,33.3449,15.4164,19.1712,37.2518,1.82039,1.84686,,75.0,12.0
1262,1.29875,24.1015,19.9606,28.1344,42.2402,1.03498,1.04554,,75.0,12.0
1263,4.95959,24.2569,14.2023,74.9852,22.8156,0.922223,0.924605,,75.0,12.0
1264,12.4847,17.8381,15.3046,91.32,31.5362,0.881949,0.882956,,75.0,12.0
1265,15.0378,44.6501,19.6434,62.5733,20.5931,1.93075,1.93678,,75.0,12.0
1266,19.0306,13.8701,18.286,95.5594,28.159,0.783075,0.783326,,75.0,12.0
1267,2.85605,33.4745,17.7742,29.08,9.94513,1.07039,1.07137,,75.0,12.0
1268,19.9748,34.6968,21.6329,11.0073,57.1669,2.61671,2.67302,,75.0,12.0
1269,16.8298,39.0743,18.6238,44.3831,44.8847,2.35295,2.36329,,75.0,12.0
1270,10.1879,27.5751,12.9966,30.9768,59.5198,2.22464,2.27595,,75.0,12.0
1271,16.7716,17.0773,14.8022,88.0965,6.20299,0.774579,0.779434,,75.0,12.0
1272,6.27553,42.7053,12.3934,53.0685,1.03866,1.40193,1.41143,,75.0,12.0
1273,10.4605,12.7428,13.0171,31.9055,51.0857,1.12886,1.14788,,75.0,12.0
1274,4.15469,44.8847,18.3306,25.4703,11.7452,1.64535,1.65219,,75.0,12.0
1275,11.7015,22.6214,19.5066,13.6928,16.3394,1.03277,1.03453,,75.0,12.0
1276,19.1622,17.8553,15.1748,43.5673,58.6672,1.60525,1.62418,,75.0,12.0
1277,12.2632,16.0248,18.6646,59.3455,5.18924,0.66325,0.662424,,75.0,12.0
1278,9.454,15.7403,16.0519,22.1184,0.482469,0.657432,0.658327,,75.0,12.0
1279,15.3967,36.2732,20.808,10.4958,46.6887,2.4002,2.4399,,75.0,12.0
1280,8.93443,18.5894,19.4847,92.8772,21.7623,0.703525,0.707729,,75.0,12.0
1281,17.619,11.9185,16.502,62.5803,54.5111,1.03397,1.03939,,75.0,12.0
1282,18.512,40.0084,21.4581,90.2161,6.17943,1.47291,1.47913,,75.0,12.0
1283,10.8961,19.6098,13.7625,67.416,56.3235,1.31815,1.31599,,75.0,12.0
1284,15.7462,15.8743,14.4821,51.4596,67.2372,1.43132,1.44827,,75.0,12.0
1285,15.944,28.255,12.0996,74.9083,12.1856,1.23904,1.24305,,75.0,12.0
1286,0.854105,32.6706,15.1648,89.2892,52.1294,1.46655,1.46584,,75.0,12.0
1287,17.0906,30.4671,19.1635,96.195,39.2458,1.45687,1.45774,,75.0,12.0
1288,1.24189,13.1648,20.3784,57.6169,56.1645,0.587449,0.588293,,75.0,12.0
1289,13.2809,22.5625,13.3178,80.9832,54.3561,1.4607,1.45968,,75.0,12.0
1290,9.89491,34.6201,17.1898,78.8759,50.1163,1.80769,1.80691,,75.0,12.0
1291,15.3476,30.2619,12.8453,3.15612,67.4886,3.56332,3.70241,,75.0,12.0
1292,4.16865,11.1091,20.9751,10.2839,54.3851,0.692776,0.706561,,75.0,12.0
1293,11.4907,26.206,21.9423,34.6774,27.6563,1.16249,1.16373,,75.0,12.0
1294,7.64844,17.0108,20.1939,95.9833,49.7319,0.78788,0.787926,,75.0,12.0
1295,10.6501,43.9326,18.138,44.303,68.796,3.20293,3.26995,,75.0,12.0
1296,18.384,27.813,14.0414,56.3377,18.3125,1.40562,1.40547,,75.0,12.0
1297,19.1341,23.5388,15.0216,98.6736,46.2912,1.39764,1.39746,,75.0,12.0
1298,6.58685,11.4838,16.4825,4.86583,6.91201,0.531962,0.531437,,75.0,12.0
1299,5.07701,26.1675,15.1073,97.2779,52.7359,1.25274,1.25404,,75.0,12.0
1300,2.2983,11.5687,17.4404,37.0494,31.2394,0.478878,0.481008,,75.0,12.0
1301,4.14786,40.0182,21.0428,83.2177,35.5772,1.63606,1.63824,,75.0,12.0
1302,18.3506,20.7755,18.3206,23.267,13.2934,1.09332,1.09391,,75.0,12.0
1303,2.9792,28.1877,14.1668,3.08373,30.1756,1.52237,1.55243,,75.0,12.0
1304,17.8361,43.8291,18.4564,23.9273,43.1561,2.94435,2.97634,,75.0,12.0
1305,3.43708,42.0284,20.7436,31.7063,1.16437,1.29701,1.29992,,75.0,12.0
1306,12.1888,12.6275,19.9314,44.3669,42.8742,0.809449,0.81269,,75.0,12.0
1307,8.20331,34.1574,14.3536,11.965,7.40381,1.36337,1.36356,,75.0,12.0
1308,6.6337,11.722,21.5927,11.925,25.9966,0.574216,0.578434,,75.0,12.0
1309,7.12561,44.7863,21.8703,29.4638,28.7728,1.99031,1.99071,,75.0,12.0
1310,16.0039,26.2496,15.6225,70.3037,54.0532,1.70488,1.70321,,75.0,12.0
1311,6.94371,12.187,15.5244,60.5498,26.3418,0.581882,0.581859,,75.0,12.0
1312,5.21927,27.382,13.229,40.4698,15.7657,1.04338,1.04678,,75.0,12.0
1313,16.0821,21.6109,14.6411,39.5901,34.4471,1.44385,1.44235,,75.0,12.0
1314,13.6716,29.8353,14.0757,90.1052,26.227,1.32979,1.33334,,75.0,12.0
1315,15.1154,16.9394,18.6205,98.5628,46.8493,0.939776,0.940222,,75.0,12.0
1316,19.6176,24.9174,13.1109,45.7376,8.64223,1.28515,1.2852,,75.0,12.0
1317,6.51166,27.4507,16.0765,19.3639,23.1466,1.22516,1.22699,,75.0,12.0
1318,8.79595,25.9203,14.1761,34.5955,3.43696,0.950566,0.949731,,75.0,12.0
1319,15.3944,32.2517,17.5448,46.1735,29.4638,1.63008,1.62953,,75.0,12.0
1320,1.12309,31.5656,14.9634,11.0979,31.9417,1.51677,1.54613,,75.0,12.0
1321,15.4588,23.868,13.9694,99.7321,56.5817,1.48387,1.4826,,75.0,12.0
1322,9.30617,41.706,12.6942,57.9635,21.1155,1.85485,1.85993,,75.0,12.0
1323,13.6351,28.4356,21.3118,76.786,36.0665,1.27586,1.27635,,75.0,12.0
1324,1.22394,43.4024,12.3208,78.3031,69.1155,2.82199,2.82068,,75.0,12.0
1325,15.9808,16.5041,16.0845,65.7419,16.9082,0.852143,0.852385,,75.0,12.0
1326,4.19115,21.6004,15.6959,39.7185,34.6998,0.996785,0.997993,,75.0,12.0
1327,18.2497,35.3651,21.2252,93.8762,0.265577,1.24496,1.24588,,75.0,12.0
1328,12.0805,20.6136,14.1603,44.7676,21.6407,1.05422,1.05735,,75.0,12.0
1329,5.53157,10.7806,17.0671,33.0841,46.8786,0.673285,0.68098,,75.0,12.0
1330,5.41932,29.959,15.2252,28.1796,17.33,1.1779,1.17873,,75.0,12.0
1331,12.8094,14.7014,13.5692,49.0366,3.94056,0.716043,0.715513,,75.0,12.0
1332,16.6138,36.3452,20.8127,52.4766,49.9495,2.09544,2.09942,,75.0,12.0
1333,15.0831,19.1844,17.7005,44.7169,3.36929,0.834512,0.833834,,75.0,12.0
1334,8.26432,33.8031,15.1611,11.1479,48.8661,2.49042,2.55582,,75.0,12.0
1335,12.9749,28.3959,20.3606,45.3009,58.8665,1.75446,1.76655,,75.0,12.0
1336,0.818907,25.2363,13.6832,66.1352,66.3523,1.41148,1.41809,,75.0,12.0
1337,16.5369,44.7135,21.0174,13.9391,40.2744,2.79701,2.83436,,75.0,12.0
1338,9.73014,44.0919,19.2495,46.7556,58.56,2.80267,2.82634,,75.0,12.0
1339,18.9554,23.5637,15.8649,83.6599,7.26071,1.00961,1.0086,,75.0,12.0
1340,3.34121,21.082,14.9417,72.637,20.5712,0.742625,0.742856,,75.0,12.0
1341,13.8536,18.551,21.3336,88.8157,38.0461,0.888617,0.888636,,75.0,12.0
1342,15.1828,33.2921,16.3551,91.1801,55.0874,1.92281,1.92224,,75.0,12.0
1343,19.0056,12.7732,13.8853,40.4938,0.016758,0.776661,0.782833,,75.0,12.0
1344,6.04249,29.6907,20.3775,91.0613,4.61271,0.915011,0.918036,,75.0,12.0
1345,5.25851,30.4072,20.1004,66.3825,29.0915,1.13141,1.13275,,75.0,12.0
1346,16.9326,13.9653,21.791,16.4875,37.9545,1.03051,1.03588,,75.0,12.0
1347,3.9918,13.8229,13.3756,90.2531,22.9264,0.520802,0.521824,,75.0,12.0
1348,15.9909,40.4784,19.4922,35.826,39.9852,2.3118,2.32471,,75.0,12.0
1349,15.7637,14.3487,16.1803,79.501,54.8953,1.03971,1.04044,,75.0,12.0
1350,2.79826,11.6707,16.8344,24.4182,56.4652,0.726439,0.742976,,75.0,12.0
1351,1.72609,26.1469,18.2934,66.0016,67.1003,1.36416,1.36261,,75.0,12.0
1352,13.3038,38.2366,20.4067,59.0209,54.8335,2.20317,2.20046,,75.0,12.0
1353,8.87231,27.0754,13.0249,51.1149,4.63645,0.983604,0.985986,,75.0,12.0
1354,4.49771,17.6094,16.593,60.2494,38.2888,0.787505,0.788361,,75.0,12.0
1355,15.8554,40.5775,18.0267,70.4316,11.1966,1.60317,1.60613,,75.0,12.0
1356,14.3174,16.3721,21.0085,66.084,53.5749,1.00443,1.00899,,75.0,12.0
1357,17.0646,16.2768,14.9707,17.0387,27.7721,1.31492,1.32097,,75.0,12.0
1358,2.96246,30.4568,12.437,98.9708,26.3109,1.09131,1.0965,,75.0,12.0
1359,13.752,34.2883,14.3514,49.3786,12.3332,1.45842,1.45845,,75.0,12.0
1360,1.26836,14.7493,12.8699,33.7535,7.43597,0.432049,0.431076,,75.0,12.0
1361,18.7006,41.6856,21.0463,55.0626,43.2891,2.3078,2.30669,,75.0,12.0
1362,12.1963,12.8099,13.0453,69.3407,18.0723,0.696477,0.696773,,75.0,12.0
1363,15.904,17.8515,13.5875,23.415,30.6221,1.41277,1.4203,,75.0,12.0
1364,18.047,15.2067,17.6708,45.832,38.8458,1.08616,1.0977,,75.0,12.0
1365,4.84377,11.891,16.9013,81.5079,47.1539,0.586027,0.586166,,75.0,12.0
1366,12.9651,33.736,21.9217,36.1979,8.42962,1.26705,1.2722,,75.0,12.0
