Cohesion,Phi,Unit_weight,Pe,Ps,FSs,FSgmp,slope_angle,slope_height
18.8869,34.2283,15.5696,4.81792,60.1246,3.40831,3.51231,75.0,12.0
3.36155,28.9619,16.8547,14.6107,15.8293,1.04982,1.05033,75.0,12.0
8.36573,36.2023,19.3368,42.4027,65.5322,2.32105,2.35982,75.0,12.0
4.79499,11.3831,12.2628,21.3268,10.2328,0.518555,0.518445,75.0,12.0
3.92925,13.517,12.7128,89.6585,49.5733,0.684873,0.684826,75.0,12.0
11.9695,37.2417,19.0218,33.8867,15.5533,1.54194,1.54429,75.0,12.0
0.162847,20.681,18.7415,83.0068,60.1672,0.885955,0.884591,75.0,12.0
17.6086,18.9322,15.5102,41.0572,39.7073,1.38992,1.39939,75.0,12.0
0.204912,11.4762,18.7941,89.9698,68.5062,0.506636,0.507168,75.0,12.0
2.80737,14.3957,15.4889,60.7086,66.0334,0.834293,0.837926,75.0,12.0
16.0185,13.2882,16.3167,42.8024,6.87844,0.72748,0.72684,75.0,12.0
17.5218,14.5319,17.966,7.38734,62.4442,1.54783,1.57918,75.0,12.0
8.59533,11.4193,14.5167,56.5531,45.1946,0.772787,0.772507,75.0,12.0
10.6258,29.5482,13.0932,22.8634,67.925,2.71925,2.81173,75.0,12.0
7.57494,34.0152,17.2332,57.5396,46.2139,1.76675,1.76625,75.0,12.0
12.5266,40.5116,16.5121,25.4314,17.9266,1.87258,1.87269,75.0,12.0
16.1114,11.8713,15.485,88.0633,28.7294,0.720452,0.720495,75.0,12.0
9.35315,41.3171,20.3688,57.8218,58.5152,2.39853,2.39733,75.0,12.0
1.63335,42.8345,15.5626,72.6633,1.49355,1.30948,1.31752,75.0,12.0
5.58816,34.1115,15.554,21.1214,11.7489,1.27222,1.27407,75.0,12.0
5.85703,18.1275,19.6237,86.2686,66.4137,0.950327,0.949954,75.0,12.0
16.1858,40.3658,15.3246,11.3785,8.72654,1.90573,1.90511,75.0,12.0
12.7957,28.3384,13.7556,68.4404,40.5084,1.61233,1.61203,75.0,12.0
13.874,44.2892,18.0643,4.88512,55.4813,3.71826,3.81588,75.0,12.0
14.7949,44.9097,12.327,67.8928,32.6261,2.52005,2.52035,75.0,12.0
9.56737,42.8602,18.0118,98.5891,61.5876,2.38795,2.38657,75.0,12.0
10.1776,26.8017,16.4927,42.1846,30.7474,1.3203,1.32038,75.0,12.0
18.4419,29.95,17.3458,23.1631,37.4226,1.98561,2.00951,75.0,12.0
12.1574,25.4082,13.3813,30.1354,69.2337,2.29632,2.35878,75.0,12.0
19.8423,41.2869,13.122,32.362,24.105,2.50337,2.50431,75.0,12.0
3.0062,25.2216,14.8314,17.427,12.7389,0.88528,0.886023,75.0,12.0
9.64894,23.3251,20.2744,92.1453,15.9252,0.82155,0.826108,75.0,12.0
0.268593,30.6796,13.8378,76.59,11.8513,0.827691,0.835586,75.0,12.0
2.88953,21.5187,17.3953,53.9404,11.3902,0.653716,0.658726,75.0,12.0
16.1768,32.3269,18.2173,94.5807,9.58494,1.21305,1.21422,75.0,12.0
15.7287,28.3702,13.725,87.5072,12.6202,1.16749,1.17275,75.0,12.0
2.26971,43.559,19.0149,70.9129,61.2397,2.38869,2.386,75.0,12.0
13.8204,11.2428,18.8736,86.9442,15.4208,0.556818,0.556814,75.0,12.0
15.487,30.7069,21.9995,20.7285,59.5366,2.10496,2.14476,75.0,12.0
18.2247,17.6055,16.7135,93.0725,63.7199,1.25517,1.25434,75.0,12.0
18.2473,32.5181,13.5362,83.7585,15.0428,1.42386,1.42814,75.0,12.0
15.2461,14.8177,19.785,0.27107,2.16575,0.785332,0.784313,75.0,12.0
9.89174,30.5096,17.4058,61.3967,26.0552,1.2858,1.28605,75.0,12.0
14.2506,12.1367,19.19,1.77827,69.4397,1.31096,1.34103,75.0,12.0
6.62811,31.1191,14.4537,56.2299,28.5364,1.36278,1.36302,75.0,12.0
3.31458,14.3446,16.8786,79.7055,21.6267,0.505389,0.507986,75.0,12.0
5.30905,44.7596,17.7471,67.6615,44.6802,2.25046,2.24941,75.0,12.0
10.2353,17.5223,16.31,60.4982,56.4361,1.13387,1.13322,75.0,12.0
0.18374,12.1093,21.4036,10.0388,27.0025,0.405076,0.405691,75.0,12.0
13.2711,13.3677,16.0368,16.5599,28.9008,1.01328,1.01941,75.0,12.0
15.9646,10.2662,15.3754,79.0462,20.0547,0.630735,0.633197,75.0,12.0
7.99205,35.807,14.1918,30.8446,11.4427,1.41472,1.41694,75.0,12.0
7.63731,12.0178,18.3575,57.2379,6.6564,0.471827,0.474394,75.0,12.0
19.4454,40.6605,16.165,46.2677,8.28567,1.77227,1.77635,75.0,12.0
14.1674,35.3962,21.4952,58.5743,33.9122,1.63048,1.63076,75.0,12.0
13.5849,21.5684,18.9963,37.2199,44.042,1.32054,1.32816,75.0,12.0
12.9219,17.6244,18.2253,50.5711,29.0446,0.917886,0.918032,75.0,12.0
8.68402,41.5208,14.707,63.2403,35.4548,2.07939,2.07947,75.0,12.0
0.350404,31.6872,19.1553,97.1605,51.0016,1.30516,1.30667,75.0,12.0
3.78902,37.0904,16.9057,69.3296,42.1162,1.6739,1.67382,75.0,12.0
0.675068,38.0646,16.2457,98.4883,20.3797,1.16982,1.17362,75.0,12.0
9.58809,24.7585,15.406,29.4462,18.741,1.12855,1.12861,75.0,12.0
12.0353,11.3428,13.8769,90.6309,49.3433,0.781674,0.780394,75.0,12.0
14.5316,28.4259,15.7974,45.1985,65.6033,2.15669,2.1918,75.0,12.0
16.052,11.1425,13.7007,72.7062,34.6379,0.817636,0.817735,75.0,12.0
14.4306,44.2369,18.1196,39.2458,53.1671,2.99123,3.02091,75.0,12.0
16.7234,29.7623,16.3894,25.8393,38.4584,1.97447,1.99617,75.0,12.0
16.0978,34.7528,15.7749,6.95636,59.3729,3.23373,3.33388,75.0,12.0
7.50237,25.4816,15.4475,84.8748,11.477,0.893625,0.895613,75.0,12.0
0.159411,34.7688,19.5845,17.7017,3.94955,0.967267,0.971663,75.0,12.0
11.0083,26.6366,17.6849,18.6529,58.9359,1.97439,2.02189,75.0,12.0
9.01609,33.3886,12.4191,19.13,40.138,2.36975,2.41654,75.0,12.0
13.6431,34.4694,12.2826,62.1561,26.4607,1.75139,1.75215,75.0,12.0
9.91766,15.0223,14.1491,14.8576,59.1666,1.4236,1.4599,75.0,12.0
8.82417,10.5793,12.3051,21.707,69.8705,1.19492,1.23153,75.0,12.0
1.61241,44.3268,20.5486,55.9819,52.2728,2.25301,2.25226,75.0,12.0
4.19274,38.0222,16.8009,9.1007,50.3622,2.5805,2.65204,75.0,12.0
3.63355,14.7176,20.1144,96.2783,19.0043,0.48232,0.483773,75.0,12.0
2.61432,42.412,15.327,85.7629,65.0258,2.45301,2.44929,75.0,12.0
1.89773,37.6827,12.3886,68.9311,64.9176,2.34901,2.35334,75.0,12.0
8.68218,30.8771,14.5463,45.2478,59.0615,2.09032,2.12072,75.0,12.0
0.775291,14.2246,17.1151,0.853257,30.5269,0.619324,0.631133,75.0,12.0
10.7805,40.1938,17.1066,26.9621,58.1675,2.93162,2.99455,75.0,12.0
0.443822,12.278,16.4435,69.1895,21.1675,0.377109,0.378829,75.0,12.0
17.3477,33.0524,14.1865,15.8861,1.0083,1.48944,1.48097,75.0,12.0
5.56238,40.8027,16.5302,63.989,31.4553,1.75222,1.75583,75.0,12.0
6.74069,12.805,16.5795,68.7159,62.4791,0.80171,0.802007,75.0,12.0
2.44322,44.2085,19.469,69.6354,35.3799,1.92467,1.92826,75.0,12.0
11.6657,31.8857,19.8029,61.7615,26.5236,1.3399,1.34011,75.0,12.0
18.9171,26.9481,19.4483,51.9011,30.6133,1.40502,1.40508,75.0,12.0
19.2606,23.105,19.9067,88.2459,13.1262,0.980331,0.982271,75.0,12.0
9.27629,34.3213,12.7401,35.7022,23.9994,1.70909,1.70814,75.0,12.0
14.9485,21.3211,18.3478,1.30444,21.3626,1.29038,1.29621,75.0,12.0
13.2596,43.9198,12.1353,11.4432,69.5197,5.13381,5.38632,75.0,12.0
8.95905,18.4671,18.3286,41.4677,65.8594,1.26016,1.27885,75.0,12.0
16.4818,26.0067,21.9685,0.949474,10.0841,1.19212,1.19182,75.0,12.0
7.99968,24.4083,15.6396,39.8862,49.0958,1.48187,1.49074,75.0,12.0
2.74267,40.3231,21.0708,70.8647,56.9313,1.98313,1.98207,75.0,12.0
10.2157,11.8421,15.1492,19.2008,55.4881,1.09641,1.12252,75.0,12.0
12.9386,27.5949,12.7222,35.4243,11.6987,1.28977,1.28988,75.0,12.0
5.10618,19.7625,13.7298,54.1861,4.85602,0.650618,0.652792,75.0,12.0
2.1297,39.3263,18.5428,89.5394,59.4278,1.92842,1.92692,75.0,12.0
8.02006,33.8529,12.8189,3.34835,46.4041,2.8801,2.98176,75.0,12.0
12.3865,15.4362,17.039,26.2192,4.26084,0.725921,0.72505,75.0,12.0
17.6435,22.172,18.4731,36.5352,43.8909,1.49046,1.5041,75.0,12.0
19.1446,12.0389,12.7931,64.4565,57.4505,1.24247,1.24353,75.0,12.0
1.11096,18.1693,13.5997,77.5081,39.0868,0.730525,0.729326,75.0,12.0
9.43959,10.1767,21.4282,13.2168,30.9547,0.636634,0.639924,75.0,12.0
7.0342,36.1676,13.401,84.6276,47.7866,1.90494,1.90493,75.0,12.0
12.8231,19.366,13.341,21.7492,56.1121,1.7858,1.8319,75.0,12.0
3.73611,38.678,16.8521,50.7483,65.2903,2.42502,2.45807,75.0,12.0
3.78601,11.8181,17.3204,92.9932,29.9346,0.44794,0.448411,75.0,12.0
17.327,19.2949,13.3832,64.7625,13.7819,1.0027,1.00302,75.0,12.0
4.12113,33.9959,14.6567,39.4576,59.5554,2.21234,2.26063,75.0,12.0
3.12945,30.7971,14.7624,75.1278,29.868,1.20481,1.20971,75.0,12.0
8.54235,36.0022,13.9514,70.8591,1.53923,1.16508,1.16297,75.0,12.0
1.29158,39.4335,21.1398,44.8497,4.31485,1.13541,1.14293,75.0,12.0
18.7129,30.4289,21.4335,15.6093,59.0413,2.26563,2.30937,75.0,12.0
7.76814,16.9637,17.2157,73.5003,29.8842,0.740545,0.740648,75.0,12.0
16.3827,24.6825,13.5054,25.2567,37.5277,1.88477,1.91,75.0,12.0
18.6653,14.4444,20.544,83.168,15.2331,0.725014,0.725058,75.0,12.0
7.59559,37.3598,12.8984,96.847,53.4351,2.0359,2.03558,75.0,12.0
18.2792,28.4091,19.8102,10.7736,4.87659,1.27512,1.27331,75.0,12.0
2.60361,14.3119,19.0669,45.1744,40.535,0.613361,0.614288,75.0,12.0
9.665,11.6237,19.7436,13.2995,17.3919,0.6272,0.628802,75.0,12.0
6.88537,39.4872,16.6347,6.97845,10.6488,1.56566,1.56602,75.0,12.0
5.25552,17.6347,12.3512,22.3655,6.43167,0.683966,0.683512,75.0,12.0
16.718,43.7824,20.0709,63.8696,62.8208,2.86304,2.8602,75.0,12.0
6.59981,31.7656,12.4859,56.5611,58.3242,2.07867,2.08362,75.0,12.0
10.4744,12.4764,21.3393,92.0653,1.42798,0.463809,0.464254,75.0,12.0
17.5725,30.5549,17.9042,36.7822,28.6172,1.63535,1.6359,75.0,12.0
8.51228,20.2174,17.0654,31.1793,49.0752,1.26802,1.28599,75.0,12.0
0.106092,20.7909,19.4184,66.1018,39.9739,0.774829,0.775947,75.0,12.0
16.5188,29.7003,19.8821,70.1455,25.0243,1.31478,1.31595,75.0,12.0
2.18334,24.0609,13.1537,78.6727,12.9222,0.742619,0.74186,75.0,12.0
9.39644,25.9918,12.5825,46.5727,10.9132,1.05742,1.05656,75.0,12.0
8.21144,32.8044,20.4245,43.2945,63.6159,1.97322,1.99912,75.0,12.0
8.39515,38.7144,15.8044,1.58797,13.5022,1.72209,1.72215,75.0,12.0
4.76854,30.0486,19.8489,79.1068,38.0202,1.17871,1.17993,75.0,12.0
11.8626,29.8889,18.7907,99.3317,68.7091,1.6927,1.69184,75.0,12.0
14.1861,32.706,21.8012,20.1077,61.8903,2.26487,2.31444,75.0,12.0
4.62343,14.9648,20.9056,27.1559,25.7186,0.606165,0.606166,75.0,12.0
18.7831,15.1528,14.0188,66.2396,46.7467,1.23217,1.23347,75.0,12.0
19.2922,25.1732,14.4986,12.2845,26.5475,1.88142,1.89185,75.0,12.0
1.75312,26.8861,19.9623,58.3383,63.3182,1.34565,1.34733,75.0,12.0
16.677,27.9955,19.1697,46.372,30.2163,1.42904,1.42776,75.0,12.0
1.69289,22.2592,21.8206,41.2443,7.59153,0.616815,0.615216,75.0,12.0
9.04736,42.3126,17.3576,24.2131,31.4207,2.2071,2.20495,75.0,12.0
19.3976,36.0835,16.9222,92.9553,24.2752,1.61183,1.61423,75.0,12.0
18.314,33.0687,20.6539,37.5372,55.7343,2.18124,2.20461,75.0,12.0
8.05715,37.8435,17.5841,12.5261,1.06744,1.321,1.32254,75.0,12.0
2.16718,28.4544,14.8266,90.044,45.5355,1.22824,1.22968,75.0,12.0
1.3594,17.3254,16.7866,72.0842,55.031,0.789876,0.788209,75.0,12.0
19.401,16.3562,15.476,77.0198,60.982,1.3195,1.31892,75.0,12.0
15.8644,25.8916,17.2535,10.5384,33.0889,1.73911,1.75529,75.0,12.0
9.96449,34.0359,21.007,3.98859,11.1223,1.35162,1.35049,75.0,12.0
17.8282,10.1557,21.2992,80.0148,62.8988,0.809243,0.816167,75.0,12.0
7.46047,26.3562,13.6379,0.895104,10.8228,1.17468,1.17427,75.0,12.0
7.14121,11.7974,18.5705,92.4884,52.9339,0.625281,0.62606,75.0,12.0
9.86608,22.522,13.7881,17.2651,33.871,1.49433,1.5139,75.0,12.0
7.90861,26.2747,12.1157,1.15335,54.2367,2.58096,2.67645,75.0,12.0
14.6955,40.027,15.2547,35.1625,36.9573,2.47074,2.47996,75.0,12.0
19.1079,16.2256,18.1595,99.4991,69.9886,1.18294,1.18307,75.0,12.0
0.930266,34.3267,12.3181,14.0985,11.7601,1.1781,1.17893,75.0,12.0
14.9857,29.6787,15.3062,82.6561,44.9872,1.66098,1.66168,75.0,12.0
3.90133,26.9701,21.7461,19.9745,44.6358,1.28907,1.3071,75.0,12.0
5.56932,25.6926,21.8617,8.95506,46.3798,1.37924,1.4052,75.0,12.0
1.62691,26.0516,16.041,43.4042,42.3072,1.19359,1.19319,75.0,12.0
8.84372,40.3335,14.1583,74.3164,22.361,1.72485,1.72607,75.0,12.0
3.00358,41.7845,21.2751,22.7585,38.5805,1.9652,1.97221,75.0,12.0
9.75139,31.5911,19.1268,5.5992,32.5008,1.7231,1.74433,75.0,12.0
19.917,40.7262,12.9066,68.3817,23.9531,2.12422,2.12657,75.0,12.0
0.648729,28.2324,18.7295,3.55179,36.4365,1.31027,1.34021,75.0,12.0
18.4398,11.0429,12.5871,80.537,7.88187,0.679065,0.68126,75.0,12.0
2.2526,37.762,17.1394,6.36085,17.995,1.45148,1.45172,75.0,12.0
16.5899,42.7478,16.016,5.67548,67.8458,4.41933,4.58632,75.0,12.0
9.29641,35.4784,15.6585,62.1918,44.0064,1.90179,1.90038,75.0,12.0
11.8121,41.9527,17.5669,21.3991,47.2916,2.82782,2.88072,75.0,12.0
19.9103,38.2578,17.5243,39.425,54.2062,2.75303,2.78668,75.0,12.0
6.23224,35.8821,15.1583,18.6294,61.8131,2.80887,2.89559,75.0,12.0
7.02616,43.1347,17.5949,40.0427,16.4143,1.68966,1.69238,75.0,12.0
19.5512,15.1812,19.3447,40.3276,3.57295,0.79299,0.791556,75.0,12.0
7.55409,16.7481,14.487,76.618,69.0282,1.09763,1.09594,75.0,12.0
13.2775,40.6473,21.9259,43.0678,36.1816,1.98832,1.98758,75.0,12.0
2.16091,39.608,12.2775,81.7528,6.15353,1.22073,1.22704,75.0,12.0
13.1941,27.3799,18.2715,20.6348,58.7406,2.03431,2.07794,75.0,12.0
9.12506,35.3814,12.8731,34.2838,54.3049,2.62405,2.67875,75.0,12.0
5.1765,22.724,14.7309,60.523,59.0699,1.33012,1.32873,75.0,12.0
4.81536,16.1258,16.7463,59.7844,0.0744597,0.494036,0.496584,75.0,12.0
5.47783,29.7204,14.2235,65.9078,19.6937,1.13432,1.1364,75.0,12.0
3.53483,44.4601,18.6313,16.6095,69.4463,3.48779,3.60183,75.0,12.0
14.595,23.3484,13.3042,8.84126,20.3003,1.57549,1.58413,75.0,12.0
2.23583,26.3837,17.9474,33.2322,50.4773,1.35041,1.37848,75.0,12.0
8.79849,16.0426,14.1161,73.6526,20.9815,0.715333,0.715381,75.0,12.0
12.7576,14.3689,15.3908,41.0656,21.9136,0.829738,0.835489,75.0,12.0
13.4838,11.0254,14.5617,22.1997,43.0251,1.07657,1.0912,75.0,12.0
18.9769,37.4206,20.1204,79.6927,38.7357,1.86398,1.86432,75.0,12.0
1.1868,12.5763,20.9989,97.7082,65.2092,0.533829,0.533248,75.0,12.0
4.19867,36.5635,16.5646,57.6936,24.8773,1.46639,1.46794,75.0,12.0
6.20864,11.4262,18.9113,1.40647,24.336,0.626413,0.629704,75.0,12.0
14.3319,17.0414,14.6693,26.3863,7.33416,0.903143,0.902364,75.0,12.0
2.35457,14.4012,18.7088,28.1593,67.9686,0.889737,0.911362,75.0,12.0
9.48744,25.9069,14.7055,13.9777,44.4628,1.86598,1.90456,75.0,12.0
10.8223,39.6574,12.8875,69.1549,68.9352,2.90778,2.91537,75.0,12.0
3.6953,44.5298,15.4827,25.4133,48.3406,2.9052,2.96611,75.0,12.0
11.6934,18.5002,16.8754,47.0154,3.47057,0.744576,0.748853,75.0,12.0
14.8183,20.2523,18.9061,56.2806,33.4706,1.06938,1.06956,75.0,12.0
11.1306,21.8832,14.4795,25.5543,39.8341,1.49238,1.51261,75.0,12.0
8.07632,27.2874,18.7239,20.8311,54.3455,1.74361,1.78222,75.0,12.0
16.0311,18.111,21.0653,29.1082,14.8218,0.887871,0.891912,75.0,12.0
13.1065,19.1577,20.6391,43.7084,11.724,0.814946,0.814456,75.0,12.0
15.5133,27.975,17.2517,14.8293,34.5433,1.81438,1.83293,75.0,12.0
4.64747,41.9186,12.4819,0.183559,45.4632,3.65344,3.77885,75.0,12.0
16.8716,19.7491,21.5802,92.7823,37.1195,0.96381,0.963906,75.0,12.0
4.95095,26.0814,13.6326,0.370811,67.1078,2.52151,2.64303,75.0,12.0
3.35436,35.4085,16.2657,80.8143,24.2207,1.29699,1.30004,75.0,12.0
7.54407,40.4406,20.7909,37.7467,59.9694,2.45751,2.49464,75.0,12.0
15.2637,22.9058,13.1735,59.061,46.3004,1.59737,1.59594,75.0,12.0
2.12648,44.3661,15.8155,59.2802,66.688,2.88775,2.91194,75.0,12.0
8.83014,35.1511,13.0878,89.3601,52.313,1.95911,1.95851,75.0,12.0
0.732577,31.8772,14.8385,17.496,22.4024,1.21668,1.2175,75.0,12.0
12.0522,28.8533,19.5225,93.4602,59.669,1.54794,1.54779,75.0,12.0
17.084,21.9897,20.064,9.75964,57.6005,1.80218,1.83502,75.0,12.0
5.76249,37.6319,19.7162,71.7944,3.70061,1.14547,1.14914,75.0,12.0
12.7142,13.6129,21.3981,77.7771,26.6241,0.649959,0.64991,75.0,12.0
8.77736,24.8714,13.2666,52.4305,30.3923,1.25101,1.24997,75.0,12.0
1.51431,33.0262,19.6148,70.8147,44.8168,1.40973,1.41091,75.0,12.0
4.97396,11.9424,21.2695,9.1713,23.0702,0.524554,0.523887,75.0,12.0
3.28214,32.0631,18.4262,43.6764,63.8279,1.86416,1.9037,75.0,12.0
10.5246,13.7046,20.4358,5.76169,27.1427,0.823227,0.827264,75.0,12.0
0.501409,29.1999,20.5282,11.7686,33.9959,1.17026,1.18263,75.0,12.0
17.601,32.9725,14.1733,63.1021,50.7318,2.23261,2.23088,75.0,12.0
19.2491,26.8137,14.5097,66.6285,23.2605,1.40517,1.40626,75.0,12.0
3.97562,28.8965,20.1278,2.58598,28.9464,1.25685,1.27421,75.0,12.0
7.97505,14.485,17.5894,48.9354,58.4357,0.939302,0.947162,75.0,12.0
1.17579,26.9666,20.9558,46.2425,58.2459,1.29433,1.30398,75.0,12.0
18.8461,14.3666,19.2204,54.0232,14.3647,0.797957,0.797558,75.0,12.0
11.6723,16.6692,17.6472,61.8761,25.21,0.804276,0.80428,75.0,12.0
13.3415,26.5197,21.6756,53.8295,38.5689,1.29236,1.29175,75.0,12.0
11.8503,20.704,21.5471,37.9278,58.6517,1.29751,1.31387,75.0,12.0
7.81645,40.395,20.1841,45.6242,59.1052,2.40491,2.44536,75.0,12.0
14.0981,15.4277,18.9347,61.9645,62.678,1.09643,1.10254,75.0,12.0
18.6237,30.6219,19.6482,19.2775,43.5233,2.04875,2.07729,75.0,12.0
7.35643,20.2574,12.3456,52.1815,25.6123,0.971355,0.971391,75.0,12.0
3.30896,30.5626,20.7206,65.6823,7.60746,0.879287,0.885041,75.0,12.0
1.45109,34.4732,14.5816,75.9802,66.4647,1.94581,1.94119,75.0,12.0
17.9713,42.8198,15.2172,71.714,11.0019,1.80821,1.81254,75.0,12.0
11.7167,25.4613,17.7142,34.1934,19.3357,1.14348,1.14357,75.0,12.0
15.7726,27.6031,18.09,65.2296,52.0536,1.66582,1.6651,75.0,12.0
19.1969,31.5809,17.8676,33.1782,67.8654,2.57442,2.62915,75.0,12.0
1.25688,44.2405,21.4857,24.5754,53.9615,2.51394,2.56015,75.0,12.0
15.807,24.5163,14.0319,15.5458,69.2756,2.56251,2.66639,75.0,12.0
15.1992,14.5839,15.3103,38.5476,23.1819,0.931984,0.931136,75.0,12.0
5.37388,13.3627,13.6574,99.5711,17.55,0.486446,0.493059,75.0,12.0
9.2498,39.0453,20.4637,42.5827,68.9184,2.57043,2.61629,75.0,12.0
1.82809,38.0773,18.8459,39.4981,43.7999,1.81231,1.81281,75.0,12.0
1.22414,26.3285,18.9759,79.8211,14.5581,0.786947,0.785407,75.0,12.0
8.8455,25.387,21.6538,73.7747,47.687,1.17161,1.17089,75.0,12.0
18.9511,20.4343,16.1324,9.93094,2.31383,1.10538,1.10728,75.0,12.0
3.4444,11.45,17.121,86.5333,4.33939,0.341929,0.344693,75.0,12.0
15.3509,29.432,13.4733,70.334,47.6351,1.87104,1.8696,75.0,12.0
18.747,21.842,19.6338,92.6106,40.6999,1.15425,1.15495,75.0,12.0
1.19075,15.1667,20.7568,10.2024,50.8542,0.771597,0.78887,75.0,12.0
17.7208,33.4269,12.1977,30.9563,7.67219,1.63451,1.63368,75.0,12.0
11.5793,20.321,15.089,51.1466,38.3634,1.20702,1.2068,75.0,12.0
0.667039,40.3152,17.9182,19.8289,64.4803,2.78786,2.87559,75.0,12.0
0.631436,39.6377,17.6862,91.6285,67.6702,2.09559,2.09389,75.0,12.0
0.905344,20.1324,18.8762,8.22684,62.8723,1.26199,1.29921,75.0,12.0
16.0381,36.1864,15.4036,71.6334,10.871,1.45941,1.4596,75.0,12.0
14.6125,38.205,15.6835,51.848,30.8246,1.98759,1.98685,75.0,12.0
4.7091,44.769,14.6945,93.4123,66.1825,2.7117,2.71002,75.0,12.0
6.28032,36.1043,20.1377,42.2216,65.1205,2.19498,2.23198,75.0,12.0
13.8166,43.9464,16.5564,90.9159,35.5941,2.11875,2.12028,75.0,12.0
0.0643159,24.0639,15.9111,66.4374,52.4481,1.07632,1.0746,75.0,12.0
18.0052,43.3328,20.6512,53.1173,39.4066,2.33882,2.33762,75.0,12.0
7.01512,31.5557,14.0961,81.3783,15.876,1.15508,1.15903,75.0,12.0
8.38277,24.5229,21.5545,60.2152,4.48036,0.798926,0.800712,75.0,12.0
17.6757,12.1759,17.9086,98.6477,64.6961,0.929814,0.928842,75.0,12.0
14.2348,29.5091,16.7115,9.84801,17.5807,1.50209,1.50831,75.0,12.0
13.3312,15.7035,13.2778,93.3242,69.6892,1.18061,1.17689,75.0,12.0
2.89522,28.6877,12.931,85.257,19.1043,0.966569,0.968757,75.0,12.0
13.8357,15.4015,21.0845,50.9087,44.3235,0.928725,0.929918,75.0,12.0
12.8069,13.6871,14.0445,99.7805,55.6305,0.926446,0.92649,75.0,12.0
6.14572,43.9923,14.7408,74.1661,21.5999,1.81415,1.81596,75.0,12.0
2.52212,43.6133,16.1397,80.1867,58.1171,2.41994,2.4188,75.0,12.0
16.362,40.7302,18.87,25.6942,4.02764,1.65847,1.66021,75.0,12.0
0.174329,35.4119,19.3963,66.1913,69.9362,1.90908,1.90837,75.0,12.0
1.35198,22.7074,19.0018,59.6992,33.4572,0.845814,0.850631,75.0,12.0
0.299977,32.1778,21.3798,7.55691,17.4148,1.04716,1.04807,75.0,12.0
9.02773,21.1972,17.2192,80.3595,40.769,0.999227,0.999094,75.0,12.0
1.7196,34.6184,17.4745,78.343,39.8021,1.43319,1.43518,75.0,12.0
14.7181,16.9829,14.7366,83.5339,62.6118,1.23038,1.22892,75.0,12.0
11.941,38.094,13.1882,72.7262,9.78819,1.45388,1.45606,75.0,12.0
19.6958,31.1572,18.7889,12.5717,59.4798,2.61351,2.67038,75.0,12.0
18.5181,11.773,12.4495,29.359,42.6319,1.36478,1.38353,75.0,12.0
8.88336,15.4532,12.9716,87.0304,49.0151,0.921214,0.9212,75.0,12.0
9.62095,29.3123,15.9327,38.6071,62.7769,2.06398,2.10326,75.0,12.0
4.37615,34.2027,17.4473,44.095,58.1888,1.99083,2.01304,75.0,12.0
0.894762,14.9402,17.3524,11.5637,10.4084,0.448602,0.448627,75.0,12.0
1.1414,12.3158,17.9858,29.9448,49.7058,0.603787,0.61627,75.0,12.0
10.7122,23.8333,14.7732,42.1794,43.4873,1.48895,1.49132,75.0,12.0
8.34427,37.4473,21.2842,78.738,17.2921,1.38453,1.3854,75.0,12.0
0.908062,16.1508,15.0041,70.7582,9.83289,0.455899,0.45365,75.0,12.0
7.03052,43.599,13.9173,82.479,24.0408,1.84462,1.84446,75.0,12.0
17.8988,36.2518,19.9791,0.643403,5.58036,1.60482,1.60239,75.0,12.0
9.2192,15.2459,16.4351,16.079,13.0582,0.739526,0.740497,75.0,12.0
1.51714,22.9679,15.9149,12.641,52.7753,1.42173,1.4625,75.0,12.0
11.8927,13.3033,17.306,61.8306,59.6056,0.958789,0.963589,75.0,12.0
15.9758,30.2219,12.7668,62.6059,50.5408,2.10293,2.10025,75.0,12.0
18.1957,42.3649,18.6856,24.9863,29.6294,2.35995,2.35995,75.0,12.0
9.85978,24.8324,14.4098,97.8621,34.5603,1.10653,1.10758,75.0,12.0
6.14291,10.1075,19.0655,60.8476,60.4386,0.622244,0.622264,75.0,12.0
6.26884,13.2126,12.4992,96.1176,0.0606181,0.435472,0.437323,75.0,12.0
15.3121,33.6054,21.8927,22.391,37.5654,1.82231,1.8399,75.0,12.0
15.0598,17.9803,15.3608,35.7635,32.4352,1.19634,1.20151,75.0,12.0
12.5209,41.551,16.2715,53.9977,10.8471,1.64762,1.6484,75.0,12.0
12.8649,24.675,21.1997,93.0043,2.24699,0.832976,0.833836,75.0,12.0
7.73227,34.5012,21.0599,60.3013,26.3644,1.33324,1.33515,75.0,12.0
2.93319,34.9642,15.1141,16.9423,53.3519,2.37669,2.45146,75.0,12.0
8.53324,32.4346,17.791,51.9519,48.0906,1.75313,1.75317,75.0,12.0
12.4796,34.8551,21.4174,35.506,49.806,1.98685,2.00142,75.0,12.0
7.18895,41.5857,20.2065,59.9601,41.013,1.95207,1.94918,75.0,12.0
12.4369,14.5868,17.8708,38.1273,38.9897,0.946654,0.953978,75.0,12.0
16.5594,35.9976,17.6128,78.5416,51.3987,2.09045,2.08993,75.0,12.0
16.7625,44.4158,17.1908,96.8214,66.367,2.86382,2.86116,75.0,12.0
3.0147,16.6877,12.9267,49.5759,47.9825,0.920372,0.919281,75.0,12.0
19.1949,28.4951,14.2483,38.6592,4.80542,1.32779,1.32737,75.0,12.0
