,Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,Unnamed: 7,slope_angle,slope_height
1299,5.07701,26.1675,15.1073,97.2779,30.1348,1.49106,1.49113,,45.0,6.0
1300,2.2983,11.5687,17.4404,37.0494,17.8511,0.697109,0.696703,,45.0,6.0
1301,4.14786,40.0182,21.0428,83.2177,20.3299,2.05976,2.06156,,45.0,6.0
1302,18.3506,20.7755,18.3206,23.267,7.59622,1.7898,1.78982,,45.0,6.0
1303,2.9792,28.1877,14.1668,3.08373,17.2432,2.2915,2.31469,,45.0,6.0
1304,17.8361,43.8291,18.4564,23.9273,24.6606,4.39644,4.39435,,45.0,6.0
1305,3.43708,42.0284,20.7436,31.7063,0.665355,1.47595,1.4788,,45.0,6.0
1306,12.1888,12.6275,19.9314,44.3669,24.4995,1.23694,1.23758,,45.0,6.0
1307,8.20331,34.1574,14.3536,11.965,4.23075,1.98105,1.97723,,45.0,6.0
1308,6.6337,11.722,21.5927,11.925,14.8552,0.955762,0.955759,,45.0,6.0
1309,7.12561,44.7863,21.8703,29.4638,16.4416,2.97119,2.97136,,45.0,6.0
1310,16.0039,26.2496,15.6225,70.3037,30.8875,2.22519,2.22814,,45.0,6.0
1311,6.94371,12.187,15.5244,60.5498,15.0525,0.817729,0.818973,,45.0,6.0
1312,5.21927,27.382,13.229,40.4698,9.00899,1.42505,1.42878,,45.0,6.0
1313,16.0821,21.6109,14.6411,39.5901,19.6841,2.12997,2.13157,,45.0,6.0
1314,13.6716,29.8353,14.0757,90.1052,14.9869,1.69377,1.69543,,45.0,6.0
1315,15.1154,16.9394,18.6205,98.5628,26.771,1.26625,1.26863,,45.0,6.0
1316,19.6176,24.9174,13.1109,45.7376,4.93842,1.81915,1.82062,,45.0,6.0
1317,6.51166,27.4507,16.0765,19.3639,13.2266,1.91411,1.91491,,45.0,6.0
1318,8.79595,25.9203,14.1761,34.5955,1.96398,1.27118,1.27304,,45.0,6.0
1319,15.3944,32.2517,17.5448,46.1735,16.8365,2.40631,2.40923,,45.0,6.0
1320,1.12309,31.5656,14.9634,11.0979,18.2524,2.24586,2.2441,,45.0,6.0
1321,15.4588,23.868,13.9694,99.7321,32.3324,1.80796,1.81146,,45.0,6.0
1322,9.30617,41.706,12.6942,57.9635,12.066,2.4431,2.44618,,45.0,6.0
1323,13.6351,28.4356,21.3118,76.786,20.6094,1.78167,1.78293,,45.0,6.0
1324,1.22394,43.4024,12.3208,78.3031,39.4946,3.14514,3.14603,,45.0,6.0
1325,15.9808,16.5041,16.0845,65.7419,9.66184,1.19858,1.19904,,45.0,6.0
1326,4.19115,21.6004,15.6959,39.7185,19.8285,1.4095,1.412,,45.0,6.0
1327,18.2497,35.3651,21.2252,93.8762,0.151758,1.49936,1.50122,,45.0,6.0
1328,12.0805,20.6136,14.1603,44.7676,12.3661,1.55539,1.55664,,45.0,6.0
1329,5.53157,10.7806,17.0671,33.0841,26.7878,0.983391,0.983393,,45.0,6.0
1330,5.41932,29.959,15.2252,28.1796,9.90288,1.71636,1.71338,,45.0,6.0
1331,12.8094,14.7014,13.5692,49.0366,2.25175,0.996942,0.999354,,45.0,6.0
1332,16.6138,36.3452,20.8127,52.4766,28.5425,2.99494,2.99783,,45.0,6.0
1333,15.0831,19.1844,17.7005,44.7169,1.92531,1.1766,1.1769,,45.0,6.0
1334,8.26432,33.8031,15.1611,11.1479,27.9235,3.56172,3.6143,,45.0,6.0
1335,12.9749,28.3959,20.3606,45.3009,33.638,2.48554,2.48573,,45.0,6.0
1336,0.818907,25.2363,13.6832,66.1352,37.9156,1.6526,1.65269,,45.0,6.0
1337,16.5369,44.7135,21.0174,13.9391,23.0139,4.33602,4.33404,,45.0,6.0
1338,9.73014,44.0919,19.2495,46.7556,33.4628,3.8239,3.82265,,45.0,6.0
1339,18.9554,23.5637,15.8649,83.6599,4.14898,1.3068,1.30604,,45.0,6.0
1340,3.34121,21.082,14.9417,72.637,11.755,0.90329,0.90595,,45.0,6.0
1341,13.8536,18.551,21.3336,88.8157,21.7406,1.23443,1.23485,,45.0,6.0
1342,15.1828,33.2921,16.3551,91.1801,31.4785,2.40197,2.40574,,45.0,6.0
1343,19.0056,12.7732,13.8853,40.4938,0.009576,1.20721,1.20634,,45.0,6.0
1344,6.04249,29.6907,20.3775,91.0613,2.63583,1.00528,1.01047,,45.0,6.0
1345,5.25851,30.4072,20.1004,66.3825,16.6237,1.54654,1.54549,,45.0,6.0
1346,16.9326,13.9653,21.791,16.4875,21.6883,1.68698,1.68603,,45.0,6.0
1347,3.9918,13.8229,13.3756,90.2531,13.1008,0.630055,0.632469,,45.0,6.0
1348,15.9909,40.4784,19.4922,35.826,22.8487,3.45383,3.45622,,45.0,6.0
1349,15.7637,14.3487,16.1803,79.501,31.3687,1.39154,1.3936,,45.0,6.0
1350,2.79826,11.6707,16.8344,24.4182,32.2658,1.01326,1.01103,,45.0,6.0
1351,1.72609,26.1469,18.2934,66.0016,38.343,1.71361,1.71196,,45.0,6.0
1352,13.3038,38.2366,20.4067,59.0209,31.3334,3.02726,3.03054,,45.0,6.0
1353,8.87231,27.0754,13.0249,51.1149,2.6494,1.24798,1.24643,,45.0,6.0
1354,4.49771,17.6094,16.593,60.2494,21.8793,1.07347,1.07055,,45.0,6.0
1355,15.8554,40.5775,18.0267,70.4316,6.39804,2.04715,2.0512,,45.0,6.0
1356,14.3174,16.3721,21.0085,66.084,30.6142,1.43403,1.43558,,45.0,6.0
1357,17.0646,16.2768,14.9707,17.0387,15.8698,2.1316,2.1313,,45.0,6.0
1358,2.96246,30.4568,12.437,98.9708,15.0348,1.26826,1.27051,,45.0,6.0
1359,13.752,34.2883,14.3514,49.3786,7.04752,1.96789,1.96486,,45.0,6.0
1360,1.26836,14.7493,12.8699,33.7535,4.24913,0.545339,0.547919,,45.0,6.0
1361,18.7006,41.6856,21.0463,55.0626,24.7366,3.32397,3.32777,,45.0,6.0
1362,12.1963,12.8099,13.0453,69.3407,10.327,0.957802,0.959271,,45.0,6.0
1363,15.904,17.8515,13.5875,23.415,17.4984,2.18845,2.1883,,45.0,6.0
1364,18.047,15.2067,17.6708,45.832,22.1976,1.67051,1.67137,,45.0,6.0
1365,4.84377,11.891,16.9013,81.5079,26.9451,0.756237,0.755725,,45.0,6.0
1366,12.9651,33.736,21.9217,36.1979,4.81693,1.72744,1.72856,,45.0,6.0
1367,17.5948,24.5703,13.8798,29.5035,8.259,2.11935,2.11945,,45.0,6.0
1368,15.6513,28.1318,16.5001,83.0542,27.6401,2.07533,2.07643,,45.0,6.0
1369,10.9072,43.212,17.9228,80.0293,11.7182,2.19321,2.19736,,45.0,6.0
1370,11.1092,30.4393,16.9676,79.8689,36.7131,2.2907,2.29368,,45.0,6.0
1371,15.7155,29.3698,14.8285,63.3614,18.9424,2.18226,2.18482,,45.0,6.0
1372,9.12259,20.2702,12.8793,75.2179,4.56182,0.946536,0.948353,,45.0,6.0
1373,7.18015,42.0464,15.6778,58.4296,37.5368,3.56112,3.55754,,45.0,6.0
1374,13.5074,34.6483,12.7109,10.009,29.0265,4.61679,4.73135,,45.0,6.0
1375,19.8181,23.4615,18.5861,89.2437,6.36754,1.31354,1.31355,,45.0,6.0
1376,13.5004,24.086,18.9129,57.5995,0.477427,1.15499,1.15344,,45.0,6.0
1377,14.0919,19.4535,18.2119,3.24455,18.1163,2.20886,2.23155,,45.0,6.0
1378,3.4756,28.4136,14.054,78.2973,10.9088,1.16671,1.1703,,45.0,6.0
1379,5.79433,39.5337,14.9699,55.644,39.5143,3.37025,3.3631,,45.0,6.0
1380,18.2715,42.5039,17.2099,38.2775,33.7856,4.46633,4.46094,,45.0,6.0
1381,9.90526,33.9634,16.2282,11.1304,6.36965,2.19283,2.19166,,45.0,6.0
1382,2.34119,37.4291,13.0136,1.04526,0.503684,1.43765,1.43802,,45.0,6.0
1383,8.55343,33.636,14.3783,7.88471,19.9361,3.30283,3.32578,,45.0,6.0
1384,3.40128,39.1644,12.1222,7.60305,28.2752,4.45373,4.61506,,45.0,6.0
1385,10.419,36.909,12.0734,78.2355,35.4782,2.87152,2.8746,,45.0,6.0
1386,5.25121,34.534,21.089,7.49827,37.4527,3.4222,3.51505,,45.0,6.0
1387,10.6978,29.4603,21.5911,26.6557,8.85039,1.71508,1.71096,,45.0,6.0
1388,0.915762,28.8093,15.1089,14.3942,9.2755,1.44459,1.44892,,45.0,6.0
1389,16.0772,20.5084,14.3263,47.8584,1.6776,1.30268,1.30504,,45.0,6.0
1390,11.0387,20.807,20.6578,41.5066,26.4406,1.71864,1.71958,,45.0,6.0
1391,19.8786,22.3791,20.4401,51.193,20.1664,1.94328,1.94515,,45.0,6.0
1392,14.5673,36.849,18.6151,22.8972,31.59,3.80842,3.80348,,45.0,6.0
1393,17.2409,23.4218,21.9102,95.5676,38.7123,1.83047,1.83292,,45.0,6.0
1394,13.3452,30.958,14.0094,17.3028,28.4869,3.62383,3.63697,,45.0,6.0
1395,11.1825,34.4465,18.0921,65.9553,19.8817,2.19984,2.19906,,45.0,6.0
1396,17.1735,30.9308,12.2472,73.5476,28.6064,2.61206,2.61669,,45.0,6.0
1397,11.2831,44.3445,17.417,87.8707,12.5609,2.25791,2.26231,,45.0,6.0
1398,11.6996,14.8155,14.307,55.8153,27.1826,1.44098,1.44223,,45.0,6.0
1399,1.13519,25.2436,21.0793,68.8184,25.994,1.29761,1.30212,,45.0,6.0
1400,11.6568,41.4096,17.1452,26.7255,10.7343,2.82375,2.82526,,45.0,6.0
1401,0.691831,15.2383,20.4672,26.1444,24.9336,0.932638,0.932906,,45.0,6.0
1402,8.65814,30.4874,15.5235,69.2675,2.36389,1.21577,1.21481,,45.0,6.0
1403,6.59504,39.6245,19.8155,68.7865,14.0816,1.99612,1.99921,,45.0,6.0
1404,10.3224,36.7188,19.9719,53.9691,1.76783,1.53865,1.53564,,45.0,6.0
1405,14.8095,37.9878,17.43,95.9643,38.3139,2.85122,2.85547,,45.0,6.0
1406,8.2205,16.934,13.7701,54.7055,0.515742,0.799649,0.802834,,45.0,6.0
1407,7.55912,27.2777,13.0915,42.3957,9.74405,1.58029,1.5828,,45.0,6.0
1408,11.4151,27.9832,20.0119,42.3147,35.7659,2.49107,2.48918,,45.0,6.0
1409,9.15795,37.7922,14.5336,54.6182,9.63912,2.01539,2.01642,,45.0,6.0
1410,12.2061,19.8532,17.326,37.0643,39.1786,2.14389,2.14203,,45.0,6.0
1411,0.202857,10.5252,19.1669,29.8732,19.0997,0.545311,0.546939,,45.0,6.0
1412,18.4812,20.4102,21.77,48.9484,31.1971,1.99149,1.99214,,45.0,6.0
1413,10.7628,18.6567,21.1061,84.0667,34.228,1.3607,1.36254,,45.0,6.0
1414,5.48794,11.1891,18.941,81.4674,22.2886,0.687904,0.68606,,45.0,6.0
1415,11.6169,38.98,12.2246,90.4983,6.56881,1.7338,1.73481,,45.0,6.0
1416,16.4576,33.9403,18.7016,74.3781,24.2752,2.41663,2.42079,,45.0,6.0
1417,3.71324,15.0728,18.59,66.3393,22.1473,0.854506,0.857078,,45.0,6.0
1418,12.6954,20.4489,20.5114,89.7318,6.82235,0.996344,0.99434,,45.0,6.0
1419,9.18333,42.926,12.18,83.0909,21.1766,2.68172,2.68745,,45.0,6.0
1420,7.45678,26.7433,16.2349,40.0824,3.76821,1.22731,1.2313,,45.0,6.0
1421,11.6775,38.1374,16.8256,18.4922,27.3642,3.8427,3.8393,,45.0,6.0
1422,6.99134,32.8484,15.822,33.9229,10.8122,1.9293,1.92662,,45.0,6.0
1423,5.80575,12.6424,21.8245,60.5187,31.8264,0.924274,0.925913,,45.0,6.0
1424,9.74221,39.893,12.0195,74.4251,24.7322,2.76059,2.76631,,45.0,6.0
1425,8.81201,27.1566,18.5123,41.9224,32.449,2.27568,2.27544,,45.0,6.0
1426,5.42394,18.8341,15.0151,10.8088,39.3028,2.2547,2.33612,,45.0,6.0
1427,6.62285,27.9789,18.0218,16.799,28.7356,2.5193,2.51731,,45.0,6.0
1428,3.70179,22.4999,13.9003,23.6518,20.8021,1.72274,1.72256,,45.0,6.0
1429,2.52691,36.1457,15.6084,86.6327,4.89611,1.18427,1.19086,,45.0,6.0
1430,3.5468,31.0614,13.7505,4.36181,11.7372,2.23984,2.24009,,45.0,6.0
1431,17.5903,31.0708,15.1846,69.6831,32.4569,2.70291,2.70614,,45.0,6.0
1432,2.9153,23.6284,17.2362,72.9716,7.33298,0.859119,0.859173,,45.0,6.0
1433,2.72772,28.3518,20.1899,28.6508,5.11113,1.10813,1.11073,,45.0,6.0
1434,0.3581,34.7864,14.3087,0.0655395,0.356945,1.05199,1.05331,,45.0,6.0
1435,0.482833,37.173,20.0484,31.6832,1.63352,1.12917,1.13329,,45.0,6.0
1436,17.2646,31.7908,17.483,3.77909,15.8393,3.31117,3.32605,,45.0,6.0
1437,9.21402,11.6475,21.9545,5.61649,31.9002,1.38916,1.41182,,45.0,6.0
1438,11.2941,36.7403,18.5579,64.8907,16.1319,2.1805,2.18372,,45.0,6.0
1439,3.86522,31.5699,18.9762,83.8153,29.5996,1.8152,1.81444,,45.0,6.0
1440,3.75181,33.6951,19.9321,40.8423,5.16075,1.3317,1.33319,,45.0,6.0
1441,6.40654,21.8978,21.7197,34.7985,25.3441,1.57342,1.57422,,45.0,6.0
1442,10.0207,25.8783,15.4378,1.49557,25.2285,3.07405,3.15603,,45.0,6.0
1443,2.25187,40.4304,13.3691,32.1147,27.1741,3.31162,3.30451,,45.0,6.0
1444,13.3149,19.1707,20.1478,99.7678,22.2445,1.20967,1.21166,,45.0,6.0
1445,15.2667,36.9465,21.8889,72.1351,12.0249,1.99614,1.99911,,45.0,6.0
1446,4.5906,32.1906,14.2004,85.9604,31.5714,1.98179,1.98046,,45.0,6.0
1447,12.5915,41.5264,14.4541,28.2447,23.5309,4.00769,4.00603,,45.0,6.0
1448,5.82302,27.7987,17.6638,45.6079,17.8733,1.69577,1.69702,,45.0,6.0
1449,8.64672,20.6002,18.7761,46.9552,0.86529,0.919801,0.917858,,45.0,6.0
1450,18.7683,35.8749,12.5934,79.4297,21.0312,2.64991,2.65517,,45.0,6.0
1451,3.5989,24.3443,13.2513,5.55115,36.6461,3.00704,3.13642,,45.0,6.0
1452,19.3747,17.0619,20.565,55.875,17.5958,1.52168,1.52256,,45.0,6.0
1453,6.60444,28.9182,14.0957,3.47653,13.8752,2.49468,2.49691,,45.0,6.0
1454,12.3822,42.6634,19.8255,29.4352,38.8753,4.42208,4.4117,,45.0,6.0
1455,16.065,14.7858,19.0195,37.8213,32.1035,1.75629,1.75623,,45.0,6.0
1456,4.77868,38.5357,21.0876,62.3708,9.58211,1.67095,1.67455,,45.0,6.0
1457,16.4384,40.7029,16.5873,65.2723,0.760018,1.86946,1.86919,,45.0,6.0
1458,1.10453,43.2655,14.1382,54.8225,25.2655,2.88454,2.8896,,45.0,6.0
1459,14.7458,12.2181,13.4939,40.2135,36.7095,1.78261,1.78318,,45.0,6.0
1460,14.9474,37.7761,12.4403,50.5219,16.5289,2.91826,2.92171,,45.0,6.0
1461,18.0032,29.3452,20.7524,26.0771,33.1385,3.08864,3.08699,,45.0,6.0
1462,10.826,42.541,17.6895,88.7939,8.93503,1.95676,1.95581,,45.0,6.0
1463,13.5185,13.3937,20.7587,42.9909,3.25623,0.911263,0.91116,,45.0,6.0
1464,3.6029,39.289,18.1417,97.4011,11.1911,1.55859,1.56337,,45.0,6.0
1465,15.8242,20.7365,14.9558,41.1892,17.2846,1.9479,1.94961,,45.0,6.0
1466,15.2695,12.9483,12.065,6.76155,26.6419,2.59226,2.65156,,45.0,6.0
1467,7.06857,16.0158,16.3422,27.0929,16.2466,1.28062,1.27774,,45.0,6.0
1468,19.6905,31.1698,20.488,61.7011,1.89249,1.60577,1.60957,,45.0,6.0
1469,0.216761,26.1906,20.9888,36.5056,32.7438,1.72696,1.72577,,45.0,6.0
1470,7.74739,40.4194,12.395,7.16011,4.60616,2.60109,2.60275,,45.0,6.0
1471,16.7525,30.5004,18.0039,25.5761,30.9673,3.27268,3.26777,,45.0,6.0
1472,11.3904,34.3382,21.1622,50.3631,19.1074,2.26189,2.26432,,45.0,6.0
1473,13.4432,37.8779,15.4454,16.8747,13.7275,3.28249,3.28353,,45.0,6.0
1474,4.39638,33.6777,17.9976,14.9096,10.7678,1.98502,1.98645,,45.0,6.0
1475,16.4627,33.5743,13.2368,79.9515,38.5721,2.91436,2.91651,,45.0,6.0
1476,17.8237,28.6715,13.4518,64.0897,37.8819,2.85122,2.8493,,45.0,6.0
1477,17.142,44.8093,17.4029,21.7621,35.4291,5.35352,5.35922,,45.0,6.0
1478,17.4303,27.886,17.8299,67.0196,1.53656,1.40557,1.40207,,45.0,6.0
1479,10.0199,37.9385,16.5201,69.5342,18.1614,2.30269,2.30261,,45.0,6.0
1480,0.831801,41.7596,19.1987,51.5624,33.0109,2.98293,2.98209,,45.0,6.0
1481,17.6654,11.8804,14.2558,49.4902,27.6772,1.63837,1.6384,,45.0,6.0
1482,1.417,34.8637,20.4512,82.8961,28.7267,1.88808,1.88936,,45.0,6.0
1483,3.20437,41.0596,20.7615,71.4588,21.8301,2.26083,2.26208,,45.0,6.0
1484,12.4752,42.7383,14.9738,31.6308,29.96,4.35864,4.35251,,45.0,6.0
1485,12.7249,28.7257,18.3852,0.536615,36.1714,3.7643,3.90798,,45.0,6.0
1486,17.3286,24.4996,14.5235,91.5859,20.9678,1.72753,1.72979,,45.0,6.0
1487,6.90155,34.1687,20.3521,61.0844,5.23185,1.38976,1.39044,,45.0,6.0
1488,0.283078,12.0134,16.9119,46.3306,13.6974,0.507563,0.508973,,45.0,6.0
1489,4.65548,32.264,14.0512,94.6711,9.51933,1.25199,1.25629,,45.0,6.0
1490,7.82276,11.5215,18.808,63.7257,12.2163,0.721633,0.722546,,45.0,6.0
1491,16.0448,16.1195,15.973,80.2988,10.8672,1.11638,1.11961,,45.0,6.0
1492,13.1316,18.5682,12.1429,59.1312,33.6601,1.90517,1.90549,,45.0,6.0
1493,15.5846,19.4666,17.5587,43.735,14.5334,1.63267,1.63348,,45.0,6.0
1494,18.2012,40.2785,17.0206,52.8666,10.5844,2.58469,2.58646,,45.0,6.0
1495,2.06951,14.9519,18.29,39.0347,24.601,0.946523,0.947201,,45.0,6.0
1496,19.9902,31.3258,16.2978,52.0137,8.3039,2.0771,2.0787,,45.0,6.0
1497,1.09607,40.2071,14.5039,80.1707,13.5416,1.723,1.73045,,45.0,6.0
1498,10.0465,15.8665,17.3898,28.507,35.2578,1.7536,1.75326,,45.0,6.0
1499,7.94807,20.8371,14.5263,59.5053,8.28557,1.07643,1.07812,,45.0,6.0
1500,3.88793,31.2584,21.3428,47.6598,23.6653,1.89411,1.89851,,45.0,6.0
1501,4.0858,12.0866,21.2136,50.236,36.8001,0.925598,0.925684,,45.0,6.0
1502,6.86126,43.5051,20.3335,13.2438,38.6107,4.63358,4.73268,,45.0,6.0
1503,2.8696,28.014,13.1345,23.8724,8.45404,1.47046,1.47318,,45.0,6.0
1504,16.4667,40.955,17.3906,55.2895,19.2544,3.05317,3.05739,,45.0,6.0
1505,0.947835,15.9556,18.9897,6.1775,7.28416,0.703111,0.704502,,45.0,6.0
1506,5.34684,16.2118,15.9839,90.7304,12.6443,0.743247,0.741032,,45.0,6.0
1507,4.3895,11.5023,19.5043,7.08209,5.37955,0.684761,0.684857,,45.0,6.0
1508,8.78557,25.3943,21.3666,0.166378,4.99749,1.48733,1.48682,,45.0,6.0
1509,3.65457,11.4136,19.3656,82.3243,21.3219,0.614427,0.613587,,45.0,6.0
1510,2.93833,32.14,14.9837,76.6464,30.096,1.94246,1.94597,,45.0,6.0
1511,15.4437,14.1113,20.2529,90.9555,5.82667,0.847924,0.846204,,45.0,6.0
1512,1.48822,36.3209,20.952,58.1658,14.5903,1.66152,1.66551,,45.0,6.0
1513,13.65,40.1756,14.5728,50.7761,2.35852,1.96213,1.96137,,45.0,6.0
1514,5.87825,33.076,12.1248,59.4877,31.2591,2.49541,2.49688,,45.0,6.0
1515,19.4631,33.7166,17.8884,66.9118,34.6361,2.99179,2.9944,,45.0,6.0
1516,12.1431,24.6095,17.3932,80.6634,34.6672,1.8738,1.87678,,45.0,6.0
1517,12.6331,18.4732,21.4654,84.2412,35.7514,1.43003,1.43179,,45.0,6.0
1518,15.86,41.9712,21.3248,35.0756,28.5758,3.78462,3.78521,,45.0,6.0
1519,19.3058,23.5976,18.6674,12.1986,26.6809,2.91594,2.93078,,45.0,6.0
1520,10.6574,34.4335,15.3825,46.1953,18.5641,2.48272,2.48611,,45.0,6.0
1521,19.2325,39.6868,16.7078,19.5019,6.5008,2.93532,2.93583,,45.0,6.0
1522,18.5202,29.4485,19.3162,51.135,38.7438,2.91899,2.91863,,45.0,6.0
1523,13.3327,38.1644,18.2538,75.3331,13.9014,2.12767,2.12734,,45.0,6.0
1524,8.1114,15.3156,12.4585,88.72,37.039,1.19544,1.197,,45.0,6.0
1525,0.549329,12.047,14.2663,61.1231,27.0942,0.663815,0.664381,,45.0,6.0
1526,4.40276,29.0369,17.5551,1.47083,1.90192,1.28886,1.28469,,45.0,6.0
1527,9.77911,33.2195,17.9449,35.8474,24.1535,2.64716,2.64857,,45.0,6.0
1528,19.1679,38.3647,15.6739,91.2072,23.3973,2.66529,2.6709,,45.0,6.0
1529,5.37694,18.063,21.1562,94.0936,32.1607,1.06038,1.05799,,45.0,6.0
1530,18.4286,13.0187,14.5975,11.3572,23.5271,2.31939,2.34435,,45.0,6.0
1531,2.77742,17.5606,17.362,75.9195,9.56108,0.680833,0.682175,,45.0,6.0
1532,16.8232,26.6105,14.5385,49.1672,4.82531,1.65398,1.65939,,45.0,6.0
1533,12.9189,10.811,19.9154,18.9677,5.14199,1.00919,1.0091,,45.0,6.0
1534,11.6358,26.3725,19.8452,52.8572,6.26194,1.34301,1.34557,,45.0,6.0
1535,16.2445,22.9096,13.3258,92.4732,8.34629,1.28774,1.28846,,45.0,6.0
1536,18.5502,27.7934,21.2835,23.0954,15.8972,2.41648,2.41714,,45.0,6.0
1537,12.1738,40.0105,18.816,19.5227,22.5971,3.59989,3.5983,,45.0,6.0
1538,17.8892,25.2542,16.3731,80.9677,21.9615,1.87755,1.88084,,45.0,6.0
1539,3.04936,10.0112,15.0793,15.7761,11.8853,0.724076,0.723909,,45.0,6.0
1540,5.54821,23.6084,21.4878,84.5654,7.83124,0.912294,0.917224,,45.0,6.0
1541,0.328415,13.1336,15.7632,9.07023,38.9299,1.25339,1.31198,,45.0,6.0
1542,12.2161,24.7535,17.5163,49.5553,23.5009,1.96661,1.96855,,45.0,6.0
1543,9.3406,44.6896,14.0866,80.7161,1.27442,1.70941,1.71358,,45.0,6.0
1544,7.73625,31.3584,13.8098,34.476,23.9447,2.61535,2.61581,,45.0,6.0
1545,11.5452,28.8264,16.0,69.4745,33.6476,2.27093,2.2734,,45.0,6.0
1546,7.24451,40.7648,14.8734,29.6838,19.7546,3.23083,3.23294,,45.0,6.0
1547,6.72723,37.2857,14.0895,77.5559,36.0562,2.70938,2.71248,,45.0,6.0
1548,13.4637,12.4681,12.9518,97.681,34.9417,1.17198,1.17355,,45.0,6.0
1549,10.2401,15.33,21.7572,56.7213,26.19,1.20415,1.20382,,45.0,6.0
1550,17.765,32.4566,15.1625,24.1587,7.56124,2.51972,2.52014,,45.0,6.0
1551,9.31584,24.8879,12.0394,4.13077,8.79447,2.34155,2.34379,,45.0,6.0
1552,17.9983,27.3022,19.9725,18.5464,35.7548,3.20003,3.2153,,45.0,6.0
1553,15.3621,19.5802,14.7468,38.4899,7.49146,1.53774,1.5342,,45.0,6.0
1554,6.79418,41.6388,20.1337,68.6767,5.50716,1.70119,1.7018,,45.0,6.0
1555,6.6635,43.927,16.1232,28.3861,11.9557,2.83998,2.84394,,45.0,6.0
1556,0.497419,32.6884,16.2534,54.4849,21.493,1.76785,1.77367,,45.0,6.0
1557,9.08791,21.7314,12.4716,76.1696,0.626132,0.903122,0.904726,,45.0,6.0
1558,19.0407,12.0323,21.6678,4.26919,20.7543,1.7973,1.81538,,45.0,6.0
1559,14.1154,38.9527,21.4939,60.7311,27.579,2.91192,2.91469,,45.0,6.0
1560,0.135711,40.9908,12.5901,28.6618,0.0932577,1.13664,1.14462,,45.0,6.0
1561,8.02746,32.5855,20.7386,2.68165,29.6542,3.1827,3.25095,,45.0,6.0
1562,1.03128,32.5678,13.6219,30.2359,19.8999,2.11905,2.12113,,45.0,6.0
1563,6.86803,15.6654,20.8605,73.3771,34.4786,1.11453,1.11529,,45.0,6.0
1564,16.1906,19.7981,21.4487,45.2024,33.1,1.94536,1.94557,,45.0,6.0
1565,7.63063,23.0952,16.4419,84.925,15.9503,1.18964,1.19219,,45.0,6.0
1566,1.07329,10.2392,15.243,94.9897,4.57874,0.301363,0.301692,,45.0,6.0
1567,19.1122,23.6727,17.0003,87.584,5.71864,1.31454,1.31508,,45.0,6.0
1568,10.9588,41.0144,19.0773,1.03429,33.7838,4.95358,5.11409,,45.0,6.0
1569,9.48268,36.1764,18.9589,22.4315,23.8735,3.06292,3.06005,,45.0,6.0
1570,3.94952,40.0841,16.9132,83.8446,16.7578,1.95706,1.95846,,45.0,6.0
1571,7.57093,38.1455,18.8243,49.5899,18.7145,2.41183,2.4158,,45.0,6.0
1572,16.8933,14.2516,20.6063,92.1933,5.3433,0.874965,0.873991,,45.0,6.0
1573,8.12771,29.9431,16.9577,84.8286,10.2178,1.33164,1.33281,,45.0,6.0
1574,16.1177,25.8494,21.2781,24.27,2.94105,1.56802,1.56793,,45.0,6.0
1575,19.8154,10.402,18.4359,66.618,35.509,1.39585,1.39618,,45.0,6.0
1576,1.25342,19.776,21.5563,90.6145,2.21897,0.531771,0.531411,,45.0,6.0
1577,6.81556,12.7194,19.8043,93.6763,9.03757,0.590941,0.594557,,45.0,6.0
1578,10.8628,17.9436,12.8151,50.6088,9.96642,1.2569,1.25849,,45.0,6.0
1579,17.7368,12.8495,15.5092,56.9189,16.2774,1.3648,1.36577,,45.0,6.0
1580,6.53565,23.3171,18.3929,35.2299,32.3278,1.94446,1.94282,,45.0,6.0
1581,0.2222,18.0207,19.3239,46.4111,31.2488,1.08214,1.08252,,45.0,6.0
1582,10.1744,14.4252,15.3471,26.2313,10.4862,1.26896,1.26929,,45.0,6.0
1583,14.4457,39.0934,18.9016,8.18693,31.1765,4.45089,4.55854,,45.0,6.0
1584,12.7891,19.3268,20.4425,59.5709,12.3488,1.21874,1.22027,,45.0,6.0
1585,12.6221,10.0298,21.1243,4.20555,32.9053,1.51836,1.54785,,45.0,6.0
1586,10.0534,28.9685,18.4239,31.7876,11.0919,1.82534,1.82684,,45.0,6.0
1587,14.1273,39.7168,16.9911,96.2015,15.2642,2.13668,2.13426,,45.0,6.0
1588,9.56354,14.0412,20.6642,29.2551,1.80349,0.823067,0.825744,,45.0,6.0
1589,14.0383,33.9136,18.9483,12.7296,3.97815,2.07816,2.07315,,45.0,6.0
1590,11.7813,26.0249,19.0364,92.1696,28.3133,1.68807,1.68935,,45.0,6.0
1591,18.5631,39.2691,14.2592,35.8644,8.95566,2.88862,2.89086,,45.0,6.0
1592,4.5978,25.1495,21.5438,93.9978,21.861,1.21548,1.21794,,45.0,6.0
1593,14.4955,17.9989,15.9669,81.0724,28.6603,1.49925,1.50153,,45.0,6.0
1594,16.968,38.7958,18.5761,91.1236,35.5832,2.95152,2.95612,,45.0,6.0
1595,3.67291,24.1266,20.4089,10.4756,3.43334,1.01601,1.01828,,45.0,6.0
