,Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,Unnamed: 7,slope_angle,slope_height
1406,8.2205,16.934,13.7701,54.7055,1.54723,0.662588,0.661264,,90.0,12.0
1407,7.55912,27.2777,13.0915,42.3957,29.2321,1.33243,1.33313,,90.0,12.0
1408,11.4151,27.9832,20.0119,42.3147,107.298,2.31648,2.40574,,90.0,12.0
1409,9.15795,37.7922,14.5336,54.6182,28.9173,1.78035,1.78072,,90.0,12.0
1410,12.2061,19.8532,17.326,37.0643,117.536,1.98597,2.08106,,90.0,12.0
1411,0.202857,10.5252,19.1669,29.8732,57.2992,0.495093,0.506269,,90.0,12.0
1412,18.4812,20.4102,21.77,48.9484,93.5912,1.66275,1.70062,,90.0,12.0
1413,10.7628,18.6567,21.1061,84.0667,102.684,1.26502,1.28411,,90.0,12.0
1414,5.48794,11.1891,18.941,81.4674,66.8657,0.618118,0.619172,,90.0,12.0
1415,11.6169,38.98,12.2246,90.4983,19.7064,1.65534,1.65598,,90.0,12.0
1416,16.4576,33.9403,18.7016,74.3781,72.8255,2.19819,2.20305,,90.0,12.0
1417,3.71324,15.0728,18.59,66.3393,66.442,0.786951,0.788491,,90.0,12.0
1418,12.6954,20.4489,20.5114,89.7318,20.467,0.848014,0.846882,,90.0,12.0
1419,9.18333,42.926,12.18,83.0909,63.5299,2.78374,2.77952,,90.0,12.0
1420,7.45678,26.7433,16.2349,40.0824,11.3046,1.04105,1.04658,,90.0,12.0
1421,11.6775,38.1374,16.8256,18.4922,82.0926,3.50278,3.63996,,90.0,12.0
1422,6.99134,32.8484,15.822,33.9229,32.4367,1.58628,1.5876,,90.0,12.0
1423,5.80575,12.6424,21.8245,60.5187,95.4793,0.833607,0.853138,,90.0,12.0
1424,9.74221,39.893,12.0195,74.4251,74.1967,2.88851,2.92554,,90.0,12.0
1425,8.81201,27.1566,18.5123,41.9224,97.3469,2.14725,2.21923,,90.0,12.0
1426,5.42394,18.8341,15.0151,10.8088,117.908,2.16867,2.29976,,90.0,12.0
1427,6.62285,27.9789,18.0218,16.799,86.2067,2.31679,2.41984,,90.0,12.0
1428,3.70179,22.4999,13.9003,23.6518,62.4063,1.59068,1.64652,,90.0,12.0
1429,2.52691,36.1457,15.6084,86.6327,14.6883,1.23415,1.23584,,90.0,12.0
1430,3.5468,31.0614,13.7505,4.36181,35.2115,1.83502,1.88789,,90.0,12.0
1431,17.5903,31.0708,15.1846,69.6831,97.3706,2.61977,2.68824,,90.0,12.0
1432,2.9153,23.6284,17.2362,72.9716,21.9989,0.822792,0.827269,,90.0,12.0
1433,2.72772,28.3518,20.1899,28.6508,15.3334,1.00417,1.00621,,90.0,12.0
1434,0.3581,34.7864,14.3087,0.0655395,1.07084,1.13506,1.13908,,90.0,12.0
1435,0.482833,37.173,20.0484,31.6832,4.90057,1.21498,1.22191,,90.0,12.0
1436,17.2646,31.7908,17.483,3.77909,47.518,2.50257,2.56018,,90.0,12.0
1437,9.21402,11.6475,21.9545,5.61649,95.7007,1.11854,1.1508,,90.0,12.0
1438,11.2941,36.7403,18.5579,64.8907,48.3956,1.91774,1.91708,,90.0,12.0
1439,3.86522,31.5699,18.9762,83.8153,88.7989,1.83642,1.86821,,90.0,12.0
1440,3.75181,33.6951,19.9321,40.8423,15.4823,1.2293,1.22801,,90.0,12.0
1441,6.40654,21.8978,21.7197,34.7985,76.0324,1.36079,1.39622,,90.0,12.0
1442,10.0207,25.8783,15.4378,1.49557,75.6854,2.59222,2.72316,,90.0,12.0
1443,2.25187,40.4304,13.3691,32.1147,81.5224,3.48122,3.63703,,90.0,12.0
1444,13.3149,19.1707,20.1478,99.7678,66.7335,1.08449,1.08488,,90.0,12.0
1445,15.2667,36.9465,21.8889,72.1351,36.0746,1.7136,1.71396,,90.0,12.0
1446,4.5906,32.1906,14.2004,85.9604,94.7143,2.16251,2.21804,,90.0,12.0
1447,12.5915,41.5264,14.4541,28.2447,70.5928,3.66574,3.80745,,90.0,12.0
1448,5.82302,27.7987,17.6638,45.6079,53.6199,1.47885,1.48955,,90.0,12.0
1449,8.64672,20.6002,18.7761,46.9552,2.59587,0.751661,0.753667,,90.0,12.0
1450,18.7683,35.8749,12.5934,79.4297,63.0937,2.56515,2.55854,,90.0,12.0
1451,3.5989,24.3443,13.2513,5.55115,109.938,2.93927,3.15824,,90.0,12.0
1452,19.3747,17.0619,20.565,55.875,52.7873,1.16558,1.18074,,90.0,12.0
1453,6.60444,28.9182,14.0957,3.47653,41.6255,2.02391,2.07756,,90.0,12.0
1454,12.3822,42.6634,19.8255,29.4352,116.626,4.31576,4.55091,,90.0,12.0
1455,16.065,14.7858,19.0195,37.8213,96.3104,1.44837,1.49534,,90.0,12.0
1456,4.77868,38.5357,21.0876,62.3708,28.7463,1.53463,1.53688,,90.0,12.0
1457,16.4384,40.7029,16.5873,65.2723,2.28005,1.66181,1.66289,,90.0,12.0
1458,1.10453,43.2655,14.1382,54.8225,75.7966,3.07117,3.17607,,90.0,12.0
1459,14.7458,12.2181,13.4939,40.2135,110.129,1.55987,1.63368,,90.0,12.0
1460,14.9474,37.7761,12.4403,50.5219,49.5866,2.64044,2.65069,,90.0,12.0
1461,18.0032,29.3452,20.7524,26.0771,99.4155,2.66672,2.7622,,90.0,12.0
1462,10.826,42.541,17.6895,88.7939,26.8051,1.8287,1.8323,,90.0,12.0
1463,13.5185,13.3937,20.7587,42.9909,9.7687,0.661072,0.661511,,90.0,12.0
1464,3.6029,39.289,18.1417,97.4011,33.5732,1.54518,1.54543,,90.0,12.0
1465,15.8242,20.7365,14.9558,41.1892,51.8537,1.57284,1.5962,,90.0,12.0
1466,15.2695,12.9483,12.065,6.76155,79.9256,1.97064,2.05051,,90.0,12.0
1467,7.06857,16.0158,16.3422,27.0929,48.7398,1.02018,1.03721,,90.0,12.0
1468,19.6905,31.1698,20.488,61.7011,5.67746,1.29991,1.30055,,90.0,12.0
1469,0.216761,26.1906,20.9888,36.5056,98.2313,1.75442,1.81109,,90.0,12.0
1470,7.74739,40.4194,12.395,7.16011,13.8185,1.95384,1.95375,,90.0,12.0
1471,16.7525,30.5004,18.0039,25.5761,92.9019,2.87248,2.98992,,90.0,12.0
1472,11.3904,34.3382,21.1622,50.3631,57.3223,1.90065,1.90352,,90.0,12.0
1473,13.4432,37.8779,15.4454,16.8747,41.1824,2.60253,2.64354,,90.0,12.0
1474,4.39638,33.6777,17.9976,14.9096,32.3034,1.57321,1.57363,,90.0,12.0
1475,16.4627,33.5743,13.2368,79.9515,115.716,3.07462,3.19517,,90.0,12.0
1476,17.8237,28.6715,13.4518,64.0897,113.646,2.85107,2.97407,,90.0,12.0
1477,17.142,44.8093,17.4029,21.7621,106.287,5.08827,5.28966,,90.0,12.0
1478,17.4303,27.886,17.8299,67.0196,4.60969,1.15297,1.15408,,90.0,12.0
1479,10.0199,37.9385,16.5201,69.5342,54.4842,2.11292,2.10987,,90.0,12.0
1480,0.831801,41.7596,19.1987,51.5624,99.0326,3.11471,3.2163,,90.0,12.0
1481,17.6654,11.8804,14.2558,49.4902,83.0316,1.35054,1.38168,,90.0,12.0
1482,1.417,34.8637,20.4512,82.8961,86.1801,1.9154,1.95071,,90.0,12.0
1483,3.20437,41.0596,20.7615,71.4588,65.4904,2.14741,2.14858,,90.0,12.0
1484,12.4752,42.7383,14.9738,31.6308,89.8801,4.22126,4.3984,,90.0,12.0
1485,12.7249,28.7257,18.3852,0.536615,108.514,3.26548,3.41315,,90.0,12.0
1486,17.3286,24.4996,14.5235,91.5859,62.9033,1.62312,1.62232,,90.0,12.0
1487,6.90155,34.1687,20.3521,61.0844,15.6955,1.28181,1.28164,,90.0,12.0
1488,0.283078,12.0134,16.9119,46.3306,41.0923,0.473807,0.473451,,90.0,12.0
1489,4.65548,32.264,14.0512,94.6711,28.558,1.24052,1.24066,,90.0,12.0
1490,7.82276,11.5215,18.808,63.7257,36.6488,0.588949,0.589008,,90.0,12.0
1491,16.0448,16.1195,15.973,80.2988,32.6016,0.923243,0.923811,,90.0,12.0
1492,13.1316,18.5682,12.1429,59.1312,100.98,1.841,1.89906,,90.0,12.0
1493,15.5846,19.4666,17.5587,43.735,43.6002,1.2518,1.26777,,90.0,12.0
1494,18.2012,40.2785,17.0206,52.8666,31.7531,2.14224,2.14059,,90.0,12.0
1495,2.06951,14.9519,18.29,39.0347,73.8029,0.883966,0.907788,,90.0,12.0
1496,19.9902,31.3258,16.2978,52.0137,24.9117,1.6598,1.66014,,90.0,12.0
1497,1.09607,40.2071,14.5039,80.1707,40.6247,1.749,1.74976,,90.0,12.0
1498,10.0465,15.8665,17.3898,28.507,105.773,1.56024,1.62968,,90.0,12.0
1499,7.94807,20.8371,14.5263,59.5053,24.8567,0.924563,0.924784,,90.0,12.0
1500,3.88793,31.2584,21.3428,47.6598,70.996,1.72223,1.75937,,90.0,12.0
1501,4.0858,12.0866,21.2136,50.236,110.4,0.874656,0.910404,,90.0,12.0
1502,6.86126,43.5051,20.3335,13.2438,115.832,4.55938,4.78643,,90.0,12.0
1503,2.8696,28.014,13.1345,23.8724,25.3621,1.23011,1.22893,,90.0,12.0
1504,16.4667,40.955,17.3906,55.2895,57.7631,2.66838,2.67752,,90.0,12.0
1505,0.947835,15.9556,18.9897,6.1775,21.8525,0.577502,0.57711,,90.0,12.0
1506,5.34684,16.2118,15.9839,90.7304,37.9329,0.691394,0.691608,,90.0,12.0
1507,4.3895,11.5023,19.5043,7.08209,16.1387,0.490744,0.490648,,90.0,12.0
1508,8.78557,25.3943,21.3666,0.166378,14.9925,1.07545,1.075,,90.0,12.0
1509,3.65457,11.4136,19.3656,82.3243,63.9656,0.563108,0.564274,,90.0,12.0
1510,2.93833,32.14,14.9837,76.6464,90.2881,2.09688,2.15783,,90.0,12.0
1511,15.4437,14.1113,20.2529,90.9555,17.48,0.681294,0.680394,,90.0,12.0
1512,1.48822,36.3209,20.952,58.1658,43.7709,1.53918,1.53939,,90.0,12.0
1513,13.65,40.1756,14.5728,50.7761,7.07556,1.70748,1.71377,,90.0,12.0
1514,5.87825,33.076,12.1248,59.4877,93.7773,2.7075,2.80704,,90.0,12.0
1515,19.4631,33.7166,17.8884,66.9118,103.908,2.83863,2.93637,,90.0,12.0
1516,12.1431,24.6095,17.3932,80.6634,104.002,1.83034,1.87336,,90.0,12.0
1517,12.6331,18.4732,21.4654,84.2412,107.254,1.31861,1.33559,,90.0,12.0
1518,15.86,41.9712,21.3248,35.0756,85.7273,3.3439,3.46255,,90.0,12.0
1519,19.3058,23.5976,18.6674,12.1986,80.0427,2.32488,2.40753,,90.0,12.0
1520,10.6574,34.4335,15.3825,46.1953,55.6924,2.19573,2.22069,,90.0,12.0
1521,19.2325,39.6868,16.7078,19.5019,19.5024,2.14237,2.14229,,90.0,12.0
1522,18.5202,29.4485,19.3162,51.135,116.231,2.70135,2.80533,,90.0,12.0
1523,13.3327,38.1644,18.2538,75.3331,41.7043,1.89573,1.89589,,90.0,12.0
1524,8.1114,15.3156,12.4585,88.72,111.117,1.25641,1.29008,,90.0,12.0
1525,0.549329,12.047,14.2663,61.1231,81.2826,0.713212,0.737161,,90.0,12.0
1526,4.40276,29.0369,17.5551,1.47083,5.70576,1.04856,1.04714,,90.0,12.0
1527,9.77911,33.2195,17.9449,35.8474,72.4606,2.35783,2.42212,,90.0,12.0
1528,19.1679,38.3647,15.6739,91.2072,70.1919,2.56387,2.55953,,90.0,12.0
1529,5.37694,18.063,21.1562,94.0936,96.482,1.03263,1.04558,,90.0,12.0
1530,18.4286,13.0187,14.5975,11.3572,70.5814,1.71323,1.76163,,90.0,12.0
1531,2.77742,17.5606,17.362,75.9195,28.6832,0.638829,0.637631,,90.0,12.0
1532,16.8232,26.6105,14.5385,49.1672,14.4759,1.3124,1.31421,,90.0,12.0
1533,12.9189,10.811,19.9154,18.9677,15.426,0.654037,0.654399,,90.0,12.0
1534,11.6358,26.3725,19.8452,52.8572,18.7858,1.09988,1.10095,,90.0,12.0
1535,16.2445,22.9096,13.3258,92.4732,25.0389,1.13888,1.14017,,90.0,12.0
1536,18.5502,27.7934,21.2835,23.0954,47.6915,1.7859,1.81018,,90.0,12.0
1537,12.1738,40.0105,18.816,19.5227,67.7914,3.08817,3.20335,,90.0,12.0
1538,17.8892,25.2542,16.3731,80.9677,65.8846,1.69826,1.69367,,90.0,12.0
1539,3.04936,10.0112,15.0793,15.7761,35.6559,0.556964,0.565409,,90.0,12.0
1540,5.54821,23.6084,21.4878,84.5654,23.4937,0.848954,0.847043,,90.0,12.0
1541,0.328415,13.1336,15.7632,9.07023,116.79,1.3256,1.38081,,90.0,12.0
1542,12.2161,24.7535,17.5163,49.5553,70.5028,1.7109,1.74766,,90.0,12.0
1543,9.3406,44.6896,14.0866,80.7161,3.82327,1.69449,1.70322,,90.0,12.0
1544,7.73625,31.3584,13.8098,34.476,71.8341,2.466,2.55957,,90.0,12.0
1545,11.5452,28.8264,16.0,69.4745,100.943,2.25526,2.32454,,90.0,12.0
1546,7.24451,40.7648,14.8734,29.6838,59.2638,2.94124,3.03225,,90.0,12.0
1547,6.72723,37.2857,14.0895,77.5559,108.169,2.98282,3.07914,,90.0,12.0
1548,13.4637,12.4681,12.9518,97.681,104.825,1.1417,1.1485,,90.0,12.0
1549,10.2401,15.33,21.7572,56.7213,78.57,1.01887,1.03504,,90.0,12.0
1550,17.765,32.4566,15.1625,24.1587,22.6837,1.83339,1.83476,,90.0,12.0
1551,9.31584,24.8879,12.0394,4.13077,26.3834,1.70297,1.72468,,90.0,12.0
1552,17.9983,27.3022,19.9725,18.5464,107.264,2.76555,2.89808,,90.0,12.0
1553,15.3621,19.5802,14.7468,38.4899,22.4744,1.13846,1.13829,,90.0,12.0
1554,6.79418,41.6388,20.1337,68.6767,16.5215,1.613,1.61499,,90.0,12.0
1555,6.6635,43.927,16.1232,28.3861,35.8672,2.37046,2.37053,,90.0,12.0
1556,0.497419,32.6884,16.2534,54.4849,64.4791,1.76039,1.80094,,90.0,12.0
1557,9.08791,21.7314,12.4716,76.1696,1.8784,0.799916,0.804242,,90.0,12.0
1558,19.0407,12.0323,21.6678,4.26919,62.2628,1.24479,1.26055,,90.0,12.0
1559,14.1154,38.9527,21.4939,60.7311,82.7371,2.62129,2.67962,,90.0,12.0
1560,0.135711,40.9908,12.5901,28.6618,0.279773,1.31777,1.32266,,90.0,12.0
1561,8.02746,32.5855,20.7386,2.68165,88.9626,2.83081,2.94055,,90.0,12.0
1562,1.03128,32.5678,13.6219,30.2359,59.6998,2.09447,2.16941,,90.0,12.0
1563,6.86803,15.6654,20.8605,73.3771,103.436,1.05021,1.07516,,90.0,12.0
1564,16.1906,19.7981,21.4487,45.2024,99.2999,1.67538,1.69904,,90.0,12.0
1565,7.63063,23.0952,16.4419,84.925,47.851,1.10142,1.1012,,90.0,12.0
1566,1.07329,10.2392,15.243,94.9897,13.7362,0.304519,0.30508,,90.0,12.0
1567,19.1122,23.6727,17.0003,87.584,17.1559,1.10339,1.10613,,90.0,12.0
1568,10.9588,41.0144,19.0773,1.03429,101.351,4.49035,4.7032,,90.0,12.0
1569,9.48268,36.1764,18.9589,22.4315,71.6206,2.68247,2.77068,,90.0,12.0
1570,3.94952,40.0841,16.9132,83.8446,50.2734,1.90329,1.90391,,90.0,12.0
1571,7.57093,38.1455,18.8243,49.5899,56.1436,2.1236,2.132,,90.0,12.0
1572,16.8933,14.2516,20.6063,92.1933,16.0299,0.69931,0.698419,,90.0,12.0
1573,8.12771,29.9431,16.9577,84.8286,30.6533,1.22948,1.23031,,90.0,12.0
1574,16.1177,25.8494,21.2781,24.27,8.82316,1.15259,1.15139,,90.0,12.0
1575,19.8154,10.402,18.4359,66.618,106.527,1.15804,1.18453,,90.0,12.0
1576,1.25342,19.776,21.5563,90.6145,6.65692,0.564807,0.570977,,90.0,12.0
1577,6.81556,12.7194,19.8043,93.6763,27.1127,0.518955,0.522252,,90.0,12.0
1578,10.8628,17.9436,12.8151,50.6088,29.8993,1.02123,1.02222,,90.0,12.0
1579,17.7368,12.8495,15.5092,56.9189,48.8322,1.07045,1.08598,,90.0,12.0
1580,6.53565,23.3171,18.3929,35.2299,96.9834,1.84962,1.89906,,90.0,12.0
1581,0.2222,18.0207,19.3239,46.4111,93.7465,1.1189,1.14739,,90.0,12.0
1582,10.1744,14.4252,15.3471,26.2313,31.4587,0.92117,0.922459,,90.0,12.0
1583,14.4457,39.0934,18.9016,8.18693,93.5296,3.97786,4.20799,,90.0,12.0
1584,12.7891,19.3268,20.4425,59.5709,37.0465,0.978421,0.97673,,90.0,12.0
1585,12.6221,10.0298,21.1243,4.20555,98.7159,1.15174,1.18463,,90.0,12.0
1586,10.0534,28.9685,18.4239,31.7876,33.2758,1.42288,1.42198,,90.0,12.0
1587,14.1273,39.7168,16.9911,96.2015,45.7925,2.00147,2.00337,,90.0,12.0
1588,9.56354,14.0412,20.6642,29.2551,5.41047,0.603589,0.603032,,90.0,12.0
1589,14.0383,33.9136,18.9483,12.7296,11.9345,1.53543,1.53543,,90.0,12.0
1590,11.7813,26.0249,19.0364,92.1696,84.9399,1.60891,1.60567,,90.0,12.0
1591,18.5631,39.2691,14.2592,35.8644,26.867,2.26834,2.26923,,90.0,12.0
1592,4.5978,25.1495,21.5438,93.9978,65.583,1.14512,1.14428,,90.0,12.0
1593,14.4955,17.9989,15.9669,81.0724,85.981,1.38629,1.38922,,90.0,12.0
1594,16.968,38.7958,18.5761,91.1236,106.75,2.94161,3.01001,,90.0,12.0
1595,3.67291,24.1266,20.4089,10.4756,10.3,0.849357,0.847331,,90.0,12.0
1596,2.07431,20.3418,12.4574,30.4065,78.7574,1.59913,1.67273,,90.0,12.0
1597,6.61586,33.784,15.3395,64.5434,78.9673,2.25131,2.31106,,90.0,12.0
1598,18.3448,11.0918,19.0527,14.1277,74.0892,1.28898,1.3144,,90.0,12.0
1599,10.6849,25.9852,21.5678,98.7993,3.99416,0.908029,0.91587,,90.0,12.0
1600,1.77146,34.3615,21.0293,28.5889,113.081,2.81808,2.93461,,90.0,12.0
1601,13.7056,20.1672,14.9979,22.4154,27.9154,1.27597,1.28275,,90.0,12.0
1602,13.9291,12.7842,20.0972,99.8368,47.9318,0.724847,0.72541,,90.0,12.0
1603,5.30179,40.4133,19.7333,70.9412,63.3118,2.16254,2.1617,,90.0,12.0
1604,4.13492,42.1492,14.3117,16.1319,73.3144,3.81664,4.00574,,90.0,12.0
1605,7.71101,26.0972,18.0568,94.5774,110.657,1.76366,1.81677,,90.0,12.0
1606,16.8515,35.5057,16.6071,15.5385,48.749,2.66637,2.73214,,90.0,12.0
1607,3.42181,30.5275,13.8818,35.6942,51.1678,1.76984,1.82084,,90.0,12.0
1608,3.3471,12.4314,15.2739,87.9625,9.89349,0.414684,0.416056,,90.0,12.0
1609,5.33872,24.6445,12.1064,43.2277,112.048,2.42878,2.56056,,90.0,12.0
1610,7.15216,14.2567,15.1782,62.8135,51.0447,0.836349,0.835037,,90.0,12.0
1611,9.98837,10.9245,17.4978,42.9282,40.8393,0.712647,0.720206,,90.0,12.0
1612,5.15775,36.5062,12.728,29.2305,95.0198,3.65641,3.85571,,90.0,12.0
1613,19.7627,17.2691,12.5809,34.3175,15.6219,1.21316,1.21296,,90.0,12.0
1614,16.9292,44.517,14.262,64.1581,53.3034,3.00011,2.99522,,90.0,12.0
1615,10.2006,11.405,17.1279,53.4624,41.1982,0.709675,0.716137,,90.0,12.0
1616,3.92122,28.1755,19.5557,66.2482,98.9737,1.83092,1.8922,,90.0,12.0
1617,0.505643,29.6421,14.1367,70.29,61.5776,1.50141,1.50398,,90.0,12.0
1618,5.23394,41.2216,19.4542,97.0331,92.7112,2.54512,2.5727,,90.0,12.0
1619,7.46451,35.9087,14.5415,59.2288,41.412,1.83476,1.83424,,90.0,12.0
1620,16.9675,28.0253,13.2842,11.5112,117.293,4.10046,4.33804,,90.0,12.0
1621,6.61182,13.0832,12.2889,31.9698,101.716,1.41381,1.4825,,90.0,12.0
1622,1.94005,25.6234,14.7664,70.7921,83.2783,1.55062,1.58288,,90.0,12.0
1623,6.77678,23.2439,19.0694,69.4096,12.238,0.836399,0.839762,,90.0,12.0
1624,0.647975,22.0339,20.7648,55.5236,20.9651,0.717998,0.719385,,90.0,12.0
1625,10.9742,22.6973,17.6082,79.3592,76.9838,1.43668,1.4409,,90.0,12.0
1626,18.577,42.8158,12.4455,23.5392,105.25,5.72692,6.06414,,90.0,12.0
1627,9.53337,38.8331,15.7765,98.7025,112.475,2.92492,2.9806,,90.0,12.0
1628,6.63723,16.6498,15.65,55.087,112.027,1.41992,1.48697,,90.0,12.0
1629,0.278554,23.042,12.3766,62.9711,116.492,1.84057,1.93991,,90.0,12.0
1630,4.37137,25.4902,13.4327,2.23234,98.981,2.98227,3.21942,,90.0,12.0
1631,8.1549,33.2661,19.7806,32.8423,57.8277,1.94906,1.99106,,90.0,12.0
1632,2.03332,27.2523,17.614,34.0356,49.5244,1.33037,1.35149,,90.0,12.0
1633,15.6232,38.7617,16.4488,79.1398,97.2726,3.02096,3.10517,,90.0,12.0
1634,11.3851,24.5104,20.5027,6.90649,19.7979,1.15214,1.15216,,90.0,12.0
1635,10.7296,19.9256,16.8456,20.9703,86.4446,1.83549,1.90672,,90.0,12.0
1636,19.1732,18.7136,17.7924,7.25678,115.312,2.44691,2.58841,,90.0,12.0
1637,7.39689,11.6024,16.0705,42.2964,103.184,1.07929,1.12335,,90.0,12.0
1638,12.471,23.785,14.5007,27.9519,63.4299,1.96404,2.03789,,90.0,12.0
1639,8.36208,43.651,12.4129,76.1815,80.7139,3.28794,3.37201,,90.0,12.0
1640,4.17387,16.2522,19.3151,83.6766,9.13448,0.537263,0.533748,,90.0,12.0
1641,9.72676,28.6501,19.7087,1.43602,102.229,2.86693,3.0204,,90.0,12.0
1642,6.35631,32.0242,18.4668,12.8969,7.82268,1.22727,1.22347,,90.0,12.0
1643,9.11619,33.1949,15.074,85.5426,65.6887,1.92518,1.92187,,90.0,12.0
1644,16.3316,25.4302,15.5817,27.2992,86.848,2.51057,2.64136,,90.0,12.0
1645,14.7081,10.6446,17.032,21.1099,52.9447,1.05048,1.06339,,90.0,12.0
1646,19.2265,16.4981,20.9352,39.8533,37.5987,1.06912,1.06942,,90.0,12.0
1647,12.1342,21.3855,13.8657,97.7772,27.4934,0.978847,0.980354,,90.0,12.0
1648,1.85337,11.9719,16.3686,2.20936,20.9871,0.491046,0.491236,,90.0,12.0
1649,10.08,33.0858,21.1031,5.65963,56.3219,2.197,2.25255,,90.0,12.0
1650,15.3325,11.0217,16.5078,37.8969,97.7649,1.27332,1.31539,,90.0,12.0
1651,12.7786,33.8702,14.1032,66.5147,29.9261,1.65564,1.65632,,90.0,12.0
1652,12.6541,18.3354,13.076,60.7849,9.15948,0.858935,0.86062,,90.0,12.0
1653,11.5721,29.1657,14.9135,91.763,31.9472,1.3054,1.30587,,90.0,12.0
1654,6.31244,24.8891,15.4518,40.6542,48.1954,1.38287,1.39497,,90.0,12.0
1655,14.517,33.5609,19.2076,63.275,118.912,2.85669,2.95414,,90.0,12.0
1656,7.40307,26.9452,13.4091,59.4654,71.9012,1.8358,1.86936,,90.0,12.0
1657,9.78999,24.1131,21.3064,43.4323,38.1026,1.13454,1.13302,,90.0,12.0
1658,0.1001,29.265,14.6316,80.4033,54.0116,1.29297,1.29163,,90.0,12.0
1659,18.7841,24.9013,18.016,83.7657,63.1528,1.58222,1.5835,,90.0,12.0
1660,6.09696,15.1053,12.2037,93.2719,54.9295,0.830583,0.829679,,90.0,12.0
1661,5.74037,19.6731,17.2725,86.4008,78.0107,1.11438,1.11823,,90.0,12.0
1662,6.40353,11.8254,21.6937,49.0035,36.1253,0.557559,0.557828,,90.0,12.0
1663,10.9802,10.134,13.3381,4.39348,69.6903,1.33547,1.38477,,90.0,12.0
1664,8.49523,43.3844,21.6504,63.8902,71.404,2.58033,2.6083,,90.0,12.0
1665,11.0629,27.4663,13.698,72.8022,71.5817,1.86804,1.87772,,90.0,12.0
1666,1.68401,23.5833,14.0039,87.9882,19.7534,0.774778,0.773782,,90.0,12.0
1667,6.0046,39.4133,14.1062,95.8503,50.3235,1.94099,1.94117,,90.0,12.0
1668,9.87567,15.2213,21.4463,6.03303,49.835,1.03446,1.05447,,90.0,12.0
1669,2.21423,12.9061,18.1936,50.1128,112.411,0.956431,0.99367,,90.0,12.0
1670,5.56642,26.2423,13.0211,54.7378,19.6322,1.04865,1.04755,,90.0,12.0
1671,16.5122,21.997,16.0149,94.3042,1.46685,0.896279,0.899641,,90.0,12.0
1672,8.69502,13.4598,19.7113,72.05,108.157,1.01856,1.04503,,90.0,12.0
1673,15.958,35.5755,17.458,17.4088,26.4603,1.93732,1.93974,,90.0,12.0
1674,12.7061,24.8549,19.3321,3.05683,7.65102,1.124,1.11764,,90.0,12.0
1675,19.8908,10.7655,14.8773,71.4949,60.9427,1.06314,1.07064,,90.0,12.0
1676,15.0453,37.2459,20.0063,46.0357,117.945,3.40897,3.55244,,90.0,12.0
1677,8.21582,14.8081,13.444,70.4075,34.451,0.774458,0.774473,,90.0,12.0
1678,9.55047,44.7243,13.3848,18.5301,73.242,4.49796,4.71027,,90.0,12.0
1679,3.54133,26.9582,19.4629,62.4863,52.3824,1.2273,1.22626,,90.0,12.0
1680,15.8345,24.7385,17.3511,38.5826,19.4103,1.23842,1.23821,,90.0,12.0
1681,2.31445,17.0067,20.4928,97.3515,47.6549,0.652701,0.652929,,90.0,12.0
1682,13.801,42.199,16.5883,58.8735,21.0069,1.92987,1.93256,,90.0,12.0
1683,11.6367,25.3259,12.8428,27.1038,74.1234,2.38232,2.47029,,90.0,12.0
1684,14.8877,44.4652,19.7068,11.5422,36.5427,2.66068,2.68908,,90.0,12.0
1685,2.54039,20.6879,18.4529,54.9512,10.5104,0.671692,0.670323,,90.0,12.0
1686,9.51955,31.9555,20.4915,77.6086,89.8235,2.00377,2.03496,,90.0,12.0
1687,6.96026,19.1281,16.8881,3.44034,109.892,2.11968,2.25158,,90.0,12.0
1688,18.9743,32.9195,13.6701,93.2402,83.1536,2.46405,2.46095,,90.0,12.0
1689,3.36472,31.8065,16.8327,78.6088,78.71,1.82021,1.85164,,90.0,12.0
1690,17.3621,36.3684,16.4513,12.01,50.2513,2.87746,2.94425,,90.0,12.0
1691,1.26258,11.3702,13.5786,14.4216,58.381,0.779308,0.808711,,90.0,12.0
1692,16.6051,14.5424,16.5453,90.3759,118.054,1.34313,1.38108,,90.0,12.0
1693,1.59591,24.6695,20.6698,56.3884,11.6063,0.772609,0.778064,,90.0,12.0
1694,6.19213,27.8056,18.524,84.0275,106.254,1.85493,1.91282,,90.0,12.0
1695,13.5702,16.3772,16.1203,86.0242,116.984,1.4173,1.46208,,90.0,12.0
1696,2.34468,38.2172,12.6007,55.1169,67.1121,2.51254,2.57445,,90.0,12.0
1697,18.3643,41.9293,21.61,56.6193,17.4004,1.86262,1.86417,,90.0,12.0
1698,19.3686,39.9659,14.7525,99.0794,10.0746,1.70762,1.71355,,90.0,12.0
1699,13.0597,38.8323,12.3425,57.6387,109.633,3.93009,4.12023,,90.0,12.0
1700,10.5179,32.8478,18.1917,28.772,91.7307,2.79327,2.88795,,90.0,12.0
1701,16.7449,44.9383,20.4181,61.5197,66.6596,2.92829,2.94617,,90.0,12.0
1702,13.0744,26.1017,13.844,4.97665,76.4543,2.91133,3.04331,,90.0,12.0
1703,5.45554,25.0624,21.4387,30.3808,74.4134,1.55121,1.5943,,90.0,12.0
