,Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,Unnamed: 7,slope_angle,slope_height
995,8.87608,22.3407,15.094,89.156,0.327173,1.32856,1.33085,,30.0,3.0
996,10.6234,42.2529,20.617,81.3978,0.510466,2.75155,2.75466,,30.0,3.0
997,18.5876,15.1268,16.4297,87.0937,0.438974,1.37761,1.37744,,30.0,3.0
998,18.8695,12.0632,16.8387,20.188,0.482128,2.31726,2.3158,,30.0,3.0
999,2.62877,34.9851,18.2374,57.3546,0.0628673,1.98092,1.98173,,30.0,3.0
1000,18.8164,18.774,12.1565,12.1668,0.36905,3.53326,3.53345,,30.0,3.0
1001,7.28208,31.5391,12.0795,52.2224,0.895529,2.03363,2.03731,,30.0,3.0
1002,9.79997,44.68,17.4993,54.9003,0.75205,3.21393,3.21743,,30.0,3.0
1003,17.4562,38.4777,17.8754,71.9281,0.250135,2.80473,2.80585,,30.0,3.0
1004,5.82428,28.0865,19.1124,4.44347,0.730272,2.70945,2.71132,,30.0,3.0
1005,9.6596,44.5842,16.1423,20.0504,0.771377,4.09362,4.09409,,30.0,3.0
1006,3.09394,40.3003,17.8554,28.8115,0.269478,2.76133,2.76626,,30.0,3.0
1007,0.694312,38.8477,18.0133,37.963,0.32681,2.32953,2.33047,,30.0,3.0
1008,19.5234,43.9792,16.7564,10.9492,0.130304,5.44829,5.44865,,30.0,3.0
1009,4.75808,24.6589,12.1503,67.9111,0.4743,1.3507,1.35135,,30.0,3.0
1010,15.3915,22.3839,13.0157,50.0871,0.0380316,2.00476,2.00463,,30.0,3.0
1011,1.74373,41.4749,18.2182,72.9007,0.350168,2.31669,2.32056,,30.0,3.0
1012,2.22949,13.1126,13.2923,91.6052,0.0467994,0.619107,0.620571,,30.0,3.0
1013,11.0773,34.7439,16.0183,56.4863,0.956124,2.45595,2.45472,,30.0,3.0
1014,17.0849,27.6337,18.4003,72.1083,0.905852,2.11686,2.11681,,30.0,3.0
1015,13.3632,15.7253,15.8761,66.5375,0.540191,1.35929,1.35815,,30.0,3.0
1016,17.1912,31.6517,17.3965,11.4703,0.429495,3.94634,3.94163,,30.0,3.0
1017,2.47754,38.8646,17.8847,37.7332,0.935072,2.51065,2.51231,,30.0,3.0
1018,1.03848,28.6991,18.7484,1.84582,0.694249,2.20092,2.20226,,30.0,3.0
1019,10.7741,29.2083,15.9139,30.4737,0.887441,2.53041,2.53251,,30.0,3.0
1020,10.6712,19.9474,15.2776,65.6167,0.571994,1.45147,1.45393,,30.0,3.0
1021,2.40931,20.44,17.954,55.7118,0.617033,1.13024,1.13217,,30.0,3.0
1022,1.40369,11.4615,17.2708,14.6255,0.0199268,0.7963,0.797141,,30.0,3.0
1023,1.28147,44.9907,16.8421,47.7322,0.214659,2.76433,2.76321,,30.0,3.0
1024,6.91406,11.062,18.4796,91.5392,0.870984,0.741613,0.739896,,30.0,3.0
1025,8.46422,41.1951,13.5138,67.1286,0.0925803,2.56186,2.56819,,30.0,3.0
1026,7.72207,22.0546,17.8793,53.2716,0.87419,1.53204,1.53427,,30.0,3.0
1027,5.2094,23.5524,13.1869,55.5751,0.0719121,1.39994,1.40136,,30.0,3.0
1028,15.4336,27.6476,18.2676,40.5572,0.797202,2.49129,2.4944,,30.0,3.0
1029,6.02125,22.5737,16.5622,38.4482,0.998904,1.6185,1.62078,,30.0,3.0
1030,18.337,31.1907,21.8737,14.2938,0.97614,3.69125,3.69137,,30.0,3.0
1031,5.9678,25.2642,18.7854,67.6103,0.441062,1.50597,1.50714,,30.0,3.0
1032,10.8959,36.9818,18.3945,83.7382,0.36279,2.31065,2.3107,,30.0,3.0
1033,3.81331,39.5623,16.4773,60.9615,0.105258,2.32111,2.32182,,30.0,3.0
1034,6.95175,19.3525,21.3624,9.04926,0.189459,1.90953,1.91066,,30.0,3.0
1035,10.4142,21.277,18.0076,71.8119,0.777228,1.46869,1.4711,,30.0,3.0
1036,8.95526,34.0718,13.9428,17.8857,0.0400137,3.0592,3.05724,,30.0,3.0
1037,11.1238,23.591,16.0015,31.5304,0.594885,2.14188,2.14348,,30.0,3.0
1038,17.5374,14.4597,19.9884,13.3742,0.847832,2.45931,2.45918,,30.0,3.0
1039,18.9692,41.9823,16.4993,68.7638,0.479293,3.18787,3.19133,,30.0,3.0
1040,18.4853,20.201,16.9862,33.9857,0.552362,2.38444,2.38143,,30.0,3.0
1041,17.0612,22.8869,14.1139,91.1791,0.390865,1.66087,1.66317,,30.0,3.0
1042,2.56405,38.3281,17.6453,94.9072,0.557076,1.9945,1.99443,,30.0,3.0
1043,1.26727,16.1891,12.6561,48.0743,0.886548,0.845175,0.846615,,30.0,3.0
1044,7.52795,12.1025,16.3282,35.4679,0.246919,1.14396,1.14148,,30.0,3.0
1045,12.8176,35.0034,16.013,64.4749,0.971624,2.46,2.45907,,30.0,3.0
1046,17.9567,17.2096,14.6278,9.9743,0.664706,3.23836,3.23812,,30.0,3.0
1047,7.82489,36.311,21.3306,33.4983,0.720176,2.75191,2.75392,,30.0,3.0
1048,14.3975,17.5039,13.8582,80.7583,0.468896,1.37848,1.37798,,30.0,3.0
1049,5.18833,18.9822,21.1906,53.638,0.530077,1.22672,1.22809,,30.0,3.0
1050,16.6498,26.5504,12.7094,76.3274,0.518633,1.96811,1.96888,,30.0,3.0
1051,12.7744,35.6384,21.5483,7.14354,0.384758,3.8827,3.88096,,30.0,3.0
1052,16.6839,16.6573,20.5923,30.3281,0.688748,2.05006,2.05243,,30.0,3.0
1053,8.17813,32.1222,20.4944,47.0561,0.295146,2.23172,2.23377,,30.0,3.0
1054,19.5335,18.5589,17.7035,50.6343,0.767143,2.00599,2.00413,,30.0,3.0
1055,16.7067,19.4387,15.7955,94.3909,0.87785,1.47436,1.47375,,30.0,3.0
1056,19.4664,13.3588,18.3226,56.1781,0.417019,1.62198,1.61789,,30.0,3.0
1057,12.7115,30.6658,20.6084,39.3191,0.247886,2.50931,2.51126,,30.0,3.0
1058,9.81638,19.3946,14.5349,13.4577,0.00765537,2.24974,2.25085,,30.0,3.0
1059,16.8037,25.3653,21.8515,5.69918,0.257763,3.39025,3.38527,,30.0,3.0
1060,0.12516,24.4789,15.6574,82.0855,0.328605,1.09583,1.09922,,30.0,3.0
1061,16.2244,29.4208,16.6876,28.8611,0.146839,2.93716,2.93362,,30.0,3.0
1062,4.85344,38.3603,17.9331,90.8281,0.243947,2.10498,2.10813,,30.0,3.0
1063,2.14142,10.9877,14.4014,43.4879,0.519584,0.671704,0.670719,,30.0,3.0
1064,14.3519,18.6506,15.3624,40.7812,0.488195,1.89452,1.89743,,30.0,3.0
1065,14.9381,41.9937,20.5305,12.6148,0.731053,4.56217,4.5615,,30.0,3.0
1066,11.5991,16.3369,14.9441,79.9874,0.433892,1.20843,1.21042,,30.0,3.0
1067,4.46236,36.4893,15.0816,70.3432,0.565992,2.0524,2.05371,,30.0,3.0
1068,12.1028,38.9443,14.6792,36.4275,0.690791,3.201,3.20364,,30.0,3.0
1069,8.0617,21.9027,20.8639,54.4323,0.942965,1.5387,1.5409,,30.0,3.0
1070,4.8985,17.0209,16.1798,63.5898,0.668501,1.03648,1.039,,30.0,3.0
1071,3.90489,24.4932,17.5912,33.2117,0.935865,1.64681,1.648,,30.0,3.0
1072,4.34584,15.3015,12.8757,31.2601,0.127282,1.1323,1.13399,,30.0,3.0
1073,6.42247,35.6096,14.7791,29.5818,0.0444005,2.59039,2.59238,,30.0,3.0
1074,16.5545,29.99,15.1763,15.2873,0.890868,3.72637,3.72331,,30.0,3.0
1075,5.62229,11.2983,17.0761,52.5167,0.314336,0.846949,0.848328,,30.0,3.0
1076,11.8263,23.9814,14.0124,83.5645,0.424783,1.56165,1.56366,,30.0,3.0
1077,0.86769,15.6739,19.6393,5.88293,0.643382,1.11434,1.11406,,30.0,3.0
1078,8.5874,20.1404,20.936,70.2499,0.144883,1.33127,1.33342,,30.0,3.0
1079,13.1696,19.9946,15.6936,2.93611,0.329637,3.19124,3.19044,,30.0,3.0
1080,18.7644,21.1576,20.2998,72.0088,0.454258,1.80597,1.80876,,30.0,3.0
1081,2.39715,21.2367,20.0273,40.5995,0.502788,1.27056,1.27163,,30.0,3.0
1082,9.19688,21.8566,15.6858,23.5921,0.71411,2.07155,2.07301,,30.0,3.0
1083,8.24616,21.0396,18.6074,86.7708,0.187984,1.2667,1.27262,,30.0,3.0
1084,9.40503,42.7662,19.0486,88.1861,0.171366,2.64568,2.64858,,30.0,3.0
1085,3.58506,40.226,15.2499,86.9704,0.25525,2.14958,2.15371,,30.0,3.0
1086,11.9347,33.9261,14.1457,75.8501,0.135151,2.16842,2.16792,,30.0,3.0
1087,9.74753,12.4007,20.1138,23.1468,0.803287,1.45919,1.46214,,30.0,3.0
1088,11.2964,27.6101,18.3718,44.9452,0.381405,2.1435,2.14538,,30.0,3.0
1089,13.1576,42.8938,16.9772,16.1999,0.656722,4.41493,4.41443,,30.0,3.0
1090,6.51592,20.73,20.4147,45.556,0.389202,1.45299,1.45211,,30.0,3.0
1091,1.5279,11.6903,14.0727,11.2715,0.981758,0.918412,0.919546,,30.0,3.0
1092,4.27473,39.0514,13.9153,4.95488,0.0557464,3.51114,3.51247,,30.0,3.0
1093,12.4054,32.7595,21.1693,61.4938,0.296913,2.32753,2.33112,,30.0,3.0
1094,0.236464,43.1834,20.2054,85.3763,0.406711,2.35473,2.35904,,30.0,3.0
1095,12.575,43.9686,13.2806,8.73831,0.902373,5.25658,5.25635,,30.0,3.0
1096,16.3687,32.3101,15.8995,79.9185,0.933283,2.27376,2.27317,,30.0,3.0
1097,14.4153,36.5664,20.9917,37.9486,0.323717,3.08359,3.08493,,30.0,3.0
1098,9.33049,35.5615,19.4826,69.5691,0.137499,2.27569,2.27653,,30.0,3.0
1099,12.9067,21.2251,19.2348,51.8366,0.241296,1.75493,1.75638,,30.0,3.0
1100,4.99619,17.8457,14.5633,81.2211,0.529023,0.990081,0.994483,,30.0,3.0
1101,10.0516,39.7847,19.6835,8.69028,0.875609,4.09461,4.09796,,30.0,3.0
1102,6.45847,12.6756,20.139,38.4114,0.516242,1.05944,1.06159,,30.0,3.0
1103,6.39016,19.8952,18.7793,11.0253,0.240671,1.90139,1.90255,,30.0,3.0
1104,12.5952,30.3637,17.1553,97.7388,0.999463,1.87044,1.87367,,30.0,3.0
1105,11.0266,18.0414,21.0182,42.4936,0.590484,1.58503,1.5877,,30.0,3.0
1106,0.143141,17.1662,12.5547,21.7848,0.630105,0.936273,0.937645,,30.0,3.0
1107,0.194938,17.4625,15.7654,78.7162,0.297757,0.771224,0.769812,,30.0,3.0
1108,10.1383,33.5033,21.8751,78.0963,0.234648,2.12757,2.12889,,30.0,3.0
1109,19.6424,14.9332,13.5907,22.151,0.0777046,2.64667,2.64462,,30.0,3.0
1110,8.06773,39.5984,21.2283,41.16,0.836673,2.91925,2.92056,,30.0,3.0
1111,17.138,12.3831,19.1752,5.46108,0.608506,2.62242,2.62178,,30.0,3.0
1112,5.73838,27.6806,15.297,51.7394,0.588573,1.73619,1.73922,,30.0,3.0
1113,11.6634,30.4756,16.4014,78.7538,0.192765,1.94976,1.94861,,30.0,3.0
1114,0.970204,20.2965,17.0746,33.6229,0.769649,1.15168,1.15371,,30.0,3.0
1115,19.687,25.7584,15.1896,61.0413,0.285229,2.25337,2.25177,,30.0,3.0
1116,4.90057,22.9907,16.6582,82.6833,0.542112,1.24294,1.24477,,30.0,3.0
1117,10.9087,17.8006,20.1282,33.2951,0.629678,1.69536,1.69656,,30.0,3.0
1118,7.84628,36.2,14.9982,76.7453,0.15557,2.12543,2.1266,,30.0,3.0
1119,13.0853,25.0346,20.5631,19.6064,0.391102,2.58641,2.58789,,30.0,3.0
1120,3.39354,13.78,18.3434,20.4781,0.153691,1.07117,1.06867,,30.0,3.0
1121,6.18818,32.9767,19.2022,87.387,0.204468,1.84768,1.84539,,30.0,3.0
1122,2.76189,38.018,20.4363,93.427,0.318761,2.03284,2.03587,,30.0,3.0
1123,6.05959,23.3926,13.5708,38.847,0.884822,1.6535,1.65602,,30.0,3.0
1124,1.92749,19.7364,16.2006,30.5923,0.866458,1.22138,1.2228,,30.0,3.0
1125,14.3804,24.2142,19.1119,87.7432,0.18685,1.66272,1.66356,,30.0,3.0
1126,16.7243,37.7341,13.3609,71.3307,0.124573,2.68162,2.68094,,30.0,3.0
1127,17.4812,32.7362,12.3621,29.6083,0.91546,3.43295,3.43739,,30.0,3.0
1128,6.3507,40.7715,14.607,68.5289,0.855962,2.47074,2.47357,,30.0,3.0
1129,12.6092,29.5907,15.8377,41.2311,0.279046,2.41254,2.41458,,30.0,3.0
1130,3.06933,18.0887,14.399,75.9219,0.561477,0.933253,0.938516,,30.0,3.0
1131,13.7701,23.706,14.2795,61.7253,0.228143,1.83086,1.82914,,30.0,3.0
1132,4.08328,11.7705,17.3265,61.8807,0.220014,0.745475,0.746824,,30.0,3.0
1133,13.7222,40.7895,18.4817,7.41108,0.727698,4.72525,4.72209,,30.0,3.0
1134,0.741927,36.3042,12.1825,85.7563,0.0630327,1.68779,1.69099,,30.0,3.0
1135,17.2205,24.156,15.7477,40.5238,0.0477038,2.37603,2.37354,,30.0,3.0
1136,4.54352,20.7204,18.2971,57.413,0.161511,1.24126,1.24231,,30.0,3.0
1137,11.7776,22.4911,19.6955,87.658,0.738049,1.48681,1.49054,,30.0,3.0
1138,8.60156,11.4288,18.3685,60.0593,0.663449,0.96419,0.965415,,30.0,3.0
1139,15.7994,42.9174,18.1969,46.642,0.785476,3.55622,3.55789,,30.0,3.0
1140,12.3231,33.2769,14.7813,13.0116,0.714862,3.66934,3.66729,,30.0,3.0
1141,15.2734,15.918,14.13,13.5276,0.196601,2.64883,2.64874,,30.0,3.0
1142,1.36454,11.3972,13.6549,74.8863,0.295694,0.543223,0.548312,,30.0,3.0
1143,18.5732,37.834,15.7881,59.5598,0.478545,2.99908,3.00032,,30.0,3.0
1144,10.4849,44.736,14.1267,69.8157,0.754353,2.96665,2.97015,,30.0,3.0
1145,2.57013,29.3798,16.1148,14.9328,0.428691,2.11298,2.11453,,30.0,3.0
1146,10.3722,36.3737,17.2869,83.1365,0.326332,2.23764,2.23662,,30.0,3.0
1147,5.6813,33.0169,20.2553,0.615133,0.683579,3.24895,3.25128,,30.0,3.0
1148,13.7141,24.9621,19.8558,29.6306,0.32287,2.38436,2.38701,,30.0,3.0
1149,0.326039,33.947,17.6682,7.98401,0.762834,2.39388,2.39495,,30.0,3.0
1150,8.25622,14.5627,14.6226,37.0112,0.857415,1.34249,1.34242,,30.0,3.0
1151,13.8888,20.3882,18.0182,19.7569,0.283304,2.3901,2.3914,,30.0,3.0
1152,12.7641,12.023,18.2993,20.2766,0.784069,1.77052,1.77077,,30.0,3.0
1153,12.1443,10.8556,16.2768,63.4166,0.401425,1.08502,1.08331,,30.0,3.0
1154,10.9236,44.4411,17.3022,42.1571,0.807163,3.50127,3.50316,,30.0,3.0
1155,2.17471,11.8095,16.4886,35.4547,0.162921,0.749952,0.752228,,30.0,3.0
1156,10.3863,35.2071,19.9838,8.20645,0.276486,3.5886,3.58646,,30.0,3.0
1157,18.41,32.6582,21.3092,22.2331,0.394867,3.47149,3.46709,,30.0,3.0
1158,8.73799,24.1494,13.3474,80.8482,0.251421,1.44474,1.44647,,30.0,3.0
1159,17.5967,10.2059,16.94,9.63526,0.455128,2.48556,2.48461,,30.0,3.0
1160,19.6529,18.6608,16.7598,63.0872,0.475741,1.83565,1.83329,,30.0,3.0
1161,5.61017,36.9747,21.3229,72.6003,0.715636,2.22979,2.23116,,30.0,3.0
1162,10.0595,17.1203,17.7588,51.0054,0.554567,1.40317,1.40341,,30.0,3.0
1163,4.32984,33.2558,13.4594,59.9021,0.810285,1.90003,1.9036,,30.0,3.0
1164,13.1416,13.4314,14.2655,2.47916,0.0713859,2.81704,2.81618,,30.0,3.0
1165,2.26409,32.7133,17.9625,63.7146,0.275996,1.77669,1.77767,,30.0,3.0
1166,12.6803,11.7072,20.925,39.9645,0.317878,1.34287,1.34647,,30.0,3.0
1167,5.36698,33.2097,17.2439,51.793,0.579355,2.08255,2.08547,,30.0,3.0
1168,18.8155,34.3803,19.1383,94.7943,0.346437,2.35559,2.3552,,30.0,3.0
1169,10.4932,43.3031,20.7683,98.276,0.606355,2.69712,2.70001,,30.0,3.0
1170,13.2339,13.0135,16.7923,1.56197,0.121734,2.59611,2.59524,,30.0,3.0
1171,1.5806,24.0715,16.188,71.9684,0.242607,1.18331,1.18306,,30.0,3.0
1172,16.3376,37.084,12.9481,24.1774,0.757901,3.88486,3.88395,,30.0,3.0
1173,3.83852,26.5716,17.0364,88.6228,0.194946,1.35598,1.35778,,30.0,3.0
1174,19.0324,41.3308,19.4245,47.5249,0.22846,3.53325,3.53745,,30.0,3.0
1175,14.8739,44.3041,20.2826,15.1915,0.653292,4.67274,4.67207,,30.0,3.0
1176,6.79873,40.6321,12.4681,24.7872,0.274588,3.17349,3.17648,,30.0,3.0
1177,2.57826,39.9203,19.4648,35.0249,0.761326,2.65352,2.65524,,30.0,3.0
1178,12.8489,22.0188,15.0617,34.7418,0.477309,2.10886,2.11165,,30.0,3.0
1179,18.7085,39.9592,14.9366,11.8207,0.250574,5.00659,5.00702,,30.0,3.0
1180,7.86558,41.5689,17.9391,0.500229,0.0208935,4.42998,4.43137,,30.0,3.0
1181,13.6757,12.3356,18.4685,97.6262,0.663634,1.00825,1.00966,,30.0,3.0
1182,11.0029,15.9368,12.3132,22.0788,0.686441,2.00225,2.00488,,30.0,3.0
1183,19.3287,32.393,21.0231,19.3959,0.620595,3.65623,3.6525,,30.0,3.0
1184,0.738963,30.0847,20.0195,87.7185,0.504231,1.47214,1.47445,,30.0,3.0
1185,16.8738,13.32,19.935,23.2544,0.104058,2.00795,2.00804,,30.0,3.0
1186,8.82023,33.7543,14.5858,14.3638,0.281726,3.18836,3.18691,,30.0,3.0
1187,9.13514,39.5714,16.9957,74.1525,0.540534,2.49234,2.49528,,30.0,3.0
1188,15.9611,44.1665,16.3473,53.5927,0.540648,3.49527,3.4968,,30.0,3.0
1189,1.64518,42.6154,17.0174,65.4498,0.806539,2.45643,2.46048,,30.0,3.0
1190,15.1728,10.3271,19.5803,20.2289,0.535012,1.79428,1.79439,,30.0,3.0
1191,11.7202,22.9502,17.7422,61.5709,0.991682,1.71236,1.71475,,30.0,3.0
1192,11.4096,30.6879,12.8715,0.0119755,0.689002,4.5993,4.59805,,30.0,3.0
1193,13.2386,10.2244,12.3848,45.6608,0.738456,1.35297,1.35189,,30.0,3.0
1194,17.935,26.5818,13.9981,92.4461,0.718941,1.88216,1.88579,,30.0,3.0
1195,1.00251,14.7996,15.4782,0.720644,0.0665385,1.14016,1.14082,,30.0,3.0
1196,4.8561,21.4185,17.7531,65.8467,0.734452,1.25635,1.2619,,30.0,3.0
1197,9.0225,35.5976,17.4259,99.3627,0.0141743,2.01503,2.01642,,30.0,3.0
1198,3.67958,22.8546,18.1537,24.8648,0.337914,1.59716,1.59825,,30.0,3.0
1199,3.61605,15.6392,20.8173,73.1675,0.435375,0.88548,0.888078,,30.0,3.0
1200,17.1336,21.9685,19.7975,99.0809,0.951065,1.5876,1.58973,,30.0,3.0
1201,4.94026,30.2371,17.2768,98.131,0.946814,1.57857,1.57893,,30.0,3.0
1202,0.386658,25.5328,15.2013,18.4657,0.0863648,1.49585,1.49659,,30.0,3.0
1203,11.0234,36.8777,20.0859,83.2974,0.231785,2.32809,2.33087,,30.0,3.0
1204,6.47414,19.2461,15.3337,89.3254,0.490947,1.0896,1.09069,,30.0,3.0
1205,8.41872,35.2394,19.6064,77.1969,0.823721,2.17712,2.17616,,30.0,3.0
1206,8.70079,20.2773,16.6254,15.9858,0.826313,2.11406,2.11533,,30.0,3.0
1207,18.4062,14.2021,18.5158,58.8165,0.365396,1.57626,1.57466,,30.0,3.0
1208,10.5041,44.142,15.3208,44.9182,0.817019,3.36124,3.36434,,30.0,3.0
1209,0.111397,38.6918,21.295,59.8277,0.970589,2.18995,2.18988,,30.0,3.0
1210,2.40731,12.5031,15.2318,0.552409,0.502919,1.26428,1.26582,,30.0,3.0
1211,2.49636,23.9989,18.5969,71.3791,0.115424,1.24577,1.24702,,30.0,3.0
1212,5.44077,27.2185,15.9753,72.5196,0.873929,1.54618,1.54809,,30.0,3.0
1213,13.5412,27.8422,19.4098,85.8899,0.89031,1.85679,1.86379,,30.0,3.0
1214,17.8046,19.0394,17.3174,56.2046,0.613286,1.85766,1.85497,,30.0,3.0
1215,5.26984,31.8591,21.131,30.7836,0.489453,2.25916,2.26088,,30.0,3.0
1216,6.69747,23.5676,15.1562,3.50769,0.483198,2.62724,2.62877,,30.0,3.0
1217,5.83404,19.0758,19.9541,18.9847,0.50513,1.63217,1.63318,,30.0,3.0
1218,17.4399,30.677,15.4127,81.3273,0.812221,2.19939,2.20168,,30.0,3.0
1219,6.55452,31.3845,21.2056,17.5672,0.514953,2.57568,2.57755,,30.0,3.0
1220,4.851,38.1067,17.1131,66.0412,0.121366,2.23987,2.24075,,30.0,3.0
1221,8.00162,18.4966,14.0438,88.5104,0.243156,1.11019,1.11161,,30.0,3.0
1222,10.8307,10.6544,14.9346,22.0183,0.238327,1.56151,1.56214,,30.0,3.0
1223,13.846,20.9432,16.2882,70.4631,0.36607,1.60598,1.60401,,30.0,3.0
1224,19.4559,25.2119,18.2873,79.2511,0.955714,2.00604,2.00405,,30.0,3.0
1225,19.4043,28.8166,16.606,39.825,0.121123,2.81435,2.8118,,30.0,3.0
1226,11.9317,23.8651,18.6258,28.7224,0.845845,2.25973,2.26137,,30.0,3.0
1227,10.6889,15.6072,17.3317,42.8868,0.732954,1.45723,1.45524,,30.0,3.0
1228,16.943,16.9244,16.2516,73.2642,0.67224,1.51906,1.51847,,30.0,3.0
1229,13.5226,44.4805,17.0873,84.6994,0.373411,2.94996,2.95797,,30.0,3.0
1230,19.5119,41.5062,17.9276,39.9825,0.101063,3.76443,3.7619,,30.0,3.0
1231,16.9891,23.4019,19.7491,20.2089,0.698586,2.8083,2.8079,,30.0,3.0
1232,18.823,24.8481,16.5328,99.2682,0.149689,1.76503,1.76738,,30.0,3.0
1233,3.29912,38.6402,12.3032,24.7647,0.0949322,2.61784,2.61913,,30.0,3.0
1234,4.89265,17.798,15.5914,20.0124,0.0667711,1.46542,1.46631,,30.0,3.0
1235,8.30738,19.3493,20.0774,33.3479,0.695482,1.62428,1.62173,,30.0,3.0
1236,1.43546,44.9238,16.9249,63.519,0.344537,2.62611,2.63066,,30.0,3.0
1237,7.2602,22.2912,17.7048,62.3211,0.508664,1.43553,1.4388,,30.0,3.0
1238,5.37164,40.6403,19.0961,19.0099,0.325756,3.23177,3.23022,,30.0,3.0
1239,17.0405,15.1757,13.3537,8.00002,0.866114,3.28377,3.28338,,30.0,3.0
1240,16.7095,25.0792,15.4653,64.8588,0.166661,2.00857,2.01155,,30.0,3.0
1241,2.33212,20.9787,20.9104,20.4289,0.132772,1.40958,1.41061,,30.0,3.0
1242,0.846444,28.9968,15.2587,32.7466,0.275606,1.63484,1.63572,,30.0,3.0
1243,7.80594,31.1286,12.909,45.9151,0.60552,2.1251,2.12379,,30.0,3.0
1244,7.70001,30.0433,18.9528,43.1694,0.0105887,2.08918,2.09103,,30.0,3.0
1245,11.7395,20.1438,13.805,1.44689,0.92381,3.40637,3.40061,,30.0,3.0
1246,6.91809,19.5598,18.3789,15.3681,0.257846,1.8369,1.83817,,30.0,3.0
1247,2.46689,36.0107,15.9978,65.5734,0.8778,1.98606,1.98703,,30.0,3.0
1248,5.40537,18.3837,14.0371,3.81223,0.116382,2.04196,2.04315,,30.0,3.0
1249,1.90299,23.5112,13.7416,56.8146,0.166113,1.20525,1.20704,,30.0,3.0
1250,8.74101,11.1489,16.0387,43.9636,0.163034,1.08188,1.08072,,30.0,3.0
1251,7.3872,31.8022,19.8339,82.3635,0.208062,1.85986,1.8589,,30.0,3.0
1252,14.1473,31.4419,14.8472,18.5914,0.927587,3.4387,3.43862,,30.0,3.0
1253,19.2547,35.9773,13.2001,24.9613,0.738832,4.01483,4.0133,,30.0,3.0
1254,11.2701,14.852,12.549,36.4002,0.895128,1.61374,1.61842,,30.0,3.0
1255,7.99173,40.5246,18.1559,37.5951,0.957025,3.05473,3.05636,,30.0,3.0
1256,1.48507,15.888,16.4526,94.6005,0.339373,0.727473,0.729419,,30.0,3.0
1257,0.719895,40.2953,12.149,69.1018,0.815655,2.06416,2.06813,,30.0,3.0
1258,14.4189,17.7269,12.9376,95.3558,0.0635622,1.28129,1.28324,,30.0,3.0
1259,6.21373,22.4037,18.5461,57.8924,0.503497,1.4257,1.42884,,30.0,3.0
1260,14.7549,42.5947,15.3842,62.5442,0.801335,3.13657,3.14023,,30.0,3.0
1261,4.58109,33.3449,15.4164,19.1712,0.532168,2.54012,2.54209,,30.0,3.0
1262,1.29875,24.1015,19.9606,28.1344,0.603432,1.46706,1.46836,,30.0,3.0
1263,4.95959,24.2569,14.2023,74.9852,0.325938,1.31881,1.3199,,30.0,3.0
1264,12.4847,17.8381,15.3046,91.32,0.450517,1.24867,1.25054,,30.0,3.0
1265,15.0378,44.6501,19.6434,62.5733,0.294187,3.35358,3.35701,,30.0,3.0
1266,19.0306,13.8701,18.286,95.5594,0.402272,1.27056,1.2689,,30.0,3.0
1267,2.85605,33.4745,17.7742,29.08,0.142073,2.17487,2.17555,,30.0,3.0
1268,19.9748,34.6968,21.6329,11.0073,0.816669,4.30668,4.30324,,30.0,3.0
1269,16.8298,39.0743,18.6238,44.3831,0.641211,3.31971,3.32245,,30.0,3.0
1270,10.1879,27.5751,12.9966,30.9768,0.850283,2.38615,2.3882,,30.0,3.0
1271,16.7716,17.0773,14.8022,88.0965,0.0886141,1.39048,1.38918,,30.0,3.0
1272,6.27553,42.7053,12.3934,53.0685,0.0148381,2.70187,2.70299,,30.0,3.0
1273,10.4605,12.7428,13.0171,31.9055,0.729796,1.50624,1.50877,,30.0,3.0
1274,4.15469,44.8847,18.3306,25.4703,0.167789,3.36027,3.36231,,30.0,3.0
1275,11.7015,22.6214,19.5066,13.6928,0.233421,2.49347,2.49471,,30.0,3.0
1276,19.1622,17.8553,15.1748,43.5673,0.838104,2.1238,2.12154,,30.0,3.0
1277,12.2632,16.0248,18.6646,59.3455,0.074132,1.36424,1.3625,,30.0,3.0
1278,9.454,15.7403,16.0519,22.1184,0.00689242,1.69694,1.69796,,30.0,3.0
1279,15.3967,36.2732,20.808,10.4958,0.666982,4.09601,4.09243,,30.0,3.0
1280,8.93443,18.5894,19.4847,92.8772,0.31089,1.15209,1.15337,,30.0,3.0
1281,17.619,11.9185,16.502,62.5803,0.778729,1.40873,1.41262,,30.0,3.0
1282,18.512,40.0084,21.4581,90.2161,0.0882776,2.78091,2.78403,,30.0,3.0
1283,10.8961,19.6098,13.7625,67.416,0.804622,1.4359,1.43899,,30.0,3.0
1284,15.7462,15.8743,14.4821,51.4596,0.960532,1.68606,1.68682,,30.0,3.0
1285,15.944,28.255,12.0996,74.9083,0.174079,2.02709,2.02674,,30.0,3.0
1286,0.854105,32.6706,15.1648,89.2892,0.744706,1.54943,1.54858,,30.0,3.0
1287,17.0906,30.4671,19.1635,96.195,0.560654,2.05378,2.0529,,30.0,3.0
1288,1.24189,13.1648,20.3784,57.6169,0.802349,0.70283,0.70171,,30.0,3.0
1289,13.2809,22.5625,13.3178,80.9832,0.776516,1.58039,1.58298,,30.0,3.0
1290,9.89491,34.6201,17.1898,78.8759,0.715947,2.15127,2.15149,,30.0,3.0
